,STT,Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap,DAR,SIZE
2523,3272,600579,3/31/2021,15952.0,10872.0,-0.18,6.92,0.0021,-0.0238,0.0,4.659999847,0.0,3458,0.681544634,8.148445666
2524,3273,600579,12/31/2020,16007.0,10697.0,-0.05,7.23,0.0096,0.0198,0.0,4.929999828,0.0,3620,0.668270132,8.194229305
2525,3274,600579,9/30/2020,16686.0,11348.0,0.03,7.27,-0.0106,-0.064,0.0,5.429999828,0.0,3958,0.680091094,8.283494126
2526,3275,600579,6/30/2020,16713.0,11332.0,-0.09,6.09,-0.0252,-0.1016,0.0,5.179999828,0.0,4611,0.678035063,8.436200032
2527,3276,600579,3/31/2020,16036.0,10626.0,-0.16,6.12,0.0097,-0.0492,0.0,6.46999979,0.0,5848,0.662634073,8.673855001
2528,3277,600580,9/30/2024,26033.0,14778.0,0.19,7.61,0.0265,0.0686,0.0,11.65999985,0.0,16515,0.567664119,9.712024338
2529,3278,600580,6/30/2024,25549.0,14439.0,0.13,7.54,0.0304,0.0813,0.0,12.04729462,0.0,15827,0.565149321,9.669472621
2530,3279,600580,3/31/2024,24836.0,13895.0,0.17,7.4,-0.0046,-0.1505,0.0,16.75714302,0.0,22064,0.559470124,10.0017026
2531,3280,600580,12/31/2023,24664.0,13962.0,-0.3,7.21,0.0497,0.121,0.0086,11.63084507,0.1,15314,0.566088226,9.636522722
2532,3281,600580,9/30/2023,25507.0,14374.0,0.24,7.52,0.0366,0.135,0.0,11.92830944,0.0,15708,0.56353158,9.661925416
2533,3282,600580,6/30/2023,25279.0,14237.0,0.27,7.45,0.034,0.1028,0.0,13.39459038,0.0,19123,0.563194747,9.858647078
2534,3283,600580,3/31/2023,23813.0,13332.0,0.2,7.07,0.0004,-0.002,0.0,12.19829464,0.0,16524,0.55986226,9.712569149
2535,3284,600580,12/31/2022,23449.0,13307.0,0.01,6.87,0.042,0.1259,0.0123,12.217906,0.15,16302,0.567486886,9.699043079
2536,3285,600580,9/30/2022,23428.0,13376.0,0.22,6.78,0.0385,0.1359,0.0,11.7178154,0.0,15253,0.570940755,9.632531484
2537,3286,600580,6/30/2022,23415.0,13521.0,0.23,6.65,0.0304,0.0893,0.0,13.57626724,0.0,18966,0.577450352,9.850403181
2538,3287,600580,3/31/2022,22271.0,12990.0,0.15,6.39,-0.0021,0.1529,0.0,12.82903957,0.0,17256,0.583269723,9.755915188
2539,3288,600580,12/31/2021,22013.0,13019.0,0.25,6.24,0.0418,0.126,0.0085,17.89466667,0.15,24056,0.59142325,10.08813972
2540,3289,600580,9/30/2021,22351.0,13649.0,0.19,6.15,0.0428,0.1438,0.0,12.66406631,0.0,17480,0.610666189,9.768812649
2541,3290,600580,6/30/2021,21690.0,13057.0,0.22,6.15,0.0302,0.0688,0.0,12.24351215,0.0,17407,0.60198248,9.764627703
2542,3291,600580,3/31/2021,20899.0,12603.0,0.1,5.94,0.0339,0.1261,0.0,10.5835371,0.0,14254,0.603043208,9.564792848
2543,3292,600580,12/31/2020,20817.0,12632.0,0.19,5.83,0.0425,0.1462,0.01,14.96855736,0.15,20404,0.60681174,9.923486239
2544,3293,600580,9/30/2020,20654.0,12675.0,0.2,5.67,0.0378,0.1505,0.0,11.9556551,0.0,15892,0.61368258,9.673571117
2545,3294,600580,6/30/2020,20574.0,12937.0,0.21,5.49,0.0215,0.0525,0.0,10.66029835,0.0,14626,0.628803344,9.590556046
2546,3295,600580,3/31/2020,19869.0,12371.0,0.07,5.43,0.0314,0.0896,0.0,9.844303131,0.0,13429,0.622628215,9.505171827
2547,3314,600582,9/30/2024,53402.0,23166.0,0.16,5.8,0.0507,0.1471,0.0,6.150000095,0.0,26984,0.433803977,10.20299938
2548,3315,600582,6/30/2024,52366.0,22912.0,0.2,5.65,0.0466,0.1243,0.0,6.889999866,0.0,28515,0.437535806,10.25818554
2549,3316,600582,3/31/2024,52393.0,22554.0,0.17,5.72,0.0243,0.084,0.0,6.768110275,0.0,29136,0.430477354,10.2797298
2550,3317,600582,12/31/2023,53232.0,24175.0,0.09,5.54,0.0457,0.1104,0.0535,5.229903221,0.28,22514,0.454144124,10.02189262
2551,3318,600582,9/30/2023,51227.0,22633.0,0.14,5.46,0.0528,0.1452,0.0,5.22028923,0.0,22473,0.441817791,10.02006987
2552,3319,600582,6/30/2023,49188.0,21167.0,0.18,5.32,0.0512,0.1286,0.0,5.624068737,0.0,24128,0.430328535,10.09112827
2553,3320,600582,3/31/2023,45357.0,19623.0,0.15,5.08,0.0208,0.072,0.0,5.057556629,0.0,21024,0.432634433,9.953419921
2554,3321,600582,12/31/2022,43443.0,18399.0,0.09,4.92,0.0409,0.0912,0.0415,4.816720486,0.2,21521,0.423520475,9.976784482
2555,3322,600582,9/30/2022,45540.0,20883.0,0.11,4.83,0.0634,0.156,0.0,4.41841507,0.0,19741,0.4585639,9.89045297
2556,3323,600582,6/30/2022,43339.0,19243.0,0.18,4.72,0.0387,0.099,0.0,4.427678108,0.0,19782,0.444011168,9.892527712
2557,3324,600582,3/31/2022,42578.0,18478.0,0.1,4.7,0.0316,0.0892,0.0,4.412135124,0.0,20320,0.43397999,9.919360902
2558,3325,600582,12/31/2021,42158.0,18537.0,0.11,4.59,0.03,0.0637,0.046,3.760139704,0.18,18127,0.439703022,9.805157818
2559,3326,600582,9/30/2021,40751.0,17279.0,0.08,4.51,0.0436,0.1223,0.0,4.421066761,0.0,21728,0.424014135,9.98635703
2560,3327,600582,6/30/2021,39731.0,16655.0,0.14,4.41,0.0299,0.0648,0.0,3.434282303,0.0,16140,0.41919408,9.689055942
2561,3328,600582,3/31/2021,37951.0,14991.0,0.06,4.42,0.0376,0.1019,0.0,2.897946119,0.0,13906,0.395009354,9.540075681
2562,3329,600582,12/31/2020,38329.0,15730.0,0.12,4.36,0.0405,0.088,0.0563,2.681681156,0.15,12747,0.410394218,9.453051229
2563,3330,600582,9/30/2020,38329.0,15730.0,0.1,4.35,0.0405,0.1059,0.0,2.655729532,0.0,12581,0.410394218,9.439943018
2564,3331,600582,6/30/2020,37835.0,15995.0,0.12,4.18,0.0092,0.019,0.0,2.441725016,0.0,12126,0.422756707,9.403107187
2565,3332,600582,3/31/2020,36530.0,14807.0,0.02,4.16,0.0171,0.0401,0.0,2.525633097,0.0,12416,0.405338078,9.426741242
2566,3333,600583,9/30/2024,47769.0,19867.0,0.12,5.86,0.0262,0.109,0.0,5.429999828,0.0,25732,0.415897339,10.15549063
2567,3334,600583,6/30/2024,46220.0,18868.0,0.16,5.73,0.0259,0.0713,0.0,5.909999847,0.0,26130,0.408221549,10.17083936
2568,3335,600583,3/31/2024,44192.0,16931.0,0.11,5.72,0.0093,0.0351,0.0,6.585991859,0.0,29844,0.383123642,10.30373909
2569,3336,600583,12/31/2023,43252.0,16473.0,0.06,5.61,0.0205,0.0577,0.0254,5.795672894,0.147,26263,0.380861001,10.17591638
2570,3337,600583,9/30/2023,43680.0,17095.0,0.09,5.56,0.0295,0.0861,0.0,6.322552204,0.0,28650,0.391369048,10.26290872
2571,3338,600583,6/30/2023,43541.0,17333.0,0.12,5.47,0.0248,0.0697,0.0,5.600532055,0.0,25865,0.398084564,10.16064598
2572,3339,600583,3/31/2023,42084.0,15936.0,0.1,5.47,0.0116,0.1022,0.0,5.787663937,0.0,27103,0.378671229,10.2073997
2573,3340,600583,12/31/2022,42639.0,16957.0,0.14,5.36,0.0208,0.0611,0.0172,5.816457748,0.1,26793,0.397687563,10.19589594
2574,3341,600583,9/30/2022,37494.0,14444.0,0.08,5.21,0.0255,0.0634,0.0,4.232769012,0.0,19675,0.385234971,9.887104073
2575,3342,600583,6/30/2022,36661.0,13880.0,0.08,5.15,0.0081,0.0205,0.0,3.992815971,0.0,18349,0.378603966,9.817330356
2576,3343,600583,3/31/2022,34044.0,11201.0,0.03,5.16,0.0061,-0.0319,0.0,4.026650429,0.0,18923,0.329015392,9.848133392
2577,3344,600583,12/31/2021,34654.0,11896.0,-0.05,5.14,0.0172,0.027,0.0184,4.356703758,0.08,20382,0.343279275,9.922407437
2578,3345,600583,9/30/2021,33747.0,10874.0,0.03,5.17,0.0309,0.0493,0.0,4.535875797,0.0,21178,0.322221234,9.960718186
2579,3346,600583,6/30/2021,32024.0,9329.0,0.06,5.13,0.0063,0.0211,0.0,4.243543148,0.0,19896,0.291312765,9.898273985
2580,3347,600583,3/31/2021,32226.0,9458.0,0.03,5.15,0.0184,0.0503,0.0,4.15138483,0.0,20029,0.293489729,9.904936502
2581,3348,600583,12/31/2020,33282.0,10617.0,0.05,5.12,0.0308,0.058,0.0168,4.058513165,0.07,19852,0.319001262,9.896060037
2582,3349,600583,9/30/2020,33038.0,10484.0,0.1,5.1,0.0085,0.0109,0.0,4.207108498,0.0,19940,0.317331558,9.900483044
2583,3350,600583,6/30/2020,32544.0,10362.0,0.01,5.01,-0.028,-0.054,0.0,4.207108498,0.0,20117,0.318399705,9.909320508
2584,3351,600583,3/31/2020,30786.0,8432.0,-0.07,5.05,0.0319,0.1191,0.0,4.354627609,0.0,21620,0.27389073,9.981374091
2585,3352,600584,9/30/2024,53619.0,25139.0,0.25,14.99,0.0269,0.071,0.0,32.11999893,0.0,63220,0.468844999,11.05437599
2586,3353,600584,6/30/2024,45969.0,18548.0,0.26,14.84,0.0109,0.0201,0.0,31.70999908,0.0,56742,0.403489308,10.94626996
2587,3354,600584,3/31/2024,44110.0,17041.0,0.08,14.66,0.0264,0.0763,0.0,28.04021263,0.0,50320,0.38632963,10.82615789
2588,3355,600584,12/31/2023,42579.0,16428.0,0.28,14.57,0.0358,0.0746,0.0034,29.76469231,0.1,53420,0.385823998,10.88594049
2589,3356,600584,9/30/2023,43007.0,17135.0,0.26,14.41,0.0244,0.0616,0.0,30.40264893,0.0,54504,0.398423512,10.90602937
2590,3357,600584,6/30/2023,39809.0,14399.0,0.22,14.17,0.0119,0.0178,0.0,30.77146912,0.0,55469,0.361702128,10.92357959
2591,3358,600584,3/31/2023,37167.0,12521.0,0.06,13.85,0.0268,0.1285,0.0,32.57234573,0.0,57746,0.336884871,10.96380936
2592,3359,600584,12/31/2022,39408.0,14765.0,0.44,13.85,0.0581,0.1566,0.0088,22.84127045,0.2,41019,0.374670118,10.62179065
2593,3360,600584,9/30/2022,41302.0,17440.0,0.51,13.41,0.046,0.1229,0.0,21.4440403,0.0,38136,0.422255581,10.548914
2594,3361,600584,6/30/2022,37831.0,15255.0,0.39,12.69,0.0637,0.1609,0.0,26.49119377,0.0,48048,0.403240729,10.77995579
2595,3362,600584,3/31/2022,36887.0,15066.0,0.48,12.26,0.0527,0.1635,0.0,24.89877129,0.0,43741,0.408436577,10.68604116
2596,3363,600584,12/31/2021,37099.0,16099.0,0.49,11.8,0.0644,0.1598,0.0066,30.25598907,0.2,55202,0.433947007,10.91875446
2597,3364,600584,9/30/2021,37155.0,16876.0,0.45,11.39,0.055,0.2249,0.0,31.54368591,0.0,57070,0.454205356,10.95203386
2598,3365,600584,6/30/2021,35976.0,16515.0,0.53,10.93,0.0438,0.1135,0.0,35.58617401,0.0,67054,0.459056037,11.11325354
2599,3366,600584,3/31/2021,32031.0,18188.0,0.24,8.63,0.0274,0.1626,0.0,33.75041962,0.0,54802,0.56782492,10.91148197
2600,3367,600584,12/31/2020,32328.0,18918.0,0.34,8.36,0.0451,0.1208,0.0012,40.36699295,0.05,68234,0.58518931,11.13069825
2601,3368,600584,9/30/2020,33332.0,20129.0,0.25,8.23,0.0332,0.0715,0.0,35.24258423,0.0,57367,0.603894156,10.9572245
2602,3369,600584,6/30/2020,32893.0,19733.0,0.15,8.2,0.0224,0.042,0.0,30.18689346,0.0,50122,0.599914876,10.82221531
2603,3370,600584,3/31/2020,32801.0,19898.0,0.08,8.04,-0.0036,0.0889,0.0,19.76137161,0.0,31529,0.606627847,10.35866304
2604,3371,600585,9/30/2024,252091.0,54104.0,0.36,35.15,0.0221,0.0384,0.0,24.20000076,0.0,130781,0.214620911,11.78127945
2605,3372,600585,6/30/2024,243735.0,47531.0,0.35,34.78,0.0148,0.03,0.0,23.59000015,0.0,116325,0.195010975,11.66414328
2606,3373,600585,3/31/2024,245175.0,46021.0,0.28,35.34,0.0336,0.0394,0.0,21.40876579,0.0,108138,0.18770674,11.59116347
2607,3374,600585,12/31/2023,246189.0,48279.0,0.38,35.06,0.0252,0.0464,0.0443,21.67781639,0.96,111175,0.196105431,11.61886082
2608,3375,600585,9/30/2023,247072.0,50452.0,0.42,34.75,0.0459,0.0841,0.0,25.01212692,0.0,129360,0.204199586,11.77035449
2609,3376,600585,6/30/2023,241182.0,46606.0,0.74,34.32,0.0258,0.0542,0.0,22.75402069,0.0,119970,0.19323996,11.69499699
2610,3377,600585,3/31/2023,243661.0,45083.0,0.48,35.12,0.0408,0.0747,0.0,25.74353218,0.0,143924,0.185023455,11.87704066
2611,3378,600585,12/31/2022,243976.0,48068.0,0.65,34.64,0.0319,0.055,0.0596,24.8276825,1.48,140895,0.197019379,11.85577021
2612,3379,600585,9/30/2022,233767.0,44049.0,0.48,34.09,0.056,0.1053,0.0,25.48963547,0.0,144559,0.188431216,11.88144301
2613,3380,600585,6/30/2022,228954.0,41113.0,0.93,33.8,0.0623,0.1051,0.0,31.42905235,0.0,178831,0.179568822,12.0941965
2614,3381,600585,3/31/2022,230996.0,34515.0,0.93,35.52,0.1489,0.2414,0.0,32.87518692,0.0,200344,0.149418172,12.20779117
2615,3382,600585,12/31/2021,230556.0,38699.0,2.06,34.67,0.1062,0.173,0.0696,34.32630539,2.38,202426,0.167850761,12.21812967
2616,3383,600585,9/30/2021,211973.0,32813.0,1.4,32.58,0.1335,0.2186,0.0,34.64029694,0.0,208371,0.154798017,12.24707542
2617,3384,600585,6/30/2021,200908.0,29238.0,1.72,31.2,0.0859,0.139,0.0,34.90336609,0.0,208708,0.145529297,12.24869142
2618,3385,600585,3/31/2021,203184.0,29453.0,1.1,31.61,0.1589,0.2642,0.0,41.81653976,0.0,260232,0.14495728,12.46932882
2619,3386,600585,12/31/2020,201853.0,33237.0,1.97,30.6,0.133,0.2352,0.0507,41.60583878,2.12,259594,0.16465943,12.46687415
2620,3387,600585,9/30/2020,196665.0,39052.0,1.64,28.59,0.1807,0.3153,0.0,45.26073074,0.0,281719,0.198571174,12.5486654
2621,3388,600585,6/30/2020,183295.0,34473.0,2.11,26.98,0.0889,0.1367,0.0,42.75659943,0.0,273458,0.18807387,12.51890332
2622,3389,600585,3/31/2020,179662.0,32375.0,0.93,26.85,0.1928,0.2903,0.0,43.63790894,0.0,284323,0.180199486,12.55786619
2623,3390,600586,9/30/2024,11348.0,5152.0,0.02,4.33,0.0426,0.0706,0.0,5.510000229,0.0,8589,0.454000705,9.058237594
2624,3391,600586,6/30/2024,11529.0,5516.0,0.07,4.2,0.05,0.1148,0.0,5.800000191,0.0,8221,0.478445659,9.014447135
2625,3392,600586,3/31/2024,11582.0,5543.0,0.12,4.22,0.0267,0.0275,0.0,5.808384895,0.0,8362,0.478587463,9.031452912
2626,3393,600586,12/31/2023,11409.0,5505.0,0.03,4.12,0.0525,0.1147,0.0152,6.576272964,0.1,9468,0.482513805,9.155672971
2627,3394,600586,9/30/2023,11332.0,5531.0,0.11,4.05,0.0503,0.1253,0.0,7.157111645,0.0,10304,0.488086834,9.240287448
2628,3395,600586,6/30/2023,11539.0,5882.0,0.12,3.95,0.0314,0.065,0.0,7.304782391,0.0,10942,0.509749545,9.300363875
2629,3396,600586,3/31/2023,11455.0,5950.0,0.06,3.84,-0.0023,-0.0499,0.0,8.581125259,0.0,12630,0.519423832,9.443830215
2630,3397,600586,12/31/2022,11461.0,6026.0,-0.04,3.79,0.0161,0.0346,0.0035,8.541897774,0.03,12445,0.52578309,9.429074215
2631,3398,600586,9/30/2022,11371.0,5865.0,0.03,3.81,0.0599,0.1503,0.0,8.581125259,0.0,12487,0.515785771,9.432443382
2632,3399,600586,6/30/2022,11481.0,5559.0,0.15,4.1,0.0438,0.1031,0.0,7.056325436,0.0,10787,0.484191273,9.286096984
2633,3400,600586,3/31/2022,10965.0,5243.0,0.1,3.96,0.0082,0.0442,0.0,7.631774902,0.0,11516,0.478157775,9.351492652
2634,3401,600586,12/31/2021,10824.0,5266.0,0.04,3.84,0.1413,0.3594,0.0322,8.443063736,0.281,13230,0.486511456,9.490242257
2635,3402,600586,9/30/2021,10607.0,5059.0,0.33,3.83,0.1403,0.3474,0.0,9.735466003,0.0,15016,0.476949185,9.616871578
2636,3403,600586,6/30/2021,10176.0,5110.0,0.3,3.5,0.0921,0.3174,0.0,8.886442184,0.0,13302,0.50216195,9.495669679
2637,3404,600586,3/31/2021,10311.0,5490.0,0.25,3.32,0.0398,0.1426,0.0,6.289871216,0.0,9516,0.532441082,9.160729871
2638,3405,600586,12/31/2020,9619.0,5179.0,0.1,3.06,0.047,0.1081,0.0049,5.716354847,0.03,9287,0.538413557,9.136370852
2639,3406,600586,9/30/2020,9466.0,5164.0,0.07,2.96,0.0273,0.0472,0.0,3.008607626,0.0,4644,0.545531375,8.443331343
2640,3407,600586,6/30/2020,9408.0,5182.0,0.03,2.91,0.019,0.0291,0.0,3.155197144,0.0,5315,0.550807823,8.578288291
2641,3408,600586,3/31/2020,9331.0,5153.0,0.02,2.88,0.0325,-0.0343,0.0,2.576432943,0.0,3915,0.552245204,8.272570608
2642,3409,600587,9/30/2024,15389.0,7487.0,0.22,12.34,0.0503,0.1434,0.0,17.53000069,0.0,11588,0.486516343,9.357725359
2643,3410,600587,6/30/2024,15553.0,7630.0,0.74,12.38,0.0359,0.1104,0.0,15.73999977,0.0,9549,0.490580595,9.164191716
2644,3411,600587,3/31/2024,15447.0,7582.0,0.35,12.3,0.0026,0.0368,0.0,22.23224449,0.0,10668,0.490839645,9.275003885
2645,3412,600587,12/31/2023,15590.0,7870.0,0.12,12.06,0.0296,0.0677,0.0198,25.08178329,0.385,12036,0.504810776,9.395657438
2646,3413,600587,9/30/2023,14482.0,6842.0,0.2,11.9,0.0445,0.1491,0.0,24.92617607,0.0,11961,0.472448557,9.389406636
2647,3414,600587,6/30/2023,14402.0,6900.0,0.44,11.68,0.0418,0.1237,0.0,35.21563721,0.0,16495,0.479100125,9.710812584
2648,3415,600587,3/31/2023,14330.0,7049.0,0.35,11.33,0.0104,0.0679,0.0,25.97775078,0.0,12998,0.491905094,9.472550778
2649,3416,600587,12/31/2022,12961.0,7174.0,0.15,10.07,0.0183,0.071,0.0072,20.76281548,0.115,8825,0.553506674,9.085343882
2650,3417,600587,9/30/2022,12555.0,6909.0,0.18,9.88,0.0456,0.1467,0.0,23.7870903,0.0,10081,0.550298686,9.218407743
2651,3418,600587,6/30/2022,12610.0,7064.0,0.37,9.69,0.0419,0.0973,0.0,19.61901855,0.0,8342,0.560190325,9.029058275
2652,3419,600587,3/31/2022,12255.0,6856.0,0.24,9.42,0.0246,0.0948,0.0,24.53830719,0.0,10221,0.559445124,9.232199706
2653,3420,600587,12/31/2021,11614.0,6345.0,0.22,9.3,0.0145,0.0726,0.0048,29.29760551,0.115,13087,0.546323403,9.47937465
2654,3421,600587,9/30/2021,11564.0,6402.0,0.21,9.01,0.0412,0.1496,0.0,25.14526367,0.0,10799,0.553614666,9.287208816
2655,3422,600587,6/30/2021,11425.0,6307.0,0.35,8.81,0.0433,0.1218,0.0,20.43271828,0.0,9206,0.552035011,9.127610724
2656,3423,600587,3/31/2021,11408.0,6414.0,0.28,8.58,0.0121,0.0134,0.0,12.50532055,0.0,5328,0.562237027,8.580731212
2657,3424,600587,12/31/2020,11554.0,6696.0,0.04,8.3,0.0379,0.0745,0.0073,13.6570015,0.077,5779,0.579539553,8.661985936
2658,3425,600587,9/30/2020,11591.0,6750.0,0.15,8.26,0.0354,0.0873,0.0,15.57646751,0.0,6641,0.582348374,8.801017834
2659,3426,600587,6/30/2020,11771.0,7008.0,0.19,8.11,0.0155,0.0258,0.0,14.68686867,0.0,6324,0.595361482,8.752107198
2660,3427,600587,3/31/2020,11566.0,6858.0,0.06,7.97,-0.0024,0.0417,0.0,16.80682182,0.0,7035,0.592944838,8.85865297
2661,3428,600588,9/30/2024,23460.0,13187.0,-0.2,2.56,-0.0363,-0.1242,0.0,10.44999981,0.0,39295,0.562105712,10.57885256
2662,3429,600588,6/30/2024,23651.0,12776.0,-0.1,2.73,-0.0417,-0.1618,0.0,10.0,0.0,34185,0.540188576,10.43954223
2663,3430,600588,3/31/2024,24351.0,13080.0,-0.14,2.82,0.0064,0.0515,0.0,11.94999981,0.0,40851,0.537144265,10.61768658
2664,3431,600588,12/31/2023,25521.0,13718.0,0.02,2.97,-0.0166,-0.0674,0.0,17.79000092,0.0,60815,0.537518122,11.01559175
2665,3432,600588,9/30/2023,24138.0,12464.0,-0.06,2.94,-0.0479,-0.1549,0.0,16.62000084,0.0,57058,0.516364239,10.95182357
2666,3433,600588,6/30/2023,24259.0,12211.0,-0.13,3.05,-0.0524,-0.1357,0.0,20.65999985,0.0,70379,0.503359578,11.1616502
2667,3434,600588,3/31/2023,22891.0,10805.0,-0.12,3.22,0.0739,0.2711,0.0,23.67095375,0.0,86350,0.472019571,11.36616408
2668,3435,600588,12/31/2022,23555.0,11037.0,0.22,3.34,-0.0334,-0.0958,0.0025,24.09970474,0.06,82991,0.468562938,11.32648745
2669,3436,600588,9/30/2022,22113.0,10221.0,-0.08,3.18,0.0142,0.0359,0.0,17.74822998,0.0,60436,0.462216796,11.00934023
2670,3437,600588,6/30/2022,22442.0,10486.0,0.04,3.2,-0.0534,-0.1695,0.0,22.21520042,0.0,74564,0.467248908,11.2194131
2671,3438,600588,3/31/2022,21481.0,9361.0,-0.12,3.26,0.1238,0.3405,0.0,23.12553024,0.0,78692,0.435780457,11.27329678
2672,3439,600588,12/31/2021,17329.0,9403.0,0.17,2.14,-0.0112,-0.0604,0.0028,35.67004395,0.1,117357,0.542616423,11.67297585
2673,3440,600588,9/30/2021,16853.0,9513.0,-0.03,2.01,0.0199,0.0992,0.0,32.2289772,0.0,108353,0.564469234,11.59314969
2674,3441,600588,6/30/2021,16932.0,9382.0,0.07,2.0,-0.0383,-0.0222,0.0,32.24880981,0.0,108778,0.554098748,11.59706439
2675,3442,600588,3/31/2021,16625.0,8798.0,0.0,2.11,0.1776,0.541,0.0,35.86979294,0.0,116801,0.529203008,11.66822691
2676,3443,600588,12/31/2020,16967.0,8410.0,0.31,2.31,-0.005,-0.027,0.0046,41.53603363,0.2,143475,0.495668062,11.87391608
2677,3444,600588,9/30/2020,15730.0,8385.0,-0.01,1.96,0.0422,0.1461,0.0,38.51075363,0.0,124134,0.533057851,11.72911691
2678,3445,600588,6/30/2020,17030.0,9859.0,0.15,1.91,-0.0342,-0.1254,0.0,42.15685654,0.0,143269,0.578919554,11.87247926
2679,3446,600588,3/31/2020,16730.0,8659.0,-0.07,2.14,0.098,0.4023,0.0,31.0580883,0.0,101329,0.517573222,11.52612793
2680,3485,600592,9/30/2024,3574.0,1069.0,0.25,6.32,0.0114,0.0487,0.0,9.090000153,0.0,3936,0.299104645,8.277920258
2681,3486,600592,6/30/2024,3508.0,1109.0,0.07,6.04,0.0523,0.0571,0.0,8.670000076,0.0,3464,0.31613455,8.15017927
2682,3487,600592,3/31/2024,3738.0,1318.0,0.09,6.1,-0.0297,0.0026,0.0,9.34681797,0.0,3788,0.352594971,8.239593454
2683,3488,600592,12/31/2023,3697.0,1311.0,0.01,6.01,0.0465,0.0759,0.0112,11.34829998,0.127,4599,0.354611847,8.433594168
2684,3489,600592,9/30/2023,3686.0,1300.0,0.12,6.01,0.0219,0.0824,0.0,9.110189438,0.0,3692,0.352685838,8.213923596
2685,3490,600592,6/30/2023,3614.0,1274.0,0.12,5.88,0.0486,0.1186,0.0,10.83560467,0.0,4235,0.352517986,8.351138607
2686,3491,600592,3/31/2023,3593.0,1300.0,0.17,5.76,-0.0414,0.0367,0.0,7.621403694,0.0,3113,0.36181464,8.04334217
2687,3492,600592,12/31/2022,3569.0,1345.0,0.07,5.59,0.0242,-0.0501,0.0,6.852361202,0.0,2777,0.376856262,7.929126487
2688,3493,600592,9/30/2022,3900.0,1695.0,-0.06,5.52,0.0228,0.0133,0.0,6.970675945,0.0,2773,0.434615385,7.927685046
2689,3494,600592,6/30/2022,4179.0,1947.0,0.02,5.58,0.0589,-0.033,0.0,7.798874855,0.0,3156,0.465900933,8.057060682
2690,3495,600592,3/31/2022,3422.0,1148.0,-0.04,5.68,0.0051,0.2196,0.0,8.807775497,0.0,3692,0.33547633,8.213923596
2691,3496,600592,12/31/2021,3452.0,1159.0,0.33,5.72,0.054,0.1026,0.0122,9.942698479,0.122,4135,0.335747393,8.327242607
2692,3497,600592,9/30/2021,3015.0,827.64,0.15,5.44,0.026,0.1555,0.0,8.691373825,0.0,3616,0.274507463,8.193123722
2693,3498,600592,6/30/2021,2956.0,823.88,0.21,5.29,0.0398,0.0433,0.0,9.234584808,0.0,3812,0.278714479,8.245909265
2694,3499,600592,3/31/2021,2928.0,832.77,0.06,5.2,-0.0299,0.0758,0.0,10.00388336,0.0,4123,0.284415984,8.324336333
2695,3500,600592,12/31/2020,2943.0,871.15,0.1,5.13,0.0372,0.1569,0.0114,9.879196167,0.113,4147,0.296007475,8.33014046
2696,3501,600592,9/30/2020,2834.0,801.42,0.21,5.03,0.0184,0.1122,0.0,10.59855366,0.0,4535,0.282787579,8.419580363
2697,3502,600592,6/30/2020,2744.0,793.12,0.14,4.81,0.0105,-0.0659,0.0,11.33709526,0.0,4851,0.289037901,8.486940148
2698,3503,600592,3/31/2020,2701.0,761.76,-0.07,4.78,-0.0366,0.0763,0.0,12.88331032,0.0,5554,0.282028878,8.622273668
2699,3523,600594,9/30/2024,4167.0,1390.0,-0.08,3.37,-0.0263,-0.0529,0.0,3.569999933,0.0,3017,0.333573314,8.012018239
2700,3524,600594,6/30/2024,4406.0,1551.0,-0.05,3.44,-0.0287,-0.0902,0.0,3.0,0.0,2376,0.352019973,7.77317368
2701,3525,600594,3/31/2024,4706.0,1576.0,-0.09,3.79,-0.034,-0.0856,0.0,4.649840355,0.0,3762,0.334891628,8.23270601
2702,3526,600594,12/31/2023,4780.0,1579.0,-0.08,3.87,0.0395,0.0477,0.0118,5.570019245,0.066,4506,0.330334728,8.413165121
2703,3527,600594,9/30/2023,4901.0,1550.0,0.05,4.06,0.0452,0.0981,0.0,5.677699566,0.0,4593,0.316261987,8.432288684
2704,3528,600594,6/30/2023,5000.0,1688.0,0.11,4.01,0.0351,0.0517,0.0,5.119719028,0.0,4173,0.3376,8.336390481
2705,3529,600594,3/31/2023,4970.0,1739.0,0.06,3.9,0.0034,-0.7215,0.0,5.413393021,0.0,4538,0.349899396,8.420241665
2706,3530,600594,12/31/2022,4870.0,1680.0,-0.79,3.84,0.0297,0.0731,0.0,5.413393021,0.0,4379,0.344969199,8.384575667
2707,3531,600594,9/30/2022,5867.0,2044.0,0.09,4.63,0.0464,0.0842,0.0,4.835834026,0.0,3999,0.348389296,8.293799609
2708,3532,600594,6/30/2022,5817.0,2142.0,0.1,4.54,0.0339,0.0547,0.0,5.423182011,0.0,4435,0.368231047,8.397282895
2709,3533,600594,3/31/2022,5264.0,1652.0,0.06,4.49,0.0197,-0.0649,0.0,7.449533463,0.0,6122,0.313829787,8.71964412
2710,3534,600594,12/31/2021,5068.0,1506.0,-0.07,4.42,0.0793,0.1413,0.0,7.488689899,0.0,6438,0.297158642,8.769973212
2711,3535,600594,9/30/2021,5429.0,1839.0,0.16,4.49,0.0595,0.1098,0.0,5.618964672,0.0,4680,0.338736416,8.451053389
2712,3536,600594,6/30/2021,5255.0,1754.0,0.13,4.34,0.0456,0.0768,0.0,5.481916904,0.0,4562,0.333777355,8.425516403
