,Comp_code,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Price,Time,SIZE
3967,THT,2023,1,672.1508172,15054.06477,0.049986975,0.222002417,4.012065628,0.739295075,0.797126901,0.083333333,0.8825,2.95E+11,1.42E+12,10.59,3/31/2023,26.41024119
3968,THT,2023,2,1141.198565,15322.44666,0.062742741,0.271757608,3.458303891,0.794034383,0.874533963,0.074626866,0.82238806,3.29E+11,1.83E+12,11.02,6/30/2023,26.51932359
3969,THT,2023,3,326.6154032,15649.06206,0.061359221,0.263451316,3.300221923,0.748446899,0.837110873,0.076335878,0.904580153,3.22E+11,1.53E+12,11.85,9/30/2023,26.49781738
3970,THT,2023,4,827.2684693,16413.37013,0.044838573,0.188618026,4.648323593,0.751122244,0.822500187,0.074074074,0.905185186,3.32E+11,1.63E+12,12.22,12/31/2023,26.52840081
3971,THT,2022,1,332.6226322,14820.04693,0.024076831,0.126707589,6.950091928,0.795195044,0.836704503,0.056451613,0.71016129,3.05E+11,1.78E+12,12.58,3/31/2022,26.44357761
3972,THT,2022,2,257.4447763,12181.18142,0.023051662,0.116346781,5.934509813,0.817402014,0.779891513,0.073684211,0.77368421,2.33E+11,1.64E+12,10.5,6/30/2022,26.17430429
3973,THT,2022,3,231.9171578,12413.09858,0.026784033,0.129640331,5.152554911,0.754033184,0.725040565,0.077777778,0.776222222,2.21E+11,1.24E+12,9.98,9/30/2022,26.12142854
3974,THT,2022,4,1829.465242,14381.91395,0.041905863,0.19334007,4.40733849,0.778910692,0.855240828,0.056910569,0.433089431,3.02E+11,1.58E+12,7.61,12/31/2022,26.43369285
3975,THT,2021,1,215.9001089,14763.53525,0.018159991,0.099132366,6.37064295,0.810150544,0.609610086,0.077777778,0.476777778,2.21E+11,1.91E+12,6.13,3/31/2021,26.12142854
3976,THT,2021,2,440.7876566,13468.85011,0.016934858,0.094472524,12.93527042,0.842178927,1.28444521,0.040462428,0.394104046,4.25E+11,2.1E+12,9.74,6/30/2021,26.77535501
3977,THT,2021,3,86.01706435,13554.86717,0.018419797,0.099462578,9.212508954,0.798846974,0.951687673,0.054263566,0.819379845,3.17E+11,1.66E+12,15.1,9/30/2021,26.48216761
3978,THT,2021,4,924.7217098,14487.4243,0.023633211,0.1153958,8.834439262,0.796974738,1.021575657,0.047297297,0.549121622,3.64E+11,1.75E+12,11.61,12/31/2021,26.6204197
3979,THT,2020,1,264.731568,15151.95255,0.048672459,0.197363276,2.454482042,0.782577625,0.442187235,0.134328358,0.576268657,1.65E+11,1.71E+12,4.29,3/31/2020,25.82921131
3980,THT,2020,2,516.0893521,13845.44766,0.04168644,0.188026783,2.746835184,0.828256895,0.527249113,0.123287671,0.599178082,1.79E+11,1.98E+12,4.86,6/30/2020,25.91065164
3981,THT,2020,3,23.17560832,13868.62327,0.033430165,0.167278957,3.119141442,0.824904518,0.540789079,0.12,0.654,1.84E+11,1.95E+12,5.45,9/30/2020,25.93820159
3982,THT,2020,4,657.5651796,14547.63514,0.022813132,0.101574383,5.866453602,0.802597199,0.598035345,0.08045977,0.51091954,2.14E+11,1.81E+12,6.35,12/31/2020,26.08924185
3983,TIG,2024,1,254.6456878,12155.47326,0.064867717,0.117463598,11.25919978,0.361693387,1.283372491,0.064102564,0.871794872,3.02E+12,4.13E+12,13.6,3/31/2024,28.73627795
3984,TIG,2024,2,355.6933755,12511.16664,0.065133183,0.114886259,9.447911775,0.357575364,1.047064625,0.076335878,1.122137405,2.54E+12,4.21E+12,14.7,6/30/2024,28.5631852
3985,TIG,2024,3,312.236463,12823.4031,0.047951175,0.084335354,12.87111237,0.357259386,1.044964421,0.074626866,1.052238806,2.59E+12,4.3E+12,14.1,9/30/2024,28.58267899
3986,TIG,2023,1,339.739923,12168.84944,0.049859847,0.104761176,9.56061399,0.395283498,0.961471342,0.085470086,0.613675214,2.06E+12,4.24E+12,7.18,3/31/2023,28.3537271
3987,TIG,2023,2,390.1430816,12558.99252,0.044398237,0.090850396,10.26616718,0.38286592,0.891791279,0.089285714,0.892857143,1.97E+12,4.26E+12,10,6/30/2023,28.30905466
3988,TIG,2023,3,657.6951857,11720.33864,0.067615284,0.130970718,8.026686117,0.358593888,1.006796848,0.084745763,0.777966102,2.28E+12,3.98E+12,9.18,9/30/2023,28.45519656
3989,TIG,2023,4,118.5155318,11900.82757,0.052527317,0.101283875,11.24404846,0.381998903,1.083958231,0.07751938,0.968992247,2.5E+12,4.18E+12,12.5,12/31/2023,28.54731185
3990,TIG,2022,1,304.7883728,11896.41591,0.08198729,0.123855283,7.06186024,0.399558865,1.050736633,0.12,2.6088,2E+12,3.4E+12,21.74,3/31/2022,28.3241683
3991,TIG,2022,2,525.2662718,11340.18985,0.087344811,0.139959549,5.030097247,0.430967286,0.864183063,0.153061225,1.593367347,1.72E+12,4.28E+12,10.41,6/30/2022,28.17334541
3992,TIG,2022,3,197.3254421,11537.58179,0.078629514,0.132992544,4.443994554,0.445892453,0.710720856,0.182926829,1.783536586,1.44E+12,4.44E+12,9.75,9/30/2022,27.99566423
3993,TIG,2022,4,163.7537213,11829.10951,0.058007194,0.100776157,6.093094849,0.42913984,0.693205181,0.182926829,1.280487805,1.44E+12,4.36E+12,7,12/31/2022,27.99566423
3994,TIG,2021,1,299.4092895,10617.30834,0.047932945,0.067145616,14.28708385,0.327881693,1.158485711,0.12195122,0.767073171,1.23E+12,1.97E+12,6.29,3/31/2021,27.83803529
3995,TIG,2021,2,200.9829286,10891.13643,0.054281015,0.077039706,17.38798607,0.283010121,1.560902309,0.088235294,0.825882353,2.21E+12,1.91E+12,9.36,6/30/2021,28.42401363
3996,TIG,2021,3,207.6337635,11098.77019,0.057229165,0.082440167,18.88554542,0.303486163,1.982201597,0.068181818,0.797727273,2.86E+12,2.57E+12,11.7,9/30/2021,28.68184274
3997,TIG,2021,4,758.9986835,9716.707623,0.072509106,0.117636921,10.55721033,0.332915802,1.862770879,0,0,2.9E+12,3.01E+12,20.6,12/31/2021,28.69573185
3998,TIG,2020,1,197.8935357,11964.32573,0.080286952,0.099161573,4.410680557,0.210063447,0.518207222,0.290322581,0.847741935,5.12E+11,1.56E+12,2.92,3/31/2020,26.96159046
3999,TIG,2020,2,121.3167084,10997.97655,0.072597039,0.092109645,4.686688159,0.240202054,0.527369737,0.310344828,1.300344828,5.27E+11,1.64E+12,4.19,6/30/2020,26.99046639
4000,TIG,2020,3,97.63673833,11090.77966,0.064398098,0.083062744,6.27439543,0.256431819,0.640171405,0.253521127,1.08,6.45E+11,1.69E+12,4.26,9/30/2020,27.19251615
4001,TIG,2020,4,398.705543,11492.56495,0.043396528,0.057761676,17.60106328,0.308992037,1.226880166,0,0,1.28E+12,1.89E+12,5.08,12/31/2020,27.87788119
4002,TJC,2024,1,24.42136535,21111.89171,0.248229424,0.263231749,3.666248329,0.021548075,0.847863387,0,0,1.54E+11,1.86E+11,14.59,3/31/2024,25.76021844
4003,TJC,2024,2,61.18653151,20273.07824,0.254650729,0.266748196,3.265354998,0.010795744,0.843483155,0,0,1.47E+11,1.76E+11,16.6,6/30/2024,25.71369842
4004,TJC,2024,3,86.35573326,20359.43397,0.24295513,0.251313946,3.477953452,0.013797883,0.889022751,0,0,1.56E+11,1.78E+11,17.1,9/30/2024,25.77312184
4005,TJC,2023,1,-203.7573449,17528.14012,0.269902128,0.323260446,3.211876109,0.059592765,0.92422812,0.055555556,0.890555556,1.39E+11,1.6E+11,16.03,3/31/2023,25.65773977
4006,TJC,2023,2,-293.2348614,15936.41965,0.204688565,0.231712182,3.246551619,0.057632029,0.765542089,0.073770492,1.131639344,1.05E+11,1.45E+11,15.34,6/30/2023,25.37722619
4007,TJC,2023,3,118.9423873,16055.36204,0.201585884,0.218854823,3.96782663,0.067684328,0.909353521,0.061643836,0.689178082,1.26E+11,1.48E+11,11.18,9/30/2023,25.55954774
4008,TJC,2023,4,5032.246331,21087.47034,0.215423329,0.239780231,3.244480074,0.081805569,0.716065026,0.059602649,0.874966887,1.3E+11,1.98E+11,14.68,12/31/2023,25.59080029
4009,TJC,2022,1,492.2725802,13604.65014,0.145371462,0.18203497,5.813588335,0.217717333,0.992307767,0.088888889,1.243555556,1.16E+11,1.5E+11,13.99,3/31/2022,25.47685603
4010,TJC,2022,2,992.7128669,13477.0719,0.174135531,0.22297928,5.294878828,0.26054474,1.157521465,0.076923077,0.99076923,1.34E+11,1.57E+11,12.88,6/30/2022,25.62110564
4011,TJC,2022,3,197.1795014,13674.2514,0.12348676,0.158632823,10.29807236,0.224952599,1.60886321,0.054545455,0.745636363,1.89E+11,1.52E+11,13.67,9/30/2022,25.96501285
4012,TJC,2022,4,4057.646072,17731.89747,0.317271008,0.372179992,2.439104694,0.124009178,0.789537613,0.085714286,1.651714285,1.2E+11,1.74E+11,19.27,12/31/2022,25.51075758
4013,TJC,2021,1,174.9797864,11297.6259,0.027173102,0.031450108,28.4868537,0.138631545,0.876290301,0,0,85140000000,1.13E+11,9.52,3/31/2021,25.1675628
4014,TJC,2021,2,368.6156523,11651.11995,0.060289072,0.070698423,17.10663424,0.193368819,1.167269761,0,0,1.17E+11,1.24E+11,8.19,6/30/2021,25.48543977
4015,TJC,2021,3,1007.10042,12658.22037,0.125640361,0.151013489,8.842532615,0.214754921,1.232400728,0,0,1.34E+11,1.39E+11,11.84,9/30/2021,25.62110564
4016,TJC,2021,4,454.1571933,13112.37756,0.14105375,0.165450885,8.230029621,0.177406161,1.258353027,0.072727273,0.866909091,1.42E+11,1.37E+11,11.92,12/31/2021,25.67909289
4017,TJC,2020,1,79.47785581,10950.09718,-0.180519859,-0.233048248,-2.651462107,0.214121102,0.648396072,0,0,61060000000,1.2E+11,4.72,3/31/2020,24.83512282
4018,TJC,2020,2,-78.86881907,10871.22836,-0.173907232,-0.220395602,-3.291472685,0.154330638,0.72668881,0,0,67940000000,1.11E+11,5.88,6/30/2020,24.9418908
4019,TJC,2020,3,37.91317,10909.14153,0.003059846,0.003713799,259.3782933,0.141023485,0.962495534,0,0,90300000000,1.09E+11,6.04,9/30/2020,25.2264033
4020,TJC,2020,4,213.5045895,11122.64612,0.019448644,0.022918543,41.26545333,0.109227254,0.935029299,0,0,89440000000,1.07E+11,10.02,12/31/2020,25.21683385
4021,TMB,2024,1,1848.499054,48119.2038,0.082772288,0.53569886,3.759962497,0.867881411,1.820479,0.02283105,1.574657532,1.31E+12,5.46E+12,68.97,3/31/2024,27.90104825
4022,TMB,2024,2,4143.928374,48581.71142,0.059020237,0.373949383,3.939630993,0.847890205,1.401762063,0.029368576,2.46696035,1.02E+12,4.79E+12,84,6/30/2024,27.65082374
4023,TMB,2024,3,1760.23288,50341.94429,0.047278688,0.35574714,4.45210451,0.904715389,1.541458144,0.025773196,1.744845362,1.16E+12,7.92E+12,67.7,9/30/2024,27.77944112
4024,TMB,2023,1,1442.979449,31478.15822,0.057156956,0.423330973,2.418353345,0.889275451,0.848207186,0.037453184,0.878277153,4.01E+11,4.26E+12,23.45,3/31/2023,26.71722726
4025,TMB,2023,2,10156.1502,37645.1251,0.083386232,0.612791071,2.258633342,0.862484827,1.102400374,0.024096386,0.627228915,6.23E+11,4.11E+12,26.03,6/30/2023,27.15781236
4026,TMB,2023,3,1616.156566,39261.28166,0.085358964,0.581441814,2.092325177,0.825658856,1.062115098,0.023980815,0.873621101,6.26E+11,3.38E+12,36.43,9/30/2023,27.16261621
4027,TMB,2023,4,9677.298902,46384.92285,0.106764525,0.578597422,3.97137051,0.813727944,1.892856441,0.011389522,0.455808654,1.32E+12,3.94E+12,40.02,12/31/2023,27.90865285
4028,TMB,2022,1,2481.117246,21523.67235,0.0795584,0.314701744,3.431582287,0.716434722,0.961731793,0.048309179,0.84879227,3.11E+11,1.14E+12,17.57,3/31/2022,26.46305875
4029,TMB,2022,2,2822.777581,22029.95504,0.071132984,0.331906877,3.346348377,0.866494861,1.016797354,0.044642857,0.785267856,3.36E+11,2.48E+12,17.59,6/30/2022,26.540377
4030,TMB,2022,3,60.1189316,22090.07397,0.055331474,0.314402895,3.262216412,0.872053214,0.982341663,0.046082949,0.964516129,3.26E+11,2.59E+12,20.93,9/30/2022,26.51016322
4031,TMB,2022,4,6714.694293,30035.17877,0.118740946,0.52899828,2.002924515,0.809397249,0.865651582,0.038461539,0.777307693,3.9E+11,2.26E+12,20.21,12/31/2022,26.68941258
4032,TMB,2021,1,466.9705863,17665.31283,0.010188227,0.111525245,7.188562045,0.872353074,0.78119194,0.050724638,0.596521739,2.07E+11,2.08E+12,11.76,3/31/2021,26.05598463
4033,TMB,2021,2,2161.116576,18030.36274,0.016388077,0.14416394,9.842790692,0.80376663,1.37545763,0.028225807,0.35592742,3.72E+11,1.38E+12,12.61,6/30/2021,26.64215969
4034,TMB,2021,3,102.0634491,18132.42619,0.02177808,0.144078016,6.177843141,0.734076976,0.871367121,0.044303798,0.782405064,2.37E+11,1.02E+12,17.66,9/30/2021,26.19132598
4035,TMB,2021,4,1287.905447,19042.5551,0.034142702,0.224888277,5.25143519,0.717945174,1.12379877,0,0,3.21E+11,1.01E+12,15.55,12/31/2021,26.49470696
4036,TMB,2020,1,2195.344732,17246.0407,0.063287454,0.455141822,2.253910673,0.792660248,0.840772688,0.048275862,0.314275862,2.18E+11,1.25E+12,6.51,3/31/2020,26.1077609
4037,TMB,2020,2,1561.222289,16973.92766,0.057614678,0.499925429,2.538418635,0.926391017,1.160603509,0.035532995,0.308426396,2.96E+11,3.46E+12,8.68,6/30/2020,26.41362529
4038,TMB,2020,3,64.14717633,17038.07484,0.042686959,0.407229788,2.504245654,0.920170083,0.997765309,0.041176471,0.581,2.55E+11,3.2E+12,14.11,9/30/2020,26.26452938
4039,TMB,2020,4,-172.6237145,17198.34224,0.026371989,0.227640219,3.841345286,0.899722036,0.81984646,0,0,2.12E+11,2.57E+12,13.01,12/31/2020,26.07985211
4040,TMC,2024,1,164.9927557,15594.48387,0.035450585,0.068026103,9.078131269,0.495661144,0.609189767,0.052631579,0.473157894,1.18E+11,3.83E+11,8.99,3/31/2024,25.49395046
4041,TMC,2024,2,187.7653233,15182.2492,0.03718694,0.073330442,7.410546507,0.482193717,0.553277706,0.05952381,0.577380952,1.04E+11,3.64E+11,9.7,6/30/2024,25.36765674
4042,TMC,2024,3,219.393817,15401.64301,0.028635895,0.054947187,10.24083918,0.499294017,0.564874799,0.057471264,0.488505747,1.08E+11,3.81E+11,8.5,9/30/2024,25.40539706
4043,TMC,2023,1,78.5781679,15084.2403,0.004218715,0.00859042,69.83100992,0.442564928,0.596649206,0.077777778,0.734222222,1.12E+11,3.36E+11,9.44,3/31/2023,25.44176471
4044,TMC,2023,2,100.7165626,14884.95687,-0.005895042,-0.011313164,-52.91138367,0.41559467,0.597919099,0.078651685,0.692134832,1.1E+11,3.16E+11,8.8,6/30/2023,25.4237462
4045,TMC,2023,3,503.3737013,15388.33057,0.02339947,0.045706608,13.17671878,0.547650532,0.591357195,0.076923077,0.648461538,1.13E+11,4.22E+11,8.43,9/30/2023,25.45065366
4046,TMC,2023,4,277.3878585,15665.71843,0.03240323,0.062361679,9.596189398,0.43377575,0.587269588,0.065217391,0.549782609,1.14E+11,3.43E+11,8.43,12/31/2023,25.45946429
4047,TMC,2022,1,307.8598331,16206.95071,0.038700446,0.068980933,14.57096383,0.401667381,0.956379783,0.038709677,0.534580645,1.92E+11,3.36E+11,13.81,3/31/2022,25.98076121
4048,TMC,2022,2,401.0569887,15430.51467,0.043326704,0.081067824,10.14548735,0.541108644,0.823044485,0.047244095,0.66472441,1.57E+11,4.17E+11,14.07,6/30/2022,25.77951164
4049,TMC,2022,3,-357.2853298,15073.22934,0.045754886,0.086813302,7.736573765,0.519130208,0.689964955,0.057692308,0.738461539,1.29E+11,3.89E+11,12.8,9/30/2022,25.58307824
4050,TMC,2022,4,7.943560081,15081.1729,0.012345092,0.023213169,28.95848647,0.521338739,0.682970752,0.029126214,0.338446602,1.28E+11,3.91E+11,11.62,12/31/2022,25.5752961
4051,TMC,2021,1,348.8232051,16037.94194,0.036325837,0.059904397,11.59940423,0.440723673,0.667167897,0,0,1.33E+11,3.56E+11,10.11,3/31/2021,25.61361497
4052,TMC,2021,2,210.9700774,15348.91202,0.054187182,0.09246612,7.955836397,0.450741855,0.742723653,0,0,1.41E+11,3.47E+11,10.29,6/30/2021,25.67202573
4053,TMC,2021,3,-450.7738673,14898.13815,0.018603913,0.033474274,23.33245783,0.492794682,0.805469776,0,0,1.49E+11,3.64E+11,9.43,9/30/2021,25.72721214
4054,TMC,2021,4,1007.347851,15899.09088,0.042249775,0.069933633,15.30119637,0.40533395,1.056664191,0.053571429,0.583392857,2.08E+11,3.32E+11,10.89,12/31/2021,26.06080392
4055,TMC,2020,1,39.01575726,15260.75951,0.067036533,0.107569779,8.06773094,0.296880122,0.897727272,0.072992701,0.83649635,1.7E+11,2.69E+11,11.46,3/31/2020,25.85906427
4056,TMC,2020,2,-305.0667106,14953.79764,0.021968612,0.034576681,30.51766211,0.369046285,1.096711377,0.06097561,0.665243903,2.03E+11,2.94E+11,10.91,6/30/2020,26.03647182
4057,TMC,2020,3,477.8869736,15433.57978,0.02368474,0.037601954,24.32204148,0.370450627,0.907112945,0.071428571,0.813571428,1.74E+11,3.04E+11,11.39,9/30/2020,25.88232114
4058,TMC,2020,4,410.9154531,15844.49523,0.022999926,0.038802511,20.45426924,0.385786444,0.795228868,0.071428571,0.858571428,1.56E+11,3.2E+11,12.02,12/31/2020,25.77312184
4059,TMX,2024,1,-108.849666,15327.36491,0.015826847,0.02423908,25.06058951,0.360047609,0.606757917,0.032258065,0.253225806,55800000000,1.44E+11,7.85,3/31/2024,24.74503971
4060,TMX,2024,2,303.566886,14905.7448,0.018640203,0.028962378,22.20413269,0.379803563,0.657464631,0.030612245,0.293877551,58800000000,1.44E+11,9.6,6/30/2024,24.79740769
4061,TMX,2024,3,12.89662033,14918.64142,0.014972322,0.023564476,27.73645987,0.379756845,0.6635993,0.03030303,0.293939394,59400000000,1.44E+11,9.7,9/30/2024,24.80756006
4062,TMX,2023,1,106.8223502,16051.59764,0.049712405,0.074743444,10.1612707,0.307948589,0.747589136,0.041666667,0.39625,72000000000,1.39E+11,9.51,3/31/2023,24.99993196
4063,TMX,2023,2,233.3082147,15189.57252,0.036188991,0.054042594,11.63922545,0.342807139,0.651762911,0.050505051,0.581818182,59400000000,1.39E+11,11.52,6/30/2023,24.80756006
4064,TMX,2023,3,97.3249845,15286.8975,0.026260231,0.039216782,17.1429699,0.346898538,0.68686272,0.047619048,0.457142857,63000000000,1.4E+11,9.6,9/30/2023,24.86640056
4065,TMX,2023,4,149.3170747,15436.21458,0.025020876,0.037396693,13.804325,0.338068026,0.524740049,0.061728395,0.712345679,48600000000,1.4E+11,11.54,12/31/2023,24.60688937
4066,TMX,2022,1,-117.2588078,15645.02698,0.017042648,0.025322966,25.23731568,0.332924864,0.639180745,0.08,0.8616,60000000000,1.41E+11,10.77,3/31/2022,24.8176104
4067,TMX,2022,2,563.6908127,15434.33379,0.027413023,0.041272814,16.2978149,0.360136448,0.680301472,0.076190476,0.682666667,63000000000,1.45E+11,8.96,6/30/2022,24.86640056
4068,TMX,2022,3,335.4010763,15769.73486,0.041987875,0.063085119,8.605111869,0.346324532,0.53900716,0.094117647,0.851764706,51000000000,1.45E+11,9.05,9/30/2022,24.65509147
4069,TMX,2022,4,175.0404218,15944.77529,0,0,9.823660046,0.323878379,0.589534806,0.085106383,0.614468085,56400000000,1.41E+11,7.22,12/31/2022,24.755735
4070,TMX,2021,1,20.87879667,16610.97368,0.051365107,0.080727614,9.985549036,0.307216417,0.794655404,0.075757576,1.075757576,79200000000,1.44E+11,14.2,3/31/2021,25.09524214
4071,TMX,2021,2,315.6713213,15584.96167,0.044344035,0.06776188,11.39655035,0.325705903,0.808471671,0.079365079,0.714285715,75600000000,1.39E+11,9,6/30/2021,25.04872212
4072,TMX,2021,3,-8.1257285,15576.83594,0.018284588,0.027397877,25.40538205,0.351786151,0.719016368,0.089285714,1.007142857,67200000000,1.44E+11,11.28,9/30/2021,24.93093908
4073,TMX,2021,4,205.9518692,15762.28578,0.021535074,0.031767321,22.37901671,0.29549768,0.729589614,0,0,69000000000,1.34E+11,10.95,12/31/2021,24.95737234
4074,TMX,2020,1,141.4079983,16811.39006,0.055004576,0.096206485,9.786381019,0.366653285,0.916045606,0.064935065,0.725974026,92400000000,1.59E+11,11.18,3/31/2020,25.24939282
4075,TMX,2020,2,531.9838967,15821.04729,0.058292779,0.096334087,9.19249735,0.399037387,0.916500642,0.068965517,0.66137931,87000000000,1.58E+11,9.59,6/30/2020,25.18917396
4076,TMX,2020,3,656.6205148,16477.66781,0.067467652,0.110829691,9.710210903,0.396804736,1.074181141,0.056497175,0.511864406,1.06E+11,1.64E+11,9.06,9/30/2020,25.38670493
4077,TMX,2020,4,112.4270797,16590.09489,0.05423487,0.086736991,8.388566791,0.344825684,0.729350862,0,0,72600000000,1.52E+11,14.2,12/31/2020,25.00823076
4078,TNG,2024,1,341.5771735,14054.52129,0.041301385,0.131073531,13.95412798,0.667201036,1.821477905,0.0625,1.245625,3.14E+12,5.58E+12,19.93,3/31/2024,28.77524392
4079,TNG,2024,2,717.6905168,14726.9918,0.046294995,0.145833073,11.73767297,0.693685431,1.66361198,0.065306122,1.524244897,3E+12,5.89E+12,23.34,6/30/2024,28.7296334
4080,TNG,2024,3,906.2632036,15233.25501,0.054149763,0.167050972,10.83250827,0.644717029,1.667404635,0.062992126,1.637165355,3.11E+12,5.26E+12,25.99,9/30/2024,28.76564384
4081,TNG,2023,1,384.4292849,14352.92122,0.05547901,0.178799624,7.426617069,0.706264172,1.379510115,0.080808081,1.11030303,2.25E+12,5.63E+12,13.74,3/31/2023,28.44195133
4082,TNG,2023,2,502.2189219,14539.99797,0.04925789,0.156193532,8.939462394,0.699346032,1.458046971,0.075471698,1.237735849,2.41E+12,5.57E+12,16.4,6/30/2023,28.51064786
4083,TNG,2023,3,612.1400972,15526.68708,0.04185765,0.134916982,11.09276335,0.668576937,1.268783218,0.081218274,1.422944162,2.24E+12,5.39E+12,17.52,9/30/2023,28.43749698
4084,TNG,2023,4,498.0868087,15170.39785,0.041365465,0.129910382,11.63246773,0.645589882,1.46996804,0.071748879,1.262780269,2.53E+12,5.25E+12,17.6,12/31/2023,28.55924042
4085,TNG,2022,1,383.2921275,14519.15638,0.056159725,0.181001983,10.07519721,0.687396472,1.797625104,0.061302682,1.699310345,2.61E+12,4.65E+12,27.72,3/31/2022,28.59037134
4086,TNG,2022,2,825.9632459,14294.48549,0.059266993,0.192234021,5.731094164,0.725126883,1.11931276,0.1,2.335,1.68E+12,5.28E+12,23.35,6/30/2022,28.14981491
4087,TNG,2022,3,1010.033272,16850.11869,0.060913813,0.192077781,4.90168751,0.649934442,0.860528063,0.110344828,1.623172414,1.52E+12,5.06E+12,14.71,9/30/2022,28.04973145
4088,TNG,2022,4,573.7929535,15489.86498,0.060666711,0.188235818,6.041082638,0.670965318,1.12331515,0.091954023,0.949885058,1.83E+12,5.44E+12,10.33,12/31/2022,28.23533708
4089,TNG,2021,1,277.735205,15080.68548,0.037082868,0.12538505,10.01595166,0.707548921,1.25988968,0.084210526,1.226947368,1.51E+12,3.9E+12,14.57,3/31/2021,28.04313077
4090,TNG,2021,2,715.3775295,14499.68466,0.043494315,0.146565503,14.53335247,0.723224989,2.117287425,0.052117264,0.756221498,2.64E+12,4.5E+12,14.51,6/30/2021,28.60180003
4091,TNG,2021,3,919.5648998,15089.17126,0.04757957,0.157883442,12.96546924,0.682031738,1.955044416,0.054237288,1.009355932,2.73E+12,4.19E+12,18.61,9/30/2021,28.63532273
4092,TNG,2021,4,684.7602786,15774.22383,0.058640916,0.177981434,15.265322,0.665073814,2.630874296,0.038554217,0.865542169,3.85E+12,4.37E+12,22.45,12/31/2021,28.97909426
4093,TNG,2020,1,476.945077,14825.58515,0.071420994,0.228082069,3.874225785,0.69515048,0.870117427,0.124031008,0.553178295,9.09E+11,3.43E+12,4.46,3/31/2020,27.53561093
4094,TNG,2020,2,412.362144,14191.01855,0.060446846,0.19513801,4.453816259,0.730260484,0.90902566,0.124031008,0.843410853,9.55E+11,3.89E+12,6.8,6/30/2020,27.58497718
4095,TNG,2020,3,878.0295267,15582.58931,0.052393628,0.172112167,9.423061128,0.699462244,1.597937256,0.064257028,0.506987952,1.84E+12,3.84E+12,7.89,9/30/2020,28.24078669
4096,TNG,2020,4,291.4052813,14433.29067,0.046671151,0.138712447,9.779210934,0.67729282,1.40647067,0.078817734,0.76453202,1.61E+12,3.55E+12,9.7,12/31/2020,28.10725529
4110,TPH,2024,1,0,12136.39744,0,0,12.77467393,0.52036117,0.83220742,0,0,21169448500,53035128540,16.9,3/31/2024,23.77582487
4111,TPH,2024,2,409.8268723,11767.10258,0.031846108,0.067343785,13.98398496,0.547155158,0.960304368,0,0,23684630500,54463843258,14,6/30/2024,23.88809217
4112,TPH,2024,3,0,11767.10258,0.023669802,0.049330014,26.120289,0.520238111,1.308733386,0,0,32278169000,51408148679,11.3,9/30/2024,24.19765696
4113,TPP,2024,1,73.60871482,11494.97969,0.010782103,0.041979291,23.01290988,0.748953252,0.94824004,0,0,4.91E+11,2.06E+12,10.6,3/31/2024,26.91970996
4114,TPP,2024,2,196.9367971,11691.91648,0.014169602,0.055596904,19.1783245,0.749118747,1.043455965,0,0,5.49E+11,2.1E+12,10.1,6/30/2024,27.03136428
4115,TPP,2024,3,214.100029,11906.01651,0.016253767,0.064207405,13.92906205,0.749868021,0.873507944,0,0,4.68E+11,2.14E+12,12,9/30/2024,26.87173413
4116,TPP,2023,1,44.043248,11021.3325,0.007483651,0.029485755,28.18619826,0.733851873,0.871038053,0,0,4.32E+11,1.86E+12,9.5,3/31/2023,26.79169143
4117,TPP,2023,2,34.449163,11055.78166,0.005411584,0.02061442,39.78538497,0.741337601,0.850233867,0,0,4.23E+11,1.92E+12,9.6,6/30/2023,26.77063802
4118,TPP,2023,3,103.5944818,11159.37614,0.005876656,0.022672824,36.30514914,0.743051869,0.815457771,0,0,4.1E+11,1.95E+12,10.3,9/30/2023,26.739423
4119,TPP,2023,4,261.9948261,11421.37097,0.010235314,0.039652525,23.86948066,0.738971582,0.928084731,0,0,4.77E+11,1.97E+12,9.1,12/31/2023,26.89078233
4120,TPP,2022,1,119.5762205,11101.88074,0.009845263,0.041279174,23.16693529,0.731379514,1.026853041,0,0,3.42E+11,1.24E+12,14.71,3/31/2022,26.55807657
4121,TPP,2022,2,105.8254154,10840.52368,0.011866416,0.049997187,17.65334099,0.7824561,0.885566074,0,0,4.32E+11,1.55E+12,10.82,6/30/2022,26.79169143
4122,TPP,2022,3,79.58327676,10915.84029,0.012634126,0.049540394,16.65285462,0.729435172,0.934421879,0,0,4.59E+11,1.82E+12,11,9/30/2022,26.85231605
4123,TPP,2022,4,68.56625736,10977.28925,0.009242707,0.035693345,26.42322049,0.744704596,0.992959168,0,0,4.91E+11,1.94E+12,10.8,12/31/2022,26.91970996
4124,TPP,2021,1,68.84184585,11137.37401,0.008399793,0.032872736,32.91239775,0.746273039,1.068474489,0,0,2.38E+11,8.78E+11,11.83,3/31/2021,26.19553651
4125,TPP,2021,2,45.65710715,11183.03112,0.006813924,0.02819105,37.79845228,0.786800261,1.055170094,0,0,2.36E+11,1.05E+12,10.08,6/30/2021,26.18709764
4126,TPP,2021,3,13.75472427,10802.44214,0.006571388,0.028966343,37.92621329,0.801011434,1.064574089,0,0,3.45E+11,1.13E+12,11.39,9/30/2021,26.56681025
4127,TPP,2021,4,218.5047287,11016.42687,0.00871949,0.033550918,26.74362235,0.734411328,1.080205056,0,0,3.57E+11,1.24E+12,11.01,12/31/2021,26.60100162
