Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price
BAX,2022,4,-148.0569472,29888.51669,0.081019523,0.274267432,7.850123207,0.680776856,2.071029508,0.080775444,5.079159938,5.08E+11,7.68E+11,62.88
BAX,2021,1,722.998328,34069.79933,0.165966319,0.570212531,3.691191919,0.692940969,1.937199552,0,0,5.41E+11,9.10E+11,57.9
BAX,2021,2,2279.800117,23256.82794,0.175351908,0.598422247,3.975146056,0.790712578,3.259257892,0,0,6.22E+11,9.11E+11,53.74
BAX,2021,3,827.2595265,24084.08747,0.047048967,0.176198752,13.99363526,0.769673963,2.956308812,0,0,5.84E+11,8.57E+11,60.85
BAX,2021,4,3527.672053,27611.75952,0.07110643,0.238470814,11.07678587,0.726673402,2.951640947,0.061349693,3.490797549,6.68E+11,8.28E+11,56.9
BAX,2020,1,597.3160867,20136.47787,0.057146968,0.271613766,7.137141041,0.81435146,2.110597507,0.117647059,2.887058823,3.49E+11,8.89E+11,24.54
BAX,2020,2,1091.721629,21228.1995,0.042157954,0.208603792,13.89520262,0.801768791,2.958329085,0.079617834,2.178343949,5.15E+11,8.78E+11,27.36
BAX,2020,3,14807.71384,36035.91334,0.170522486,0.738950163,4.026170687,0.663116832,2.053506992,0.067567568,2.335135136,6.07E+11,8.77E+11,34.56
BAX,2020,4,1257.969456,34095.83402,0.165509709,0.631993804,5.519658682,0.67812456,2.874251439,0.051020408,2.790306124,8.04E+11,8.69E+11,54.69
BBS,2024,1,290.4833448,18156.89866,0.021561828,0.062263574,9.172931163,0.650129736,0.556262399,0.079207921,0.8,60600000000,3.11E+11,10.1
BBS,2024,2,556.9453948,17787.52262,0.028201071,0.080949525,7.623401642,0.667271583,0.61841102,0.072727273,0.674181818,66000000000,3.21E+11,9.27
BBS,2024,3,-66.15663267,17721.36598,0.020563732,0.059497233,9.592923694,0.656824982,0.575576398,0.078431373,0.815686274,61200000000,3.10E+11,10.4
BBS,2023,1,84.78893233,18258.55228,0.015865077,0.050748635,13.02699556,0.685885784,0.657226259,0.058333333,0.529666666,72000000000,3.49E+11,9.08
BBS,2023,2,215.085691,17223.30183,0.009752152,0.031136727,20.54307759,0.675394132,0.667700079,0.060869565,0.552695652,69000000000,3.18E+11,9.08
BBS,2023,3,313.4850225,17536.78686,0.009705676,0.029708322,24.58603618,0.645541976,0.741298854,0.053846154,0.543846153,78000000000,2.97E+11,10.1
BBS,2023,4,282.0116557,17866.41532,0.017602131,0.052330312,11.66504638,0.642421792,0.615680303,0.063636364,0.642727272,66000000000,2.99E+11,10.1
BBS,2022,1,466.5590182,18889.28959,0.027567731,0.097173103,6.447144096,0.684454757,0.598222604,0.07079646,0.718584071,67800000000,3.59E+11,10.15
BBS,2022,2,576.4504635,17914.33687,0,0,4.94613486,0.678366873,0.563794243,0.079207921,0.674059406,60600000000,3.34E+11,8.51
BBS,2022,3,344.5288758,18258.86575,0.036095292,0.119180102,4.800215031,0.701503926,0.575063103,0.076190476,0.697904762,63000000000,3.67E+11,9.16
BBS,2022,4,-84.60422117,18173.42721,0.021170149,0.071160466,8.447893023,0.682572291,0.605279339,0.072727273,0.630545454,66000000000,3.44E+11,8.67
BBS,2021,1,345.0988207,18105.92995,0.017755988,0.067043748,8.937323465,0.720869306,0.585443555,0.066037736,0.558679245,63600000000,3.89E+11,8.46
BBS,2021,2,287.1660003,17353.59221,0.017543924,0.064920073,9.816185234,0.731023548,0.651162011,0.061946903,0.480088496,67800000000,3.87E+11,7.75
BBS,2021,3,199.1253743,17552.71758,0.015906481,0.057854184,12.56742878,0.726853864,0.734928933,0.054263566,0.428139535,77400000000,3.86E+11,7.89
BBS,2021,4,799.863651,18422.73057,0.026166628,0.09404288,7.99340223,0.720547318,0.738218471,0.051470588,0.499264706,81600000000,3.94E+11,9.7
BBS,2020,1,228.122277,17782.38202,0.012977447,0.053565991,13.49076454,0.756942016,0.708566489,0.055555556,0.403333334,75600000000,4.39E+11,7.26
BBS,2020,2,322.0433922,17187.75874,0.013654344,0.055748576,12.64348075,0.751763772,0.715625591,0.056910569,0.439349593,73800000000,4.15E+11,7.72
BBS,2020,3,323.822447,17511.58119,0.016247875,0.065560397,10.36703024,0.744730359,0.679550286,0.058823529,0.372941176,71400000000,4.12E+11,6.34
BBS,2020,4,195.072753,17760.83113,0.01655112,0.063612355,10.68339871,0.721517446,0.675644057,0,0,72000000000,3.87E+11,8.03
BCC,2024,1,-394.4249202,14376.71599,-0.050978751,-0.101800566,-5.923279734,0.543803857,0.653834993,0,0,1.16E+12,3.80E+12,9.4
BCC,2024,2,208.6299452,14585.34593,-0.043676256,-0.088628284,-5.917965282,0.522976499,0.541639536,0,0,9.73E+11,3.69E+12,8.9
BCC,2024,3,-198.3199969,14387.02593,-0.035986526,-0.074085535,-6.657123477,0.525080281,0.500450895,0,0,8.87E+11,3.66E+12,8.1
BCC,2023,1,-379.4407414,17082.81584,-0.011374137,-0.021939252,-37.15685056,0.496120983,0.842952364,0.020833333,0.24,1.77E+12,4.12E+12,11.52
BCC,2023,2,-43.41042915,16692.9811,-0.027206537,-0.053043583,-13.02485599,0.490469366,0.712874467,0.025210084,0.329243697,1.47E+12,3.97E+12,13.06
BCC,2023,3,-451.6900581,16240.41448,-0.032820382,-0.063544289,-9.04887089,0.496634604,0.597275397,0.030927835,0.334020619,1.20E+12,3.91E+12,10.8
BCC,2023,4,-697.433241,14771.14091,-0.058660928,-0.114556337,-4.874575527,0.5026348,0.609296198,0.033333333,0.306666666,1.11E+12,3.66E+12,9.2
BCC,2022,1,569.3264129,17851.51812,0.035851118,0.067592613,12.41178167,0.452246367,0.823459378,0.034013605,0.774829931,1.81E+12,3.97E+12,22.78
BCC,2022,2,482.68101,18453.91686,0.028040126,0.052351111,9.837345658,0.466771889,0.493120245,0.054945055,0.715384615,1.12E+12,4.22E+12,13.02
BCC,2022,3,-293.3708529,17659.76684,0.020488084,0.038720672,15.81780177,0.507454512,0.611559603,0.046296296,0.560185185,1.33E+12,4.36E+12,12.1
BCC,2022,4,-197.415717,17463.03574,0.017385138,0.032692046,20.43773626,0.482223306,0.658533841,0.043478261,0.342173913,1.42E+12,4.10E+12,7.87
BCC,2021,1,69.61532211,17326.42491,0.031932715,0.067379721,8.003943841,0.500630321,0.525209329,0.032967033,0.357362638,1.12E+12,4.24E+12,10.84
BCC,2021,2,741.9933014,17808.89819,0.043882817,0.088795804,15.35333564,0.486802136,1.3139499,0.012820513,0.128461538,2.88E+12,4.24E+12,10.02
BCC,2021,3,-51.09959858,17757.01943,0.038049308,0.07456125,13.79952198,0.483745799,1.008052059,0.016759777,0.320279329,2.21E+12,4.20E+12,19.11
BCC,2021,4,-75.86154496,17380.3657,0.021077251,0.039842448,23.9543889,0.453255896,0.943593494,0,0,2.02E+12,3.88E+12,21.01
BCC,2020,1,183.5415019,18384.07786,0.027213768,0.063721885,5.90624127,0.571063682,0.369885292,0.073529412,0.319852941,7.48E+11,4.69E+12,4.35
BCC,2020,2,354.834041,16593.02856,0.024003017,0.055585104,7.509083735,0.564778156,0.409810661,0.073529412,0.427941177,8.38E+11,4.67E+12,5.82
BCC,2020,3,175.852792,16768.39437,0.024980332,0.056761564,8.574298179,0.545277442,0.477088016,0.0625,0.430625,9.86E+11,4.51E+12,6.89
BCC,2020,4,536.6373563,17304.90508,0.035016625,0.073618507,8.688148231,0.487464342,0.618321797,0,0,1.32E+12,4.13E+12,8.82
BCF,2024,1,711.9809861,11143.21018,0.160520429,0.198312184,14.39519455,0.177418914,2.781963141,0.064516129,1.757419354,1.05E+12,4.59E+11,27.24
BCF,2024,2,898.8287368,12042.03892,0.187147371,0.235413224,14.47319786,0.196451649,3.15561179,0.052631579,1.454736841,1.29E+12,5.08E+11,27.64
BCF,2024,3,948.7225856,12221.74721,0.200565583,0.259730701,13.43698955,0.264825146,3.272854471,0.05,1.776,1.36E+12,5.64E+11,35.52
BCF,2023,1,460.4984503,10962.06895,0.197964139,0.248507791,12.41800456,0.192408203,3.101604282,0.058823529,1.628235294,1.10E+12,4.38E+11,27.68
BCF,2023,2,448.1198455,11410.1888,0.148970708,0.182520782,15.14462346,0.132856682,2.673049547,0.065573771,1.929836066,9.85E+11,4.25E+11,29.43
BCF,2023,3,627.2761607,11537.46496,0.138275425,0.170508499,15.67700384,0.178283688,2.574222336,0.067340067,1.769023568,9.59E+11,4.53E+11,26.27
BCF,2023,4,438.1895791,10952.74995,0.136027138,0.183335323,14.74575733,0.265543194,2.647736883,0.068965517,1.878620689,9.36E+11,4.82E+11,27.24
BCF,2022,1,1287.215438,12164.08951,0.171505322,0.218167903,14.88052529,0.209637572,3.041740196,0.081081081,2.033513514,1.03E+12,4.28E+11,25.08
BCF,2022,2,1359.70592,13160.15837,0.215467726,0.272996218,11.13549514,0.212438281,2.743128083,0.083102493,2.023545707,1.00E+12,4.65E+11,24.35
BCF,2022,3,866.166517,13026.36332,0,0,9.15858403,0.156468528,2.878777375,0.08,2.3536,1.04E+12,4.30E+11,29.42
BCF,2022,4,415.9749697,12181.78483,0.251939535,0.33709799,9.648750038,0.249239157,3.078366636,0.08,2.1792,1.04E+12,4.53E+11,27.24
BCF,2021,1,1019.519592,14049.06468,0.246154383,0.324897438,11.26920494,0.237460579,3.487776668,0.06122449,1.278367347,1.03E+12,3.88E+11,20.88
BCF,2021,2,664.7197097,12388.76004,0.224581402,0.299489082,11.23809188,0.22529349,3.148014804,0.076923077,1.721538461,9.87E+11,4.04E+11,22.38
BCF,2021,3,14.88582713,12387.18118,0.15385632,0.200398718,14.94864156,0.162141141,2.865865888,0.084507042,2.113521128,8.98E+11,3.74E+11,25.01
BCF,2021,4,639.573453,11964.53856,0.134437546,0.186335893,18.57663763,0.254528745,3.301422766,0.075949367,1.861518988,9.99E+11,4.08E+11,24.51
BCF,2020,1,0,0,0,0,0,0.205485415,0,0,0,0,3.12E+11,23.55
BCF,2020,2,0,0,0,0,0,0.183607358,0,0,0,0,3.30E+11,22.69
BCF,2020,3,0,0,0,0,0,0.236826994,0,0,0,0,3.76E+11,19.29
BCF,2020,4,994.9496794,13101.50213,0.265375501,0.377791083,9.125470618,0.301473462,3.121779441,0,0,8.62E+11,3.95E+11,21.6
BDB,2024,1,26.25366675,11368.68065,0.033983418,0.06876286,13.37267725,0.338366752,0.958774403,0.073394495,0.939449541,12278566600,19355924449,12.8
BDB,2024,2,210.1113226,11578.79197,0.02647031,0.055955263,13.17171712,0.678776925,0.75137372,0.091954023,1.03908046,9800323800,40604829189,11.3
BED,2024,1,84.55820333,14433.68154,0.142265218,0.192648262,11.55361528,0.208933613,2.133897711,0.051948052,1.599999999,92400000000,54737561032,30.8
BED,2024,2,626.6119487,12725.17608,0.126411364,0.17535018,12.6737255,0.393332936,2.420398728,0.051948052,1.599999999,92400000000,62926653649,30.8
BKC,2024,1,123.895793,15719.70738,0.015495762,0.033809163,13.0774901,0.525076401,0.438939468,0,0,80990323200,3.89E+11,6.9
BKC,2024,2,196.1020462,15915.80942,0.015934558,0.034013241,11.97362023,0.531698448,0.402115898,0,0,75121459200,3.99E+11,6.8
BKC,2024,3,1627.593182,17543.40261,0.063063205,0.130393723,6.478163627,0.509137271,0.780920344,0,0,1.61E+11,4.20E+11,6.4
BKC,2023,1,132.7070772,15291.54407,0.005915131,0.014912261,37.02682205,0.541337839,0.523164957,0,0,93901824000,3.91E+11,6.5
BKC,2023,2,189.2178765,15480.76194,0.006956904,0.016364906,28.57619096,0.570082425,0.465093387,0,0,84511641600,4.23E+11,8.5
BKC,2023,3,47.30468767,15528.06663,-0.003919596,-0.008801354,-53.98999444,0.565983326,0.470116478,0,0,85685414400,4.20E+11,7.2
BKC,2023,4,167.2058236,15595.81159,0.013614026,0.028416816,15.79039166,0.498755685,0.442426479,0,0,80990323200,3.68E+11,6.9
BKC,2022,1,74.42501198,11697.36807,0.052039462,0.174859206,3.181582464,0.670708116,0.478740172,0,0,65731276800,4.17E+11,12.4
BKC,2022,2,153.319464,11850.68754,0.08902106,0.289270919,2.429220896,0.681836326,0.641313002,0,0,89206732800,4.37E+11,6.5
BKC,2022,3,434.4729285,15663.27687,0.118615644,0.349778039,2.019461597,0.632848507,0.57459241,0,0,1.06E+11,5.01E+11,7.8
BKC,2022,4,-504.4398794,15158.83699,0.007352317,0.018885698,24.91139602,0.538946333,0.415599165,0,0,73947686400,3.86E+11,6.6
BKC,2021,1,-1168.845516,10068.23607,-0.091909021,-0.272868752,-1.757615086,0.683128351,0.536340225,0,0,63383731200,3.73E+11,5.4
BKC,2021,2,-1215.125238,8853.110836,-0.095391474,-0.302961745,-2.617460002,0.72301366,0.937523561,0,0,97423142400,3.75E+11,5.4
BKC,2021,3,-893.5853738,7959.525462,-0.115538501,-0.393434306,-1.973748128,0.758438112,0.929703666,0,0,86859187200,3.87E+11,8.3
BKC,2021,4,3794.415995,11622.94306,0.011170542,0.033758623,31.35840411,0.662792104,1.041044418,0,0,1.42E+11,4.09E+11,8.3
BKC,2020,1,-58.75201913,13140.42076,0.040571768,0.102283595,4.546653385,0.597927064,0.441386171,0,0,68078822400,3.84E+11,6
BKC,2020,2,-1116.457166,12023.96359,0.03150803,0.079171592,5.848001986,0.632365521,0.490686782,0,0,69252595200,3.84E+11,6
BKC,2020,3,-315.3865748,11708.57702,-0.025863158,-0.068314703,-6.428722158,0.675834122,0.469741113,0,0,64557504000,4.24E+11,5.5
BKC,2020,4,-471.6557882,11237.08159,-0.061419378,-0.160588539,-3.057961848,0.660651192,0.533946466,0,0,70426368000,3.89E+11,4.9
BPC,2024,1,-13.16164026,24687.82395,0.007294327,0.014838604,27.55935802,0.506989912,0.409108556,0.01980198,0.166930693,38380000000,1.90E+11,8.43
BPC,2024,2,160.3555661,24551.46571,0.00544703,0.011001502,37.54906845,0.519556407,0.415453811,0.019607843,0.17490196,38760000000,1.94E+11,8.92
BPC,2024,3,44.88071316,24596.34642,0.001337759,0.002719085,141.8284009,0.506915609,0.386236225,0.021052632,0.208421053,36100000000,1.90E+11,9.9
BPC,2023,1,-82.92952,24608.23524,0.003694783,0.0079519,50.62019792,0.543045977,0.381985945,0.021276596,0.203829787,35720000000,2.05E+11,9.58
BPC,2023,2,255.1926971,24576.53496,0.007475627,0.016200283,26.13882133,0.532666497,0.402823263,0.02020202,0.166464646,37620000000,2.00E+11,8.24
BPC,2023,3,249.5429155,24826.07788,0.010490918,0.022324214,18.1533926,0.494184439,0.402802249,0.02,0.1822,38000000000,1.87E+11,9.11
BPC,2023,4,-125.0922861,24700.98559,0.005720727,0.012014614,33.36548479,0.498174208,0.400793724,0.02020202,0.186060606,37620000000,1.87E+11,9.21
BPC,2022,1,8.493321842,25401.18546,0.019405928,0.038887591,12.28302694,0.474500545,0.448797952,0.043859649,0.531140351,43320000000,1.84E+11,12.11
BPC,2022,2,51.98178447,24464.74689,0.013919099,0.02743651,13.7857039,0.519197694,0.367876277,0.055555556,0.522777778,34200000000,1.93E+11,9.41
BPC,2022,3,97.36274132,24562.10963,0.012410728,0.024841098,16.13126563,0.530996525,0.386774595,0.052631579,0.544736842,36100000000,1.99E+11,10.35
BPC,2022,4,129.0551276,24691.16476,0.005585984,0.011456505,34.85620375,0.547039758,0.384753012,0.052631579,0.45368421,36100000000,2.07E+11,8.62
BPC,2021,1,19.95578947,25640.42473,0.020363396,0.04076435,9.916953117,0.501576583,0.382208957,0.051020408,0.557653062,37240000000,1.95E+11,10.93
BPC,2021,2,341.7288963,24765.95647,0.015164668,0.030975025,17.1496234,0.547811628,0.516838508,0.0390625,0.34140625,48640000000,2.08E+11,8.74
BPC,2021,3,164.6593516,24930.61582,0.013629881,0.028412363,18.93565331,0.501970726,0.517436075,0.03875969,0.440697674,49020000000,1.90E+11,11.37
BPC,2021,4,462.0763134,25392.69213,0.019307003,0.038751582,13.63153258,0.473270319,0.504082038,0.0390625,0.491015625,48640000000,1.83E+11,12.57
BPC,2020,1,380.1458421,26162.70715,0.025786856,0.060123678,7.198429596,0.51178225,0.401334615,0.114285714,1.180571429,39900000000,2.04E+11,10.33
BPC,2020,2,596.2917113,25380.70934,0.030036857,0.065927087,6.85663512,0.510657953,0.433400023,0.109090909,1.032,41800000000,1.97E+11,9.46
BPC,2020,3,233.2041132,25429.70292,0.035256789,0.072445594,6.561007657,0.457084786,0.456159478,0.103448276,0.838965518,44080000000,1.78E+11,8.11
BPC,2020,4,190.7660166,25620.46894,0.024778962,0.054487359,7.78344773,0.527137289,0.425441081,0,0,41420000000,2.06E+11,9.18
BSC,2024,1,177.4078233,12386.69362,0.061224292,0.067365323,17.80860669,0.074308063,1.178684195,0.034246575,0.410958904,46000906200,42160179015,12
BSC,2024,2,191.2918851,12577.98551,0.056517551,0.061520399,19.23475541,0.087451865,1.160758215,0.034246575,0.455479451,46000906200,43427901052,13.3
BST,2024,1,65.93592182,12868.19142,0.077030124,0.135753787,7.584040284,0.36971884,1.080182875,0.071942446,1.064748201,15290000000,22458247929,14.8
BST,2024,2,363.0468555,13231.23828,0.078070321,0.128716204,9.768848504,0.357341684,1.284838172,0.058823529,0.905882353,18700000000,22647123255,15.4
BST,2024,3,802.2559991,14033.49427,0.078697725,0.128807642,8.772789829,0.382315104,1.090248779,0.065359477,1.006535947,16830000000,24991454063,15.4
BST,2023,1,257.0659182,12699.70196,0.080538298,0.143378571,10.1815794,0.329948093,1.503972303,0.062827225,1.003979057,21010000000,20848641744,15.98
BST,2023,2,455.6174527,13155.31941,0.090408883,0.156571342,8.301583878,0.505426078,1.307455902,0.069767442,1.043720931,18920000000,29259228398,14.96
BST,2023,3,798.4525591,13953.77197,0,0,9.708292131,0.399502336,1.318639866,0.065217391,1.17,20240000000,25560714198,17.94
BST,2023,4,512.7902382,14102.2555,0.084694916,0.146423159,7.164292961,0.437149993,1.028204318,0.082758621,1.300137931,15950000000,27412063025,15.71
BST,2022,1,258.5290273,12299.2451,0.058849672,0.110127662,13.34729621,0.253357118,1.520418518,0.058823529,0.814705882,20570000000,18120000784,13.85
BST,2022,2,259.6605236,12558.90562,0,0,15.01665553,0.553087991,1.433245901,0.061111111,0.724777778,19800000000,30911669228,11.86
BST,2022,3,975.0593255,13533.96495,0.076478232,0.129427351,8.592697643,0.417689195,1.056600934,0.076923077,1.198461538,15730000000,25566005822,15.58
BST,2022,4,384.1510836,13542.63604,0.089189414,0.141246292,7.510386865,0.407927564,1.041156239,0.085106383,1.163404256,15510000000,25160603232,13.67
BST,2021,1,238.5040218,12057.02774,0.079189287,0.128768616,10.5067008,0.241736736,1.393378233,0.071428571,0.955714285,18480000000,17490931095,13.38
BST,2021,2,462.0243045,12519.05204,0.088455589,0.155367639,7.923996911,0.56670559,1.238112914,0.077419355,1.099354838,17050000000,31781986864,14.2
BST,2021,3,509.5245691,13028.57661,0.057826998,0.105552082,12.47544212,0.574737841,1.2741223,0.072289157,0.871084337,18260000000,33700233999,12.05
BST,2021,4,170.9549155,13040.71607,0.077046372,0.106809622,13.61324668,0.321710679,1.441638626,0.058510638,0.884095745,20680000000,21148479318,15.11
BST,2020,1,29.29216909,11723.85734,0.061298532,0.091961432,11.45982896,0.201113026,1.108850068,0.076923077,1.283076923,14300000000,16142762973,16.68
BST,2020,2,104.9203327,11828.77767,0.050555576,0.075778284,12.91090432,0.442176699,1.014475065,0.083333333,0.804166666,13200000000,23325765356,9.65
BST,2020,3,1134.993953,12963.77162,0.068398774,0.110525015,11.32556786,0.520756451,1.187925894,0.064935065,0.631818181,16940000000,29755536203,9.73
BST,2020,4,120.56127,12818.52372,0.083591877,0.108808065,12.39179771,0.228200723,1.341808182,0.058139535,0.628488372,18920000000,18271984180,10.81
BTS,2024,1,-449.0213048,9814.848179,-0.038249533,-0.105324814,-5.066002234,0.656347389,0.570564098,0,0,6.92E+11,3.53E+12,5.5
BTS,2024,2,-325.081098,9489.767081,-0.045487253,-0.127860352,-4.027577709,0.653422301,0.547958654,0,0,6.43E+11,3.38E+12,5.4
BTS,2024,3,-212.2520318,9277.515049,-0.044850422,-0.128344398,-3.931251096,0.655233585,0.528158669,0,0,6.05E+11,3.32E+12,5.3
BTS,2023,1,-122.4407994,11384.37582,0.006366347,0.0146559,39.18530489,0.584198427,0.588525898,0.029850746,0.167761194,8.28E+11,3.38E+12,5.62
BTS,2023,2,-139.3906023,11079.78796,-0.007526063,-0.018128591,-27.88679855,0.623725446,0.523475722,0.034482759,0.216896552,7.17E+11,3.64E+12,6.29
BTS,2023,3,-256.9281004,10822.22859,-0.01875323,-0.047312919,-10.38065228,0.6304128,0.508213253,0.036363636,0.2,6.80E+11,3.62E+12,5.5
BTS,2023,4,-260.0681114,10263.86948,-0.028214208,-0.071563187,-7.060221143,0.637457518,0.535860282,0.036363636,0.2,6.80E+11,3.50E+12,5.5
BTS,2022,1,143.0437953,11782.76763,0.017327906,0.038916053,17.51368534,0.547073557,0.670470661,0.037974684,0.55556962,9.76E+11,3.21E+12,14.63
BTS,2022,2,239.5755785,11854.86275,0.020157457,0.044752502,11.86196338,0.549834271,0.522992137,0.048387097,0.338709678,7.66E+11,3.25E+12,7
BTS,2022,3,64.92001367,11919.1515,0.024992111,0.055021978,11.24426312,0.555440124,0.612459704,0.04109589,0.281917808,9.02E+11,3.31E+12,6.86
BTS,2022,4,-11.07232837,11507.44789,0.016865111,0.037581433,13.74674188,0.57227777,0.521401448,0.05,0.3145,7.41E+11,3.32E+12,6.29
BTS,2021,1,96.7563809,11403.57546,0.005193396,0.012601509,38.22676283,0.582820015,0.482304872,0.090909091,0.511818182,6.80E+11,3.38E+12,5.63
BTS,2021,2,167.9723288,11501.54177,0.004424262,0.010527261,101.3418501,0.569910661,1.060727357,0.040983607,0.268032787,1.51E+12,3.30E+12,6.54
BTS,2021,3,-61.6208708,11439.31979,-0.001557007,-0.003652773,-259.0627952,0.570312136,0.94411208,0.046296296,0.508796296,1.33E+12,3.29E+12,10.99
BTS,2021,4,201.680568,11640.35511,0.015828184,0.0352795,32.11554426,0.529638275,1.116804417,0.038461539,0.401923077,1.61E+12,3.06E+12,10.45
BTS,2020,1,95.42827998,11851.15854,0.01347949,0.034419399,12.4150035,0.601162485,0.421899681,0.1,0.309,6.00E+11,3.56E+12,3.09
BTS,2020,2,191.4659668,11429.66095,0.016623098,0.041873234,8.580550893,0.602005289,0.358715803,0.12195122,0.397560976,5.07E+11,3.55E+12,3.26
BTS,2020,3,100.4524823,11529.77351,0.016980334,0.042321184,8.654063259,0.593494538,0.364274285,0.119047619,0.486904762,5.19E+11,3.50E+12,4.09
BTS,2020,4,-244.7965731,11307.15899,0.005101572,0.012303321,45.07364249,0.571700736,0.557169135,0,0,7.78E+11,3.26E+12,4.27
BTW,2024,1,2555.357672,28687.46925,0.132064974,0.187636828,7.592546141,0.273247169,1.355992739,0.03470437,1.242069409,3.64E+11,3.69E+11,35.79
BTW,2024,2,1943.069624,26925.17327,0.140134672,0.199309705,7.054205425,0.292722124,1.429888663,0.035064935,1.338428573,3.60E+11,3.56E+11,38.17
BTW,2024,3,1572.800145,28497.97342,0.151901042,0.216281018,6.619871805,0.287947904,1.386063473,0.034177215,1.421772152,3.70E+11,3.75E+11,41.6
BTW,2023,1,2096.367562,28399.55677,0.137492433,0.208872525,6.689468723,0.343719737,1.271146599,0.037396122,0.891149585,3.38E+11,4.05E+11,23.83
BTW,2023,2,1608.778313,26612.85496,0.144940989,0.21755591,7.22021538,0.289619055,1.570669516,0.032296651,1.134581339,3.91E+11,3.51E+11,35.13
BTW,2023,3,1063.654516,27676.50947,0.126349136,0.186223018,6.98776962,0.284517112,1.279063028,0.038135593,1.245508474,3.31E+11,3.62E+11,32.66
