Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap
600715,3/31/2021,8435,5532,0,0.72,-0.0765,-2.5698,0,2.109999895,0,3914
600715,12/31/2020,7243,4428,-0.64,0.7,-0.0576,-0.2191,0,2.220000029,0,4377
600715,9/30/2020,10249,4636,-0.08,1.38,-0.0684,-0.2067,0,3.079999924,0,5731
600715,6/30/2020,10485,4556,-0.08,1.46,-0.0314,-0.1107,0,2.660000086,0,4952
600715,3/31/2020,10706,4463,-0.04,1.53,0.0203,-0.0238,0,2.650000095,0,4841
600716,9/30/2024,8149,2827,-0.02,5.69,-0.0012,0.0015,0,3.160000086,0,3220
600716,6/30/2024,7933,2851,0,5.43,-0.0011,-0.0113,0,2.619999886,0,2452
600716,3/31/2024,8013,2924,-0.02,5.44,-0.008,-0.0298,0,3.119999886,0,2921
600716,12/31/2023,7901,2768,-0.04,5.48,-0.0012,0.0103,0,3.680000067,0,3445
600716,9/30/2023,8112,2923,0.01,5.54,-0.0016,-0.006,0,3.680000067,0,3445
600716,6/30/2023,8117,2932,-0.01,5.54,0.0218,0.0313,0,3.640000105,0,3538
600716,3/31/2023,8011,2742,0.04,5.63,-,-,0,3.75999999,0,3538
600716,12/31/2022,8139,3020,-0.46,5.47,-,-,0,3.910000086,0,3660
600716,9/30/2022,-,-,-0.04,-,-0.0037,0.0087,0,4.059999943,0,3772
600716,6/30/2022,7209,1566,0.01,6.03,0.0444,0.0467,0,4.610000134,0,4287
600716,3/31/2022,6998,1384,0.07,6,-,-,0,5.269999981,0,5017
600716,12/31/2021,7865,2096,-0.05,6.16,-0.0022,0.0226,0,4.039999962,0,3810
600716,9/30/2021,7768,1941,0.04,6.23,-,-,0,4.050000191,0,3791
600716,6/30/2021,-,-,0.03,-,0.0173,0.0154,0,4.058619022,0,3772
600716,3/31/2021,7890,2075,0.02,5.85,0.0005,-0.0024,0,4.018926144,0,3885
600716,12/31/2020,8725,2655,0,6.12,0.0048,0.0422,0.0074,4.038772583,0.03,3847
600716,9/30/2020,8285,1970,0.07,6.38,0.0033,0.0187,0,3.870076895,0,3660
600716,6/30/2020,8384,2028,0.03,6.42,0.0015,-0.0225,0,3.731818438,0,3623
600716,3/31/2020,8632,2136,-0.04,6.58,0.009,0.032,0,3.673660278,0,3548
600717,9/30/2024,36027,9638,0.1,6.67,0.0339,0.0704,0,4.650000095,0,14441
600717,6/30/2024,35711,9838,0.1,6.56,0.0336,0.069,0,4.269999981,0,12357
600717,3/31/2024,35593,9615,0.11,6.55,0.002,0.0129,0,4.218235493,0,12502
600717,12/31/2023,35078,9547,0.02,6.44,0.0344,0.071,0.0254,4.01318264,0.102,11894
600717,9/30/2023,35012,9454,0.11,6.44,0.0386,0.0784,0,4.30611515,0,12763
600717,6/30/2023,34691,9558,0.11,6.34,0.0325,0.0653,0,4.315879822,0,12820
600717,3/31/2023,34342,9231,0.1,6.3,0.0086,0.0129,0,3.885390759,0,11750
600717,12/31/2022,34098,9430,0,6.19,0.028,0.0584,0.0196,3.933358192,0.077,11865
600717,9/30/2022,34924,10183,0.08,6.2,0.034,0.0905,0,3.866203547,0,11576
600717,6/30/2022,34447,10530,0.15,6.08,0.0168,0.0323,0,3.856609821,0,11605
600717,3/31/2022,34165,11126,0.04,5.38,0.014,0.066,0,3.966973543,0,12386
600717,12/31/2021,34385,11523,0.11,6.01,0.0264,0.0498,0.0258,3.892124891,0.101,12126
600717,9/30/2021,35606,12622,0.06,5.94,0.0376,0.0733,0,3.976329803,0,12300
600717,6/30/2021,36293,13324,0.1,5.89,0.0251,0.0503,0,3.667579174,0,11344
600717,3/31/2021,36437,13488,0.07,5.88,0.025,0.0335,0,3.689664125,0,12010
600717,12/31/2020,37523,13938,0.02,5.82,0.0289,0.0669,0.0196,3.636080027,0.072,11528
600717,9/30/2020,35539,12889,0.08,5.79,0.031,0.0646,0,3.51360178,0,10973
600717,6/30/2020,35093,12710,0.13,5.7,0.0178,0.0355,0,3.368158102,0,10660
600717,3/31/2020,35293,13048,0.04,6.05,0.0137,0.0141,0,3.408210754,0,10993
600718,9/30/2024,19233,9586,0.05,8.09,0.0165,0.0392,0,9.359999657,0,12152
600718,6/30/2024,18963,9656,0.08,8.08,-,-,0,8.138086319,0,9804
600718,3/31/2024,18490,9114,0,7.79,-,-,0,8.413619995,0,10217
600718,9/30/2023,-,-,0.03,-,0.0157,0.0386,0,9.614159584,0,11675
600718,6/30/2023,18878,9425,0.08,8.44,0.0108,0.0004,0,10.4309206,0,12738
600718,3/31/2023,18407,9057,0,7.7,-0.0599,-0.1981,0,11.51337433,0,14596
600718,12/31/2022,18872,9560,-0.39,7.67,0.0256,0.0186,0,9.791288376,0,12012
600718,9/30/2022,19584,9803,0.04,7.91,0.0211,0.0464,0,9.309103966,0,11680
600718,6/30/2022,19391,9626,0.08,7.85,0.009,-0.0133,0,11.19611645,0,13840
600718,3/31/2022,18219,8537,-0.03,7.99,-0.016,0.4533,0,11.82247257,0,14262
600718,12/31/2021,18305,8646,0.82,7.97,0.0072,-0.0114,0.0045,13.41772461,0.06,16306
600718,9/30/2021,17519,9005,0.02,7.08,0.0258,0.0459,0,9.140885353,0,11196
600718,6/30/2021,16844,8374,0.09,7.01,-0.0006,-0.0334,0,9.502998352,0,11761
600718,3/31/2021,16320,7953,-0.03,6.91,-0.0262,0.0192,0,9.043017387,0,11123
600718,12/31/2020,16408,7965,0.05,6.95,0.0093,-0.0002,0,10.07063293,0,12518
600718,9/30/2020,16279,7856,0.01,6.97,0.0137,0.0327,0,12.32159996,0,14875
600718,6/30/2020,15830,7357,0.1,7.01,-0.01,-0.0582,0,10.92208672,0,13829
600718,3/31/2020,15267,6895,-0.05,6.89,-0.0179,-0.0138,0,11.47014713,0,14152
600719,9/30/2024,2591,2156,-0.19,1.08,-0.0307,-0.4925,0,6.429999828,0,2861
600719,6/30/2024,2694,2186,-0.17,1.26,0.0398,0.1802,0,9.989999771,0,4042
600719,3/31/2024,2836,2263,0.06,1.42,-0.0034,-0.2333,0,7.239999771,0,2929
600719,12/31/2023,2813,2265,-0.08,1.35,-0.0587,-0.4424,0,8.109999657,0,3281
600719,9/30/2023,2627,2042,-0.17,1.45,-0.0315,1.9708,0,7.340000153,0,2970
600719,6/30/2023,2831,2180,0.64,1.61,-0.0295,-0.4827,0,4.849999905,0,1962
600719,3/31/2023,2526,2133,-0.12,0.97,-0.0707,-0.8161,0,5.239999771,0,2120
600719,12/31/2022,2673,2232,-0.25,1.09,-0.05,-0.4312,0,5.079999924,0,2055
600719,9/30/2022,2410,1869,-0.15,1.34,-0.0231,-0.2155,0,4.409999847,0,1784
600719,6/30/2022,2735,2133,-0.08,1.49,0.0411,0.2504,0,5.550000191,0,2181
600719,3/31/2022,2741,2105,0.1,1.57,-0.0475,-0.6285,0,4,0,1643
600719,12/31/2021,2810,2213,-0.25,1.48,-0.041,-0.2752,0,4.119999886,0,1667
600719,9/30/2021,2732,2033,-0.12,1.72,-0.0418,-0.1818,0,3.650000095,0,1626
600719,6/30/2021,2705,1953,-0.09,1.86,0.0702,0.2274,0,3.5416224,0,1436
600719,3/31/2021,2573,1786,0.11,1.95,0.055,0.2252,0,3.661339283,0,1485
600719,12/31/2020,2710,1967,0.1,1.84,-0.0423,-0.2351,0.002,3.970607758,0.008,1598
600719,9/30/2020,2531,1828,-0.11,1.74,-0.0536,-0.2152,0,4.080348492,0,1659
600719,6/30/2020,2068,1323,-0.1,1.84,0.0889,0.2764,0,4.379640102,0,1764
600719,3/31/2020,2182,1391,0.13,1.95,0.0693,0.1902,0,4.380407333,0,1829
600720,9/30/2024,28305,13712,0.17,6.21,0.0573,0.1692,0,9.260000229,0,20596
600720,6/30/2024,27150,14473,0.26,5.99,0.0078,0.0304,0,8.899999619,0,18349
600720,3/31/2024,26887,13993,0.04,6.09,0.1517,0.4077,0,9.385305405,0,20122
600720,12/31/2023,27492,14695,0.4,6.04,0.1127,0.2,0.0262,9.693020821,0.257,20782
600720,9/30/2023,13739,3710,0.38,11.9,0.0926,0.1658,0,10.81810379,0,8733
600720,6/30/2023,12648,2995,0.31,11.49,0.0061,0.0315,0,10.41422749,0,8826
600720,3/31/2023,12111,2645,0.05,11.18,0.0721,0.3486,0,10.14497662,0,8221
600720,12/31/2022,28125,18217,0.3,12.35,0.0848,0.152,0.0114,9.548779488,0.11,7709
600720,9/30/2022,13634,4075,0.44,11.27,0.1349,0.2428,0,10.09689617,0,8112
600720,6/30/2022,12885,3691,0.65,10.83,0.0053,0.0006,0,11.83740902,0,9626
600720,3/31/2022,12328,3282,0,10.62,0.0025,-0.0055,0,9.726447105,0,8322
600720,12/31/2021,11591,2544,-0.01,10.62,0.0931,0.1759,0.0461,9.587366104,0.45,8073
600720,9/30/2021,12353,3295,0.45,10.62,0.1469,0.2781,0,9.986066818,0,8376
600720,6/30/2021,12008,3337,0.71,10.17,0.0128,0.0227,0,9.902617455,0,8182
600720,3/31/2021,11523,2886,0.06,10.12,0.0178,-0.0028,0,12.82081413,0,11427
600720,12/31/2020,11000,2412,-0.01,10.07,0.1948,0.3766,0.0562,11.79867458,0.68,10542
600720,9/30/2020,12094,3506,0.92,10.07,0.2061,0.4039,0,13.39356518,0,11769
600720,6/30/2020,10945,3136,0.93,9.14,0.0076,0.0049,0,13.86057758,0,12615
600720,3/31/2020,10974,3463,0.02,8.8,0.0366,0.1036,0,11.33655357,0,10123
600721,9/30/2024,1127,387.26,0,1.93,0.0005,0.0109,0,7.239999771,0,2964
600721,6/30/2024,1112,379.42,0.01,1.92,0.0495,0.1151,0,5.800000191,0,2215
600721,3/31/2024,1090,360.63,0.05,1.91,-0.067,-0.0267,0,6.239999771,0,2382
600721,12/31/2023,1062,355.39,-0.01,1.85,0.0691,0.0269,0,7.739999771,0,2949
600721,9/30/2023,1044,335.49,0.01,1.86,0.0079,0.037,0,8.149999619,0,3083
600721,6/30/2023,1025,337.11,0.02,1.82,0.0263,0.0398,0,6.579999924,0,2516
600721,3/31/2023,1006,328.96,0.02,1.79,-0.1526,-0.2668,0,6,0,2270
600721,12/31/2022,1002,334.66,-0.12,1.77,0.0358,0.0039,0,6.139999866,0,2311
600721,9/30/2022,1012,307.92,0,1.88,0.0254,0.0516,0,6.489999771,0,2408
600721,6/30/2022,985.2,288.64,0.02,1.84,0.0114,0.008,0,6.840000153,0,2570
600721,3/31/2022,980.92,293.29,0,1.84,-0.1309,0.029,0,8.43999958,0,3234
600721,12/31/2021,982.31,296.06,0.01,1.82,0.1571,0.0293,0,7.130000114,0,2810
600721,9/30/2021,966.83,287.73,0.01,1.79,0.0013,0.301,0,5.139999866,0,1947
600721,6/30/2021,977.66,303.52,0.13,1.78,0.009,0.0069,0,4.949999809,0,1819
600721,3/31/2021,960.83,335.58,0,1.68,-0.2955,-1.4609,0,3.150000095,0,1182
600721,12/31/2020,974.68,350.52,-0.73,1.65,-0.1215,-0.0229,0,3.890000105,0,1459
600721,9/30/2020,1279,381.85,-0.01,2.28,-0.0529,-0.1734,0,4.789999962,0,1808
600721,6/30/2020,1253,349.87,-0.1,2.25,0.002,0.0064,0,5.159999847,0,2082
600721,3/31/2020,1244,384.41,0,2.16,-0.0479,-0.0653,0,5.760000229,0,2346
600722,9/30/2024,1501,138.06,0.02,1.74,0.0342,0.0756,0,4.130000114,0,3061
600722,6/30/2024,1482,143.78,0.02,1.72,0.0355,0.0715,0,3.789999962,0,2578
600722,3/31/2024,1447,133.08,0.02,1.7,-,-,0,4.150000095,0,2823
600722,12/31/2023,1429,138.87,0.01,1.68,-,-,0,4.989999771,0,3395
600722,9/30/2023,1428,151.8,0.01,1.68,-,-,0,4.75,0,3232
600722,6/30/2023,-,-,0.02,-,0.0305,0.0635,0,4.829999924,0,3327
600722,3/31/2023,1382,134.05,0.01,1.65,0.0419,0.0905,0,4.940000057,0,3483
600722,12/31/2022,1401,146.46,0.02,1.63,0.0453,0.0872,0,4.880000114,0,3320
600722,9/30/2022,1384,157.56,0.02,1.61,0.043,0.0827,0,4.949999809,0,3368
600722,6/30/2022,1359,159.31,0.02,1.59,0.0384,0.0763,0,5.409999847,0,3701
600722,3/31/2022,1370,151.14,0.02,1.58,0.0652,0.1181,0,6.320000172,0,4266
600722,12/31/2021,1342,146.13,0.03,1.56,0.043,0.0892,0,6.980000019,0,4687
600722,9/30/2021,1344,183.54,0.02,1.53,0.0365,0.0719,0,6.409999847,0,4572
600722,6/30/2021,1304,145.34,0.02,1.51,0.0197,0.0492,0,6.449999809,0,4245
600722,3/31/2021,1287,146.85,0.01,1.5,-0.003,0.0052,0,6.610000134,0,4490
600722,12/31/2020,1240,113.64,0,1.49,-0.0003,0.0113,0,4.670000076,0,3163
600722,9/30/2020,1232,101.35,0,1.49,0.0032,0.02,0,3.809999943,0,2558
600722,6/30/2020,1214,86.66,0.01,1.49,0.0105,0.0259,0,3.289999962,0,2265
600722,3/31/2020,1225,101.5,0.01,1.49,0.0097,0.0414,0,3.99000001,0,2667
600724,9/30/2024,4081,863.19,0.03,1.96,0.0284,0.0568,0,3.910000086,0,6041
600724,6/30/2024,3971,789.42,0.03,1.93,0.0428,0.079,0,3.630000114,0,5246
600724,3/31/2024,4188,799.71,0.05,2.05,0.0214,0.0834,0,4.136052608,0,6200
600724,12/31/2023,4630,1255,0.05,2,0.0186,0.0337,0.0392,3.827535868,0.15,5738
600724,9/30/2023,4462,1126,0.03,1.95,0.0381,0.0658,0,3.653995275,0,5477
600724,6/30/2023,4369,1061,0.04,1.92,0.0484,0.0779,0,3.509378195,0,5304
600724,3/31/2023,4536,1029,0.04,2.03,0.0426,0.0931,0,3.56570673,0,5579
600724,12/31/2022,4337,897.84,0.05,1.99,0.0428,0.0698,0.0444,3.380475283,0.15,5275
600724,9/30/2022,4176,816.13,0.04,1.94,0.0433,0.0806,0,3.28785944,0,5131
600724,6/30/2022,3984,682.44,0.03,1.91,0.058,0.0889,0,3.9083848,0,6171
600724,3/31/2022,4383,703.81,0.05,2.12,0.1062,0.2444,0,3.951541185,0,6561
600724,12/31/2021,4290,692.04,0.09,2.07,0.0631,0.1,0.0776,3.20513916,0.25,5304
600724,9/30/2021,3983,598.77,0.05,1.98,0.0657,0.107,0,3.126108408,0,5232
600724,6/30/2021,3766,524.1,0.05,1.93,0.0632,0.0985,0,3.003171444,0,4928
600724,3/31/2021,4169,592.67,0.06,2.1,0.0862,0.2451,0,3.472621441,0,5969
600724,12/31/2020,4157,677.71,0.11,2.04,0.1008,0.1736,0.074,2.982466698,0.22,5174
600724,9/30/2020,3936,663.39,0.07,1.93,0.1301,0.2047,0,3.223390579,0,5535
600724,6/30/2020,3800,666.29,0.09,1.86,0.0367,0.0556,0,3.065544128,0,5449
600724,3/31/2020,4192,729.4,0.02,2.04,0.0907,0.1723,0,2.939814329,0,5347
600725,9/30/2024,445.84,94.7,-0.01,0.3,-0.0149,-0.0355,0,2.579999924,0,3488
600725,6/30/2024,450.46,93.35,0,0.3,0.001,0.0004,0,3.220000029,0,3969
600725,3/31/2024,483.56,123.23,0,0.29,-0.0096,0.0557,0,2.789999962,0,3439
600725,12/31/2023,491.68,131.39,0,0.29,-0.0155,-0.0224,0,2.900000095,0,3574
600725,9/30/2023,394.96,39.65,0,0.29,0.005,0.0084,0,2.910000086,0,3586
600725,6/30/2023,410.16,52.85,0,0.29,0.0083,0.0159,0,2.640000105,0,3315
600725,3/31/2023,442.04,85.48,0,0.29,-0.0053,0.0326,0,2.980000019,0,3697
600725,12/31/2022,462.82,107.67,0,0.29,0.0282,0.0446,0,3.160000086,0,3895
600725,9/30/2022,455.29,103.02,0,0.29,0.0588,0.0927,0,3.5,0,4277
600725,6/30/2022,459.6,111.25,0.01,0.28,0.0497,0.0856,0,4.46999979,0,5657
600725,3/31/2022,470.26,129.89,0.01,0.28,-0.0191,0.0183,0,3.680000067,0,4486
600725,12/31/2021,492.11,158.94,0,0.27,0.0398,0.08,0,3.730000019,0,4585
600725,9/30/2021,422.9,91.25,0.01,0.27,0.0303,0.0522,0,3.680000067,0,4992
600725,6/30/2021,387.73,62.65,0,0.26,0.0217,0.047,0,2.549999952,0,3007
600725,3/31/2021,404.31,83.45,0,0.26,0.0231,0.0522,0,1.799999952,0,2243
600725,12/31/2020,434.19,117.07,0,0.26,-0.0015,-0.0076,0,1.690000057,0,2108
600725,9/30/2020,368.52,55.51,0,0.25,0.0154,0.0728,0,1.970000029,0,2453
600725,6/30/2020,407.2,93.59,0,0.25,0.0074,0.0902,0,2.119999886,0,2662
600725,3/31/2020,404.15,96.2,0.01,0.25,-0.0009,0.0209,0,2.299999952,0,2798
600726,9/30/2024,29006,22651,-0.03,0.51,0.0606,0.3085,0,2.150000095,0,17927
600726,6/30/2024,28451,22183,0.03,0.53,0.091,0.4251,0,1.99000001,0,15334
600726,3/31/2024,29363,22324,0.05,0.5,0.0351,0.1517,0,2.029999971,0,15559
600726,12/31/2023,29114,22883,0,0.44,0.0246,0.0127,0,2.180000067,0,16664
600726,9/30/2023,29465,23466,-0.02,0.44,0.0577,0.1743,0,2.25,0,17245
600726,6/30/2023,29409,23499,-0.01,0.46,0.0696,0.2891,0,2.789999962,0,21009
600726,3/31/2023,32980,25696,0.02,0.46,-,-,0,2.660000086,0,20372
600726,12/31/2022,33008,26268,-0.15,0.43,-,-,0,2.680000067,0,17308
600726,9/30/2022,-,-,-0.06,-,0.0596,-,0,2.359999895,0,4132
600726,6/30/2022,21559,25265,-0.16,-1.84,0.0713,0.4818,0,2.420000076,0,4116
600726,3/31/2022,22327,25359,-0.15,-1.52,0.381,4.0635,0,2.470000029,0,4147
600726,12/31/2021,35077,29816,0.28,0.86,-0.0771,-,0,3.099999905,0,5345
600726,9/30/2021,21737,22304,-0.48,-0.34,-0.0341,-3.9009,0,2.75,0,4885
600726,6/30/2021,21573,21269,-0.27,0.06,0.0269,0.1417,0,2.5,0,4346
600726,3/31/2021,21833,20963,0,0.33,-0.0306,-1.7894,0,2.25,0,3856
600726,12/31/2020,22724,21913,-0.23,0.31,-0.0344,-1.4106,0,2.440000057,0,4081
600726,9/30/2020,23064,21803,-0.24,0.52,-0.0182,-0.7708,0,2.180000067,0,3817
600726,6/30/2020,22746,20958,-0.18,0.77,0.0444,0.4148,0,1.860000014,0,3254
600726,3/31/2020,23297,21131,0.09,0.94,-0.0024,0.7148,0,1.610000014,0,2774
600727,9/30/2024,9260,5736,0.17,6.01,0.0404,0.1388,0,6.78000021,0,3885
600727,6/30/2024,9153,5743,0.18,5.85,0.0257,0.0785,0,6.300000191,0,3330
600727,3/31/2024,8665,5287,0.1,6.01,0.0262,0.0968,0,5.534067154,0,2971
600727,12/31/2023,8517,5207,0.14,5.66,0.014,0.0516,0.0154,6.479388237,0.1,3478
600727,9/30/2023,8139,4913,0.06,5.54,0.0072,0.0301,0,5.819633007,0,3124
600727,6/30/2023,8174,4990,0.01,5.49,0.0106,0.0159,0,5.524220467,0,3013
600727,3/31/2023,7926,4718,0,5.54,-0.0591,-0.1171,0,6.351376057,0,3425
600727,12/31/2022,7645,4448,-0.31,5.47,0.01,-0.0596,0,6.479388237,0,3478
600727,9/30/2022,7486,4192,-0.12,5.7,0.0343,0.099,0,6.607400894,0,3526
600727,6/30/2022,7093,3754,0.11,5.84,0.0448,0.1039,0,8.025382042,0,4292
600727,3/31/2022,7257,3874,0.1,5.83,0.0772,0.1597,0,9.186553955,0,5037
600727,12/31/2021,6168,2877,0.17,5.72,0.0969,0.2052,0.0099,9.994270325,0.1,5492
600727,9/30/2021,4957,1796,0.25,5.55,0.1214,0.2527,0,11.72648048,0,6533
600727,6/30/2021,4798,1795,0.31,5.3,0.0807,0.1696,0,7.950651169,0,4334
600727,3/31/2021,4797,1789,0.2,5.28,0.0645,0.1178,0,6.496609688,0,3642
600727,12/31/2020,4567,1687,0.17,5.08,0.0729,0.1512,0.0457,6.580980778,0.3,3705
600727,9/30/2020,4250,1460,0.11,4.81,0.1126,0.2027,0,6.590355873,0,3748
600727,6/30/2020,2187,548.12,0.18,4.24,0.0598,0.1161,0,6.196622372,0,2331
600727,3/31/2020,2119,496.97,0.13,4.4,0.087,0.1328,0,7.077836037,0,2762
600728,9/30/2024,13533,6044,0,3.53,0.0047,-0.0051,0,4.289999962,0,9995
600728,6/30/2024,13380,5880,0,3.53,-0.0047,-0.0954,0,3.710000038,0,7873
600728,3/31/2024,13078,5521,-0.09,3.55,0.0122,0.1103,0,4.975769997,0,10689
600728,12/31/2023,14221,6425,0.12,3.66,-0.0069,-0.0951,0.0033,5.692280769,0.019,12228
600728,9/30/2023,13408,5850,-0.06,2.7,-0.0104,-0.4795,0,5.632571697,0,12100
600728,6/30/2023,13181,5456,-0.67,5.24,0.002,0.7643,0,7.085496426,0,14883
600728,3/31/2023,14495,5810,0.67,4.34,-0.025,-0.0597,0,6.916320324,0,15678
600728,12/31/2022,11184,5755,-0.04,3.09,-0.0031,-0.2712,0,5.254413605,0,9253
600728,9/30/2022,10670,5286,-0.22,3.11,0.0033,0.1079,0,5.543007851,0,9743
600728,6/30/2022,10682,4868,0.09,3.35,0.0082,0.0232,0,6.418743134,0,11315
600728,3/31/2022,10247,4506,0.02,3.3,0.0343,0.0766,0,7.371752262,0,13049
600728,12/31/2021,10818,5113,0.06,3.26,0.0335,0.0838,0.0022,8.016655922,0.018,14646
600728,9/30/2021,10387,4812,0.07,3.24,0.0074,0.0489,0,7.996814251,0,13961
600728,6/30/2021,9803,4185,0.04,3.18,0.0049,0.0096,0,7.306708813,0,13007
600728,3/31/2021,9995,4484,0.01,3.12,0.0029,0.0222,0,6.356243134,0,11217
600728,12/31/2020,10457,4959,0.02,3.1,0.0118,0.0344,0.0021,7.455219746,0.016,13339
600728,9/30/2020,9994,4538,0.03,3.08,0.0146,0.0387,0,8.979926109,0,15852
600728,6/30/2020,9612,4204,0.03,3.06,-0.0104,-0.0386,0,8.922197342,0,15631
600728,3/31/2020,9320,4146,-0.03,2.99,0.0201,0.0695,0,8.912339211,0,14870
600729,9/30/2024,19345,12136,0.48,16.12,0.0026,0.1555,0,23.04000092,0,10998
600729,6/30/2024,19497,12509,0.64,15.6,0.0601,0.2564,0,22.36000061,0,9893
600729,3/31/2024,19457,12157,0.99,16.24,-0.0287,0.125,0,25.70848465,0,12053
600729,12/31/2023,18632,12284,0.47,15.56,0.0598,0.1616,0.051,26.61451149,1.356,11303
600729,9/30/2023,19009,12905,0.55,15.02,0.0052,0.2709,0,31.07857513,0,13198
600729,6/30/2023,19142,13255,0.89,14.46,0.0726,0.3796,0,26.982584,0,12601
600729,3/31/2023,18304,12584,1.17,14.05,-0.0306,0.0427,0,24.42546082,0,10870
600729,12/31/2022,17204,11960,0.15,12.87,0.0269,0.1963,0.0312,21.79856873,0.68,9479
600729,9/30/2022,17298,12060,0.62,12.81,0.01,0.1253,0,18.75691032,0,8133
600729,6/30/2022,16645,11660,0.43,12.33,0.056,0.2635,0,19.8261013,0,8545
600729,3/31/2022,18451,12118,1.03,15.68,-0.0169,0.0634,0,20.95637512,0,10348
600729,12/31/2021,18224,11791,0.2,15.93,0.0343,0.1766,0.182,20.62830734,3.79,10308
600729,9/30/2021,17112,11588,0.6,13.68,0.0173,0.138,0,19.30803108,0,9544
600729,6/30/2021,17283,11952,0.5,13.14,0.0713,0.2535,0,22.0045948,0,10975
600729,3/31/2021,19297,12590,1.08,16.47,-0.0367,0.0544,0,21.73005867,0,12281
600729,12/31/2020,17105,9765,0.22,17.73,0.0421,0.121,0.1789,20.26711464,3.69,11749
600729,9/30/2020,16110,9016,0.51,17.1,0.0361,0.3474,0,24.47040176,0,14013
600729,6/30/2020,15287,8392,1.41,16.6,0.0482,0.1047,0,22.60518074,0,12692
600729,3/31/2020,15102,8488,0.43,15.9,-0.0186,0.0608,0,19.39180183,0,11285
600730,9/30/2024,2073,268.54,0.01,3.05,0.0151,0.0419,0,4.869999886,0,3115
600730,6/30/2024,2069,267.96,0.03,3.04,0.0038,0.0144,0,3.99000001,0,2341
600730,3/31/2024,2054,269.67,0.01,3.01,-0.0056,-0.0176,0,4.909999847,0,2880
600730,12/31/2023,2057,273.6,-0.02,3,-0.005,0.0083,0,5.650000095,0,3315
600730,9/30/2023,2075,284.29,0.01,3.02,0.006,0.0272,0,5.679999828,0,3332
600730,6/30/2023,2071,283.8,0.02,3.01,0.002,-0.0189,0,6.150000095,0,3631
600730,3/31/2023,2058,282.95,-0.01,2.99,-0.0297,-0.2165,0,6.170000076,0,3678
600730,12/31/2022,2123,339.64,-0.15,3.01,-0.0035,0.0067,0,6.190000057,0,3631
600730,9/30/2022,2206,322.92,0.01,3.17,-0.0025,0.013,0,5.059999943,0,2957
600730,6/30/2022,2204,323.96,0.01,3.17,0.0003,0.0051,0,5.690000057,0,3373
600730,3/31/2022,2201,321.37,0,3.17,-0.0428,-0.0056,0,5.982787609,0,3708
600730,12/31/2021,2224,346.2,0,3.16,-0.0057,-0.0092,0.0013,5.73308897,0.007,3350
600730,9/30/2021,2306,320.02,-0.01,3.26,-0.0001,0.031,0,6.092655659,0,3584
600730,6/30/2021,2320,323.93,0.02,3.27,0.0041,0.0138,0,4.235428333,0,2505
600730,3/31/2021,2302,320.11,0.01,3.26,-0.0105,0.0224,0,4.235428333,0,2564
600730,12/31/2020,2298,322.1,0.01,3.25,-0.0009,0.0322,0.0022,4.384913921,0.01,2611
600730,9/30/2020,2256,291.14,0.02,3.24,0.0024,-0.0173,0,4.584228039,0,2699
600730,6/30/2020,2237,288.28,-0.02,3.21,0.0078,0.0271,0,4.833370686,0,2863
600730,3/31/2020,2236,278.66,0.02,3.23,-0.0293,-0.1523,0,4.345051289,0,2505
600731,9/30/2024,4401,1170,0.18,5.54,0.0502,0.1199,0,5.309999943,0,3196
600731,6/30/2024,4253,1120,0.16,5.36,0.0051,0.0104,0,4.619999886,0,2581
600731,3/31/2024,4218,1069,0.02,5.4,0.007,0.0506,0,5.638290405,0,3291
600731,12/31/2023,4402,1263,0.05,5.38,0.0069,0.1029,0.0318,6.289230824,0.2,3671
600731,9/30/2023,4264,1152,0.15,5.33,0.0451,0.1078,0,6.375384331,0,3721
600731,6/30/2023,4479,1443,0.14,5.19,0.0619,0.1309,0,7.303931713,0,4341
600731,3/31/2023,4524,1558,0.16,5.05,0.0558,0.1337,0,7.96444416,0,4760
600731,12/31/2022,3925,1732,0.13,4.43,-,-,0,7.141196728,0,3445
600731,9/30/2022,3683,1554,0.24,4.33,-,-,0,6.825299263,0,3246
600731,6/30/2022,-,-,0.25,-,0.0552,0.14,0,6.882735252,0,3306
600731,3/31/2022,3470,1576,0.14,3.83,-,-,0,7.591111183,0,3625
600731,12/31/2021,3305,1399,-,3.72,0.0654,0.183,0,8.328205109,0,3962
600731,9/30/2021,3200,1435,0.16,3.57,0.0614,0.1894,0,7.342222214,0,3593
600731,6/30/2021,3297,1600,0.17,3.44,0.0584,0.1418,0,7.418803215,0,3551
600731,3/31/2021,3152,1520,0.13,3.3,0.0864,0.2306,0,7.71403265,0,3865
600731,12/31/2020,3193,1520,2.32,3.27,0.0881,0.2011,0.0051,6.003812313,0.031,2902
600731,9/30/2020,2723,1240,0.16,2.98,0.0933,0.2295,0,6.905827522,0,3467
600731,6/30/2020,2408,991.23,0.17,2.84,0.0866,0.2029,0,5.166741848,0,2522
600731,3/31/2020,2544,1204,0.13,2.67,-,-,0,4.495642185,0,2281
600732,9/30/2024,37401,31005,-0.6,3.38,-0.2268,-0.8216,0,9.359999657,0,18589
600732,6/30/2024,36781,29242,-0.89,4.01,0.0445,-0.0423,0,9.050000191,0,16541
600732,3/31/2024,34097,25536,-0.05,4.69,-0.1338,-0.4837,0,13.64000034,0,24945
