,Comp_code,DateTime,EPS,Total_Debt,Total_Assets,BVPS,ROA,ROE,DIV,SIZE,DAR
11862,603331,Q4 2021,0.12,1120,2091,5.03,0.047,0.0761,0,2284,0.535628886
11863,603331,Q3 2021,0.1,1086,2035,4.9,0.0474,0.0993,0,1910,0.533660934
11864,603331,Q2 2021,0.14,1029,1996,5,0.057,0.12,0,1750,0.515531062
11865,603331,Q1 2021,0.16,939.47,1919,5.04,0.0481,0.1673,0.0204,1686,0.489562272
11866,603331,Q4 2020,0.22,937.64,1888,4.88,0.053,0.096,0,1861,0.496631356
11867,603331,Q3 2020,0.13,917.9,1829,4.66,0.0208,0.0417,0,1874,0.501858939
11868,603331,Q2 2020,0.06,959.79,1879,4.71,0.0343,0.0482,0,2060,0.510798297
11869,603331,Q1 2020,0.06,899.21,1809,4.63,0.0052,0.0542,0,2337,0.497075732
11908,603335,Q3 2024,-0.11,939.36,1444,0.79,-0.0373,-0.107,0,2094,0.650526316
11909,603335,Q2 2024,-0.03,989.62,1551,0.9,0.0064,-0.098,0,1755,0.638052869
11910,603335,Q1 2024,-0.03,949.54,1518,0.94,-0.136,-0.5007,0,2252,0.625520422
11911,603335,Q4 2023,-0.14,1022,1587,0.94,-0.0368,-0.2403,0,2873,0.643982357
11912,603335,Q3 2023,-0.07,999.13,1608,1.06,-0.0698,-0.2612,0,2488,0.621349502
11913,603335,Q2 2023,-0.07,1001,1634,1.13,-0.07,-0.2587,0,2740,0.612607099
11914,603335,Q1 2023,-0.07,1056,1711,1.17,-0.0955,-0.3161,0,2547,0.617182934
11915,603335,Q4 2022,-0.08,992.15,1645,1.19,-0.0031,-0.0599,0,2654,0.603130699
11916,603335,Q3 2022,-0.01,938.9,1654,1.3,0.0377,0.0328,0,2539,0.567654172
11917,603335,Q2 2022,0,740.75,1583,1.45,0.0712,0.1208,0,2586,0.467940619
11918,603335,Q1 2022,0.03,568.27,1395,1.44,-0.0178,0.0065,0.0038,2903,0.407362007
11919,603335,Q4 2021,-0.03,529.01,1341,1.42,0.0727,0.0614,0,2706,0.394489187
11920,603335,Q3 2021,0.02,511.71,1327,1.45,0.1175,0.1547,0,1944,0.385614167
11921,603335,Q2 2021,0.04,343.93,1023,1.43,0.0818,0.1342,0,1850,0.336197458
11922,603335,Q1 2021,0.04,236.19,913.08,1.44,0.0202,0.0237,0.0094,1871,0.258673939
11923,603335,Q4 2020,0,195.78,842.02,1.4,0.0843,0.1191,0,1987,0.232512292
11924,603335,Q3 2020,0.04,171.5,822.29,1.42,0.0809,0.1261,0,1944,0.208563889
11925,603335,Q2 2020,0.04,142.72,787.06,1.4,0.0326,0.1792,0,2055,0.181333062
11926,603335,Q1 2020,0.06,232.25,869.58,1.38,-0.0096,-0.0266,0,1738,0.26708296
11927,603336,Q3 2024,0.01,727.51,1903,2.06,0.0138,0.0151,0,2276,0.382296374
11928,603336,Q2 2024,0.01,713.12,1874,2.03,0.018,0.0243,0,1717,0.380533618
11929,603336,Q1 2024,0.01,695.53,1851,2.02,-0.0013,-0.0349,0,2384,0.375759049
11930,603336,Q4 2023,-0.01,693.14,1844,2.01,0.0191,0.0275,0,2915,0.375889371
11931,603336,Q3 2023,0.02,611.96,1772,2.03,0.0131,0.044,0,2909,0.345349887
11932,603336,Q2 2023,0.03,622.05,1774,2.01,0.0225,0.0316,0,2869,0.350648253
11933,603336,Q1 2023,0.02,605.01,1761,2.02,0.0011,-0.0183,0.0051,2865,0.343560477
11934,603336,Q4 2022,-0.01,631.47,1779,2,0.0262,0.0746,0,3054,0.354957841
11935,603336,Q3 2022,0.04,553.22,1704,2,0.0171,0.0582,0,2628,0.324659624
11936,603336,Q2 2022,0.03,520.95,1650,1.97,0.0298,0.0505,0,2803,0.315727273
11937,603336,Q1 2022,0.02,480.42,1591,1.94,0.0261,0.0425,0,3338,0.301961031
11938,603336,Q4 2021,0.02,500.66,1595,1.91,0.0217,0.0372,0,3426,0.313893417
11939,603336,Q3 2021,0.02,484.02,1568,1.9,0.0223,0.0283,0,3027,0.308686224
11940,603336,Q2 2021,0.01,424.2,1498,1.88,0.0323,0.064,0,3141,0.28317757
11941,603336,Q1 2021,0.03,453.54,1542,1.9,0.048,0.07,0.0062,3138,0.294124514
11942,603336,Q4 2020,0.04,437.18,1511,1.88,0.0312,0.0606,0,3562,0.289331568
11943,603336,Q3 2020,0.02,485.68,1469,1.77,0.0452,0.0995,0,3650,0.330619469
11944,603336,Q2 2020,0.04,520.11,1471,1.72,0.0339,0.0741,0,3925,0.353575799
11945,603336,Q1 2020,0.03,517.25,1469,1.72,0.0394,0.0711,0,3973,0.352110279
11946,603337,Q3 2024,0.43,3146,7803,9.66,0.0642,0.2038,0.0313,13059,0.403178265
11947,603337,Q2 2024,0.47,4219,8650,9.33,0.0559,0.1736,0,12245,0.487745665
11948,603337,Q1 2024,0.41,4135,8580,9.48,0.0246,0.1124,0.0238,10168,0.481934732
11949,603337,Q4 2023,0.28,4057,8515,9.15,0.049,0.1279,0,10321,0.476453318
11950,603337,Q3 2023,0.29,3887,8354,8.9,0.0386,0.1426,0,10154,0.46528609
11951,603337,Q2 2023,0.33,3752,8174,8.99,0.0383,0.1025,0,9181,0.459016393
11952,603337,Q1 2023,0.23,3529,8012,8.96,0.0098,0.0598,0.0176,9740,0.440464304
11953,603337,Q4 2022,0.15,4154,8555,8.9,0.0273,0.1179,0,9254,0.485563998
11954,603337,Q3 2022,0.24,4208,8550,8.71,0.0291,0.1412,0,8872,0.492163743
11955,603337,Q2 2022,0.27,4504,8014,7.58,0.0733,0.2258,0,9655,0.562016471
11956,603337,Q1 2022,0.43,4292,7850,7.7,0.0433,0.1596,0.0145,10505,0.546751592
11957,603337,Q4 2021,0.29,4379,7737,7.32,0.0391,0.1035,0,10456,0.565981647
11958,603337,Q3 2021,0.17,3559,6790,7.06,0.0529,0.1548,0,9586,0.524153166
11959,603337,Q2 2021,0.28,2880,6025,6.88,0.078,0.1838,0,11918,0.478008299
11960,603337,Q1 2021,0.31,2579,5719,6.87,-0.0062,0.1,0.0092,15209,0.450952964
11961,603337,Q4 2020,0.17,2100,5098,6.56,0.074,0.2195,0,13559,0.411926246
11962,603337,Q3 2020,0.35,1517,4433,6.38,0.0369,0.0505,0,11237,0.342206181
11963,603337,Q2 2020,0.08,1269,4029,6.05,0.0552,0.0738,0,9734,0.314966493
11964,603337,Q1 2020,0.11,1403,4185,6.11,0.0177,0.0738,0,7684,0.335244922
11965,603338,Q3 2024,1.25,5430,15288,19.46,0.1048,0.2272,0,30006,0.355180534
11966,603338,Q2 2024,1.03,5776,15006,18.22,0.075,0.1333,0,30594,0.384912702
11967,603338,Q1 2024,0.6,5311,14486,18.12,0.0908,0.2688,0.0199,29014,0.36662985
11968,603338,Q4 2023,1.14,5242,14207,17.71,0.0986,0.235,0,25910,0.368973041
11969,603338,Q3 2023,0.91,5752,13860,16.01,0.0926,0.2732,0,26710,0.415007215
11970,603338,Q2 2023,1.01,5493,13109,15.04,0.0763,0.1769,0,28361,0.419025097
11971,603338,Q1 2023,0.63,4895,12279,14.58,0.0732,0.2215,0.0107,27743,0.398648098
11972,603338,Q4 2022,0.75,4737,11802,13.95,0.0637,0.1851,0,24229,0.401372649
11973,603338,Q3 2022,0.6,4124,10811,13.21,0.0828,0.2411,0,18375,0.381463324
11974,603338,Q2 2022,0.74,3983,10365,12.6,0.0638,0.1288,0,25672,0.384273999
11975,603338,Q1 2022,0.39,3423,9596,12.19,0.0634,0.1198,0.0044,22730,0.35671113
11976,603338,Q4 2021,0.32,3596,9574,11.81,0.0977,0.2077,0,38965,0.375600585
11977,603338,Q3 2021,0.46,3108,7454,8.95,0.1544,0.3299,0,34227,0.416957338
11978,603338,Q2 2021,0.69,2655,6905,8.75,0.0743,0.1776,0,28493,0.384503983
11979,603338,Q1 2021,0.35,2275,6190,8.06,0.0241,0.0471,0.0027,46752,0.367528271
11980,603338,Q4 2020,0.09,2125,5869,7.71,0.1196,0.2353,0,49126,0.362071903
11981,603338,Q3 2020,0.44,1990,5694,7.63,0.1558,0.3359,0,48136,0.349490692
11982,603338,Q2 2020,0.59,1826,5322,7.2,0.064,0.1491,0,36785,0.343104096
11983,603338,Q1 2020,0.25,1589,4920,6.86,0.1213,0.325,0,19905,0.32296748
11984,603339,Q3 2024,0.17,695.82,3215,8.27,0.0617,0.1294,0,3363,0.216429238
11985,603339,Q2 2024,0.26,711.94,3200,8.16,0.0423,0.0829,0,2804,0.22248125
11986,603339,Q1 2024,0.17,858.07,3379,8.27,0.0665,0.1406,0.0225,3410,0.253941995
11987,603339,Q4 2023,0.28,929.08,3405,8,0.08,0.1411,0,3679,0.272857562
11988,603339,Q3 2023,0.26,971.17,3351,7.69,0.0671,0.1569,0,3948,0.289814981
11989,603339,Q2 2023,0.29,985.39,3270,7.38,0.0671,0.1364,0,4923,0.301342508
11990,603339,Q1 2023,0.25,791.39,3073,7.37,0.0781,0.1251,0.0188,4614,0.257530101
11991,603339,Q4 2022,0.22,1002,3208,7.13,0.0846,0.1841,0,3778,0.31234414
11992,603339,Q3 2022,0.31,902.56,3014,6.82,0.0665,0.1884,0,3778,0.299455873
11993,603339,Q2 2022,0.3,890.74,2920,6.56,0.0461,0.0975,0,3540,0.305047945
11994,603339,Q1 2022,0.16,864.06,2860,6.45,0.0358,0.0787,0.0105,3391,0.302118881
11995,603339,Q4 2021,0.13,876.63,2825,6.3,0.049,0.1096,0,4255,0.310311504
11996,603339,Q3 2021,0.16,867.23,2776,6.17,0.0482,0.0981,0,3218,0.312402738
11997,603339,Q2 2021,0.15,665.64,2522,6,0.0343,0.0741,0,2949,0.263933386
11998,603339,Q1 2021,0.11,659.14,2503,5.96,0.0038,0.0221,0.0101,2964,0.263339992
11999,603339,Q4 2020,0.03,670.84,2481,5.85,0.0392,0.0845,0,3441,0.270390971
12000,603339,Q3 2020,0.12,600.28,2402,5.82,0.0424,0.0859,0,2896,0.24990841
12001,603339,Q2 2020,0.12,614.15,2379,5.7,0.0186,0.0476,0,2808,0.258154687
12002,603339,Q1 2020,0.07,620.56,2387,5.67,0.0398,0.0871,0,2473,0.259974864
12003,603345,Q3 2024,0.83,3416,16495,43.5,0.0616,0.113,0.0432,29032,0.207093059
12004,603345,Q2 2024,1.25,3508,16719,44.29,0.0799,0.1345,0,21717,0.209821162
12005,603345,Q1 2024,1.5,4030,17361,44.62,0.0621,0.1134,0.0252,24241,0.232129486
12006,603345,Q4 2023,1.21,4400,17300,43.21,0.0677,0.1251,0,30682,0.25433526
12007,603345,Q3 2023,1.32,4176,16737,41.93,0.0642,0.123,0.0134,36368,0.24950708
12008,603345,Q2 2023,1.27,3846,16229,41.37,0.0677,0.1225,0,43056,0.236983178
12009,603345,Q1 2023,1.24,4101,16418,41.22,0.0703,0.144,0.0073,47992,0.249786819
12010,603345,Q4 2022,1.41,4244,16143,39.82,0.0505,0.0841,0,47478,0.262900328
12011,603345,Q3 2022,0.82,3934,15408,38.39,0.0456,0.0905,0,45543,0.255321911
12012,603345,Q2 2022,0.84,2971,14061,37.54,0.0493,0.1036,0,49235,0.211293649
12013,603345,Q1 2022,0.8,3164,14197,37.36,0.0601,0.1513,0.0043,32352,0.222863985
12014,603345,Q4 2021,0.78,3628,8771,20.76,0.03,0.1227,0,41743,0.413635845
12015,603345,Q3 2021,0.61,3314,8257,19.94,0.0761,0.1482,0,46927,0.401356425
12016,603345,Q2 2021,0.71,2301,7016,19.29,0.0723,0.166,0,62089,0.327964652
12017,603345,Q1 2021,0.74,2593,7281,19.18,0.0926,0.2546,0.0041,50977,0.356132399
12018,603345,Q4 2020,0.99,3413,7096,15.56,0.0609,0.1481,0,45647,0.480975197
12019,603345,Q3 2020,0.51,3190,6566,14.26,0.0995,0.2283,0,40748,0.485836125
12020,603345,Q2 2020,0.74,2341,5402,12.95,0.0528,0.1229,0,27892,0.433358016
12021,603345,Q1 2020,0.38,2357,5328,12.57,0.0709,0.2028,0,20286,0.44237988
12022,603359,Q3 2024,0,4143,7525,7.44,-0.0035,0.0112,0,1945,0.550564784
12023,603359,Q2 2024,0.02,4624,8008,7.44,0.0031,0.0034,0,1619,0.577422577
12024,603359,Q1 2024,0.01,4681,8060,7.43,-0.12,-0.4065,0.0013,2315,0.580769231
12025,603359,Q4 2023,-1.01,4949,8326,7.42,0.0127,0.0175,0,3426,0.594403075
12026,603359,Q3 2023,0.03,5492,9230,8.21,0.006,0.0148,0,3854,0.595016251
12027,603359,Q2 2023,0.07,5647,9372,8.17,0.0034,0.0062,0,4595,0.602539479
12028,603359,Q1 2023,0.01,5437,9152,8.15,-0.0678,-0.1715,0.0009,4894,0.594077797
12029,603359,Q4 2022,-0.39,5526,9236,8.13,0.0071,0.013,0,4996,0.598310957
12030,603359,Q3 2022,0.03,5494,9366,8.48,0.03,0.1003,0,4824,0.586589793
12031,603359,Q2 2022,0.22,5764,9624,8.64,0.0272,0.0868,0,5361,0.598919368
12032,603359,Q1 2022,0.18,5654,9441,8.13,0.0183,0.1294,0.0035,4811,0.598877238
12033,603359,Q4 2021,0.27,5562,9267,8.14,0.0271,0.0944,0,6347,0.600194238
12034,603359,Q3 2021,0.19,4662,8245,7.86,0.0677,0.2106,0,4651,0.565433596
12035,603359,Q2 2021,0.4,4471,7971,7.67,0.0389,0.1179,0,5288,0.560908293
12036,603359,Q1 2021,0.22,4074,7444,7.39,0.0115,0.042,0.0128,5936,0.547286405
12037,603359,Q4 2020,0.07,4102,7403,7.19,0.0518,0.13,0,5095,0.554099689
12038,603359,Q3 2020,0.22,3700,6972,7.13,0.0785,0.2249,0,5847,0.530694205
12039,603359,Q2 2020,0.38,3564,6728,6.9,0.0372,0.1039,0,5331,0.529726516
12040,603359,Q1 2020,0.18,3110,6160,6.67,0.059,0.1667,0,6443,0.50487013
12060,603377,Q3 2024,-0.05,2550,4443,2.39,-0.0063,-0.0895,0,1079,0.573936529
12061,603377,Q2 2024,-0.05,2639,4576,2.44,-0.0138,-0.0843,0,651,0.576704545
12062,603377,Q1 2024,-0.05,2713,4695,2.5,-0.1052,-0.7155,0,2699,0.577848775
12063,603377,Q4 2023,-0.37,2765,4815,2.54,0.0244,0.0387,0,2959,0.574247144
12064,603377,Q3 2023,0.06,2443,4940,2.55,0.0372,0.0355,0,3971,0.494534413
12065,603377,Q2 2023,0.03,2630,5101,15.81,-0.0012,-0.0448,0,5651,0.515585179
12066,603377,Q1 2023,-0.03,2699,5042,2.98,-0.0254,-0.1725,0,5698,0.535303451
12067,603377,Q4 2022,-0.1,2938,5269,2.97,0.0233,0.0279,0,4519,0.557601063
12068,603377,Q3 2022,0.04,2846,5300,3.13,0.0209,0.0178,0,3690,0.536981132
12069,603377,Q2 2022,0.01,3001,5436,3.1,0.012,0.0014,0,4217,0.552060338
12070,603377,Q1 2022,0.01,2689,5103,3.07,0.0072,-0.0262,0,4716,0.526944934
12071,603377,Q4 2021,-0.02,2331,4757,3.08,0.0669,0.1418,0,6304,0.490014715
12072,603377,Q3 2021,0.13,2358,4801,3.1,0.0457,0.0751,0,5583,0.491147678
12073,603377,Q2 2021,0.05,2220,4582,2.98,0.0179,0.0571,0,7689,0.484504583
12074,603377,Q1 2021,0.06,2056,4427,3.1,0.0429,0.1238,0.0044,8455,0.46442286
12075,603377,Q4 2020,0.12,2113,4666,3.16,0.04,0.1163,0,11246,0.452850407
12076,603377,Q3 2020,0.11,2428,4549,2.69,0.0067,0.1005,0,12187,0.53374368
12077,603377,Q2 2020,0.07,2396,4443,2.6,-0.0391,-0.0882,0,9537,0.539275264
12078,603377,Q1 2020,-0.07,2100,4206,2.49,0.013,0.1031,0,8449,0.499286733
12079,603378,Q3 2024,0,4941,6593,3.93,0.0064,0.1505,0,3168,0.749431215
12080,603378,Q2 2024,0.12,5024,6694,3.17,-0.028,-0.1925,0,2166,0.750522856
12081,603378,Q1 2024,-0.19,4720,6378,3.86,-0.0238,-0.0474,0.0052,2694,0.740043901
12082,603378,Q4 2023,-0.05,4666,6405,4.05,0.0309,0.0944,0,3623,0.728493365
12083,603378,Q3 2023,0.1,5407,7181,4.36,0.0324,0.127,0,3923,0.752959198
12084,603378,Q2 2023,0.12,5177,6942,3.74,0.0065,-0.0372,0,3912,0.745750504
12085,603378,Q1 2023,-0.04,4784,6494,3.98,-0.0714,0.0833,0.0066,4528,0.736680012
12086,603378,Q4 2022,0.09,4858,6583,4.55,0.0597,0.0891,0,4949,0.737961416
12087,603378,Q3 2022,0.07,5201,6908,3.4,0.007,0.1734,0,3519,0.752895194
12088,603378,Q2 2022,0.18,5422,7087,4.3,-0.004,-0.0949,0,5022,0.765062791
12089,603378,Q1 2022,-0.09,5197,6786,3.75,-0.1754,-1.3778,0,5077,0.765841438
12090,603378,Q4 2021,-1.62,5562,7182,3.76,0.0243,0.1241,0,7656,0.77443609
12091,603378,Q3 2021,0.15,5359,7658,5.37,0.0505,0.134,0,6597,0.699791068
12092,603378,Q2 2021,0.24,4757,6786,4.16,0.0074,-0.0076,0,11291,0.701002063
12093,603378,Q1 2021,-0.01,3350,5373,4.69,0.0428,0.1781,0.011,12323,0.623487809
12094,603378,Q4 2020,0.19,3155,5236,4.85,0.1188,0.3526,0,8698,0.602559206
12095,603378,Q3 2020,0.32,2508,4076,3.88,0.1424,0.4765,0,13036,0.615309127
12096,603378,Q2 2020,0.41,2120,3562,3.57,-0.0195,-0.1593,0,8412,0.595171252
12097,603378,Q1 2020,-0.13,1605,2918,3.25,-0.0105,0.1018,0,5326,0.55003427
12117,603380,Q3 2024,0.32,837.56,2305,9.18,0.0633,0.1629,0,3731,0.363366594
12118,603380,Q2 2024,0.35,942.65,2361,8.87,0.0458,0.0924,0,3185,0.399258789
12119,603380,Q1 2024,0.19,923.74,2323,8.73,-0.0304,0.0908,0.0103,3121,0.397649591
12120,603380,Q4 2023,0.2,942.5,2307,8.52,0.078,0.1141,0,4062,0.408539228
12121,603380,Q3 2023,0.23,1071,2410,8.36,0.0267,0.1412,0,3778,0.44439834
12122,603380,Q2 2023,0.27,1015,2319,8.13,0.0626,0.0737,0,3599,0.437688659
12123,603380,Q1 2023,0.14,733.11,2019,8,-0.0045,0.1395,0.0055,4153,0.363105498
12124,603380,Q4 2022,0.27,761.22,2021,7.84,0.0964,0.1493,0,4219,0.376655121
12125,603380,Q3 2022,0.27,696.53,1912,7.57,0.0552,0.1342,0,4618,0.364293933
12126,603380,Q2 2022,0.24,673.7,1845,7.29,0.1112,0.1996,0,6286,0.365149051
12127,603380,Q1 2022,0.34,588.76,1750,7.23,0.0345,0.212,0.0051,5150,0.336434286
12128,603380,Q4 2021,0.36,650.08,1780,7.02,0.1363,0.2403,0,6126,0.365213483
12129,603380,Q3 2021,0.39,620.43,1691,6.65,0.1034,0.2522,0,4766,0.366901242
12130,603380,Q2 2021,0.4,595.31,1638,6.44,0.107,0.1749,0,3874,0.363437118
12131,603380,Q1 2021,0.27,442.9,1470,6.39,0.0077,0.1956,0.0163,3576,0.301292517
12132,603380,Q4 2020,0.29,392.71,1375,6.12,0.1511,0.2012,0,3264,0.285607273
12133,603380,Q3 2020,0.28,372.87,1310,5.84,0.0997,0.2575,0,3418,0.284633588
12134,603380,Q2 2020,0.37,421.38,1313,5.55,0.0636,0.0751,0,2830,0.32092917
12135,603380,Q1 2020,0.1,331.81,1207,5.45,0.0431,0.2298,0,2467,0.274904722
12136,603388,Q3 2024,-0.05,1494,2645,3.34,-0.0219,-0.1428,0,638,0.564839319
12137,603388,Q2 2024,-0.13,1477,2645,3.4,-0.0153,-0.0702,0,541,0.558412098
12138,603388,Q1 2024,-0.07,1844,3291,3.53,-0.0722,-0.4585,0,2257,0.560316013
12139,603388,Q4 2023,-0.49,1896,3368,3.6,-0.0008,-0.0247,0,2945,0.562945368
12140,603388,Q3 2023,-0.04,1897,3560,4.15,0.0102,0.0329,0,2368,0.532865169
12141,603388,Q2 2023,0.05,1902,3579,4.19,0.0031,0.0101,0,3277,0.531433361
12142,603388,Q1 2023,0.01,1775,3416,4.16,-0.0589,-0.2546,0,2945,0.519613583
12143,603388,Q4 2022,-0.35,1812,3433,4.09,0.0193,0.0176,0,2824,0.527818235
12144,603388,Q3 2022,0.02,1977,3422,4.06,0.0156,0.0615,0,2358,0.57773232
12145,603388,Q2 2022,0.08,1999,3438,4.04,0.0087,0.0079,0,2184,0.581442699
12146,603388,Q1 2022,0.01,1954,3371,3.96,0.0239,0.0061,0,2284,0.579649956
12147,603388,Q4 2021,0.01,2054,3468,3.95,0.008,0.0273,0,2318,0.592272203
12148,603388,Q3 2021,0.04,2092,3480,3.89,0.03,0.1125,0,1987,0.601149425
12149,603388,Q2 2021,0.13,2119,3498,3.85,0.0036,0.0011,0,1702,0.605774728
12150,603388,Q1 2021,0,1800,2925,3.81,0.0246,0.1066,0.009,1824,0.615384615
12151,603388,Q4 2020,0.1,1904,3028,3.81,0.0245,0.0695,0,1951,0.628797886
12152,603388,Q3 2020,0.07,1896,3017,3.75,0.0395,0.157,0,2430,0.628438847
12153,603388,Q2 2020,0.14,1784,2886,3.69,0.0095,0.0045,0,2020,0.618156618
12154,603388,Q1 2020,0,1694,2754,3.54,0.025,0.1622,0,2064,0.615105301
12155,603389,Q3 2024,-0.09,283.04,590.42,1.24,0.0044,-0.007,0,1940,0.479387555
12156,603389,Q2 2024,0,309.16,642.17,1.33,-0.1093,-0.3325,0,1365,0.481430151
12157,603389,Q1 2024,-0.11,278.54,612.13,1.33,-0.2067,-0.5813,0,1943,0.455034061
12158,603389,Q4 2023,-0.21,287.47,650,1.44,-0.0978,-0.2479,0,1734,0.442261538
12159,603389,Q3 2023,-0.1,293.46,712.87,1.65,-0.0651,-0.1787,0,1511,0.41165991
12160,603389,Q2 2023,-0.08,282.15,728.39,1.75,-0.0667,-0.2332,0,1391,0.387361166
12161,603389,Q1 2023,-0.1,262.74,729.05,1.83,-0.1249,-0.1866,0,1409,0.360386805
12162,603389,Q4 2022,-0.08,296.93,791.56,1.93,-0.0356,-0.0978,0,1357,0.375120016
12163,603389,Q3 2022,-0.06,251.91,768.91,2.02,-0.0812,-0.2415,0,1352,0.327619617
12164,603389,Q2 2022,-0.12,265.9,795.69,2.07,-0.0555,-0.1509,0,1445,0.33417537
12165,603389,Q1 2022,-0.08,274.12,837.17,2.14,-0.1156,-0.2169,0,1474,0.327436482
12166,603389,Q4 2021,-0.11,255.7,853.61,2.02,-0.0343,-0.0984,0,1369,0.299551317
12167,603389,Q3 2021,-0.06,250.68,872.82,2.41,-0.0069,-0.018,0,1429,0.287206984
12168,603389,Q2 2021,-0.01,262.44,900.25,2.47,-0.0536,-0.0995,0,1256,0.291519022
12169,603389,Q1 2021,-0.06,277.67,922.66,2.5,-0.0147,0.2953,0.116,1017,0.300945094
12170,603389,Q4 2020,0.15,172.23,836.62,2.56,0.0142,-0.0884,0,914,0.205864072
12171,603389,Q3 2020,-0.04,173.94,785.13,2.38,-0.0776,-0.1435,0,1017,0.221542929
12172,603389,Q2 2020,-0.12,164.84,789.78,2.42,0.0138,0.0114,0,1004,0.208716351
12173,603389,Q1 2020,0.01,149.22,797.06,2.51,-0.1803,-0.4916,0,1109,0.187213008
12174,603390,Q3 2024,0.01,189.71,1769,5.44,-0.0033,0.0057,0.0095,3330,0.107241379
12175,603390,Q2 2024,0.01,192.11,1779,4.96,0.0132,0.0283,0,2952,0.107987634
12176,603390,Q1 2024,0.03,204.05,1806,4.08,0.013,0.0517,0.005,2868,0.112984496
12177,603390,Q4 2023,0.06,234.2,1824,4.8,-0.0048,-0.0208,0,3515,0.128399123
12178,603390,Q3 2023,-0.09,209.41,1777,4.48,0.0029,0.004,0,2955,0.117844682
12179,603390,Q2 2023,0.01,214.76,1791,4.5,0.0123,0.0221,0,2938,0.119910664
12180,603390,Q1 2023,0.02,251.57,1825,4.5,-0.0546,-0.1274,0,2553,0.137846575
12181,603390,Q4 2022,-0.16,288.45,1853,4.47,-0.0124,-0.0369,0,2270,0.155666487
12182,603390,Q3 2022,-0.04,247.11,1863,4.62,-0.0324,-0.0659,0,2301,0.132640902
12183,603390,Q2 2022,-0.09,258.67,1889,4.66,-0.016,-0.0288,0,2851,0.136934886
12184,603390,Q1 2022,-0.03,278.53,1936,4.74,-0.0595,-0.0643,0,2749,0.143868802
12185,603390,Q4 2021,-0.11,393.55,2063,4.77,-0.0055,0.0022,0,3207,0.190765875
12186,603390,Q3 2021,0,352.85,2070,4.84,0.002,0.0178,0,3039,0.170458937
12187,603390,Q2 2021,0.03,367.64,2084,4.83,-0.0001,0.0011,0,3267,0.176410749
12188,603390,Q1 2021,0,324.37,2068,4.91,-0.0064,0.0439,0.0097,3492,0.156852031
12189,603390,Q4 2020,0.06,341.07,2090,4.91,0.005,0.0172,0,3710,0.163191388
12190,603390,Q3 2020,0.03,326.21,2064,4.87,0.0162,0.0459,0,4301,0.158047481
12191,603390,Q2 2020,0.06,371.53,2102,4.84,-0.0159,-0.0192,0,4600,0.176750714
12192,603390,Q1 2020,-0.02,315.46,2061,4.88,0.0477,0.122,0,4801,0.153061621
12193,603398,Q3 2024,-0.2,3171,5071,4.39,-0.0632,-0.2379,0,7918,0.62532045
12194,603398,Q2 2024,-0.23,3316,5305,4.59,-0.0061,-0.0934,0,6769,0.625070688
12195,603398,Q1 2024,-0.1,3646,5756,4.87,0.0019,0.0618,0,8751,0.63342599
12196,603398,Q4 2023,0.03,3833,4575,2.17,0.0218,0.0212,0,6137,0.837814208
12197,603398,Q3 2023,0.02,3219,3950,2.14,-0.0256,-0.1209,0,6743,0.814936709
12198,603398,Q2 2023,-0.05,2794,3521,2.12,0.0451,0.1831,0,8425,0.793524567
12199,603398,Q1 2023,0.1,2671,3421,2.19,-0.0577,-1.1459,0,9176,0.780765858
12200,603398,Q4 2022,-0.77,2461,3177,2.09,0.0138,0.0069,0,9649,0.774630154
12201,603398,Q3 2022,0,2183,3139,2.79,0.0384,0.0754,0,12170,0.695444409
12202,603398,Q2 2022,0.06,1804,2758,2.78,-0.021,-0.0387,0,9621,0.654097172
12203,603398,Q1 2022,-0.03,115.62,1052,2.73,-0.0695,-0.6616,0,7651,0.109904943
12204,603398,Q4 2021,-0.49,121.94,1067,2.76,0.0133,0.0152,0,6777,0.114283037
12205,603398,Q3 2021,0.01,57.36,1173,3.26,0.0296,0.1179,0,3341,0.048900256
12206,603398,Q2 2021,0.08,86.54,1198,3.24,0.0048,0.0013,0,3139,0.072237062
12207,603398,Q1 2021,0,249.68,1030,2.63,0.0483,0.0178,0.0056,2638,0.242407767
12208,603398,Q4 2020,0.01,249.99,1030,2.63,0.0111,0.0099,0,3085,0.242708738
12209,603398,Q3 2020,0.01,261.7,1038,2.62,0.0808,0.1415,0,2777,0.252119461
12210,603398,Q2 2020,0.08,265.4,1040,2.61,0.0279,0.0409,0,2617,0.255192308
12211,603398,Q1 2020,0.03,296.06,1044,2.52,0.0221,0.0769,0,2424,0.283582375
12212,603399,Q3 2024,-0.03,1888,3755,3.56,-0.0124,0.0005,0,3958,0.502796272
12213,603399,Q2 2024,-0.01,1980,3863,3.59,0.0262,0.1599,0,3151,0.512555009
12214,603399,Q1 2024,0.14,1976,3971,3.59,-0.279,-0.2997,0,3931,0.497607656
12215,603399,Q4 2023,-0.27,1954,3915,3.5,0.0204,-0.4364,0,5306,0.499106003
12216,603399,Q3 2023,-0.31,2051,4225,3.87,-0.0893,-0.0455,0,4849,0.485443787
12217,603399,Q2 2023,-0.06,2090,4502,4.24,0.125,0.0963,0,6001,0.464238116
12218,603399,Q1 2023,0.07,2289,4870,4.57,0.2521,0.7701,0.0301,7043,0.470020534
12219,603399,Q4 2022,0.65,2070,4558,4.45,0.2079,0.4692,0,7157,0.454146556
