,Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
874,603368.SS,"Guangxi LiuYao Group Co., Ltd",Healthcare,Medical Distribution,2021,1.56,13.68336053,0.035516613,2.734070389,0.6,11.24619704,0.247108472,1.282146103,0.034199595,7000626892.0,15874750519.0,17.54406738
875,603379.SS,"Zhejiang Sanmei Chemical Industry Co.,Ltd.",Basic Materials,Chemicals,2021,0.88,8.662658385,0.088606086,1.144236772,0.11,25.26559396,0.000123123,2.566616586,0.00494744,13573220258.0,6051148357.0,22.23372269
877,603385.SS,"Huida Sanitary Ware Co.,Ltd",Industrials,Building Products & Equipment,2021,0.62,10.11868148,0.037179586,1.562520534,0.243,17.19742283,0.094514201,1.05373434,0.022790362,4058803230.0,6329542919.0,10.66240215
878,603386.SS,"Guangdong Champion Asia Electronics Co.,Ltd.",Technology,Electronic Components,2021,0.91,4.70859177,0.058669929,2.288377377,0.157143,15.49141748,0.20559049,2.993929096,0.011147115,4600237414.0,3516141795.0,14.0971899
879,603399.SS,"Jinzhou Yongshan Lithium Co., Ltd",Basic Materials,Other Industrial Metals & Mining,2021,0.04,4.266019702,0.005248368,1.580341947,0.0,159.3429446,0.213613799,1.494066655,0.0,3284892995.0,3466702020.0,6.373717785
880,603408.SS,Runner (Xiamen) Corp.,Industrials,Pollution & Treatment Controls,2021,0.84,5.807382418,0.087280502,1.658832752,0.385,14.92952392,0.100325128,2.159458288,0.030699796,5612923420.0,4311683749.0,12.54080009
881,603416.SS,"WuXi Xinje Electric Co.,Ltd.",Technology,Electronic Components,2021,2.16,12.63494183,0.12638181,1.351826964,0.28,21.59351243,0.00167685,3.691507842,0.006003175,6555997671.0,2402316707.0,46.64198685
882,603429.SS,"Anhui Genuine NewMaterials Co.,Ltd.",Consumer Cyclical,Packaging & Containers,2021,0.26,2.474672915,0.074410355,1.382037081,0.071429,68.17122973,0.00034557,7.162368661,0.004029954,9296244589.0,1839617560.0,17.72451973
883,603456.SS,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.77,5.112763469,0.090037328,1.538174372,0.2,68.97916918,0.100075777,10.38850332,0.003765488,47549527633.0,7040423684.0,53.11396027
884,603458.SS,"Guizhou Transportation Planning Survey&Design Academe Co.,Ltd.",Industrials,Engineering & Construction,2021,1.08,10.77543048,0.044283361,2.272106627,0.492,11.5664279,0.236684258,1.159280101,0.03938602,3824034461.0,7631375851.0,12.49174213
885,603477.SS,Leshan Giantstar Farming&Husbandry Corporation Limited,Consumer Defensive,Farm Products,2021,0.5318,6.447989129,0.043050427,1.807774662,0.082,29.05825557,0.27427864,2.396589077,0.005306351,7882203930.0,6015777263.0,15.45318031
886,603486.SS,"Ecovacs Robotics Co., Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,3.59,8.855098698,0.187524066,2.099288204,0.5,40.85870599,0.092323929,16.56477918,0.003408717,84385851739.0,10720014207.0,146.6827545
887,603505.SS,"China Kings Resources Group Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2021,0.407143,2.127941048,0.11159524,1.626929297,0.117857,44.07835501,0.217406156,8.433595337,0.006567242,10853354879.0,2194849035.0,17.9461937
888,603506.SS,"Nacity Property Service Group Co.,Ltd.",Real Estate,Real Estate Services,2021,0.87,5.04355607,0.07694362,2.196765265,0.220357,17.66674217,0.078950052,3.047466009,0.014336764,2886160195.0,2115456424.0,15.37006569
889,603518.SS,"Jinhong Fashion Group Co.,Ltd.",Consumer Cyclical,Apparel Manufacturing,2021,0.83,7.374536322,0.036631953,2.390173534,0.0,13.92884542,0.415657119,1.567683877,0.0,4010929805.0,6115275156.0,11.5609417
890,603520.SS,"Zhejiang Starry Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.94,4.961059483,0.066134784,2.210564216,0.357143,47.693841,0.38971141,9.036821811,0.007966214,19654888706.0,4895377816.0,44.83221054
891,603527.SS,"Anhui Zhongyuan New Materials Co., Ltd.",Industrials,Metal Fabrication,2021,0.56,3.328191759,0.071636622,1.800761568,0.12,20.26621614,0.309757214,3.409984118,0.010573543,3597329657.0,1919990461.0,11.34908104
892,603528.SS,DuoLun Technology Corporation Ltd.,Technology,Software - Application,2021,-0.2749,2.24634653,-0.058287992,1.733067961,0.04,-25.20956703,0.24628215,3.085058287,0.005771914,4892172426.0,2942236135.0,6.930109978
894,603533.SS,"IReader Technology Co., Ltd.",Technology,Software - Application,2021,0.35,5.779305439,0.04361768,1.352031425,0.1,72.22318377,0.002694941,4.373901775,0.003955991,11094488338.0,3452833459.0,25.27811432
895,603535.SS,"Guangzhou Jiacheng International Logistics Co.,Ltd.",Industrials,Integrated Freight & Logistics,2021,0.547297,5.897149556,0.064290509,1.388978214,0.051258,25.09963629,0.080272242,2.329422972,0.003731394,4742148304.0,2837155517.0,13.73695564
896,603536.SS,"Shandong Huifa Foodstuff Co.,Ltd.",Consumer Defensive,Packaged Foods,2021,-0.59,2.414569622,-0.095032731,2.403055879,0.064286,-13.00002114,0.352384971,3.176554697,0.008381473,1876407192.0,1450876342.0,7.670012474
897,603538.SS,"Ningbo Menovo Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.68,8.006600592,0.035618275,2.022484077,0.0,36.77831257,0.314975703,3.123579385,0.0,5470899241.0,4001495469.0,25.00925255
898,603551.SS,AUPU Intelligent Technology Corporation Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,0.07,4.014466652,0.011951695,1.565694915,0.4,115.9377643,0.014202147,2.021599432,0.049287527,3257107951.0,2598107043.0,8.115643501
899,603556.SS,"Hexing Electrical Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,0.64,11.15603297,0.043529699,1.321211645,0.5,20.10888904,0.062738631,1.153608009,0.038850978,6289211093.0,7208255470.0,12.86968899
900,603558.SS,"Zhejiang Jasan Holding Group Co., Ltd.",Consumer Cyclical,Apparel Manufacturing,2021,0.43,6.273001235,0.042306522,1.707644114,0.0,23.98869714,0.266415554,1.644370754,0.0,3806296808.0,3952806264.0,10.31513977
901,603565.SS,"Shanghai Zhonggu Logistics Co., Ltd.",Industrials,Integrated Freight & Logistics,2021,1.236486,4.620619211,0.138803657,1.779400122,0.316065,8.178141012,0.184896129,2.188485224,0.031255943,21236136476.0,17321530169.0,10.11215687
903,603567.SS,"Heilongjiang ZBD Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.3841,7.48338347,0.028862981,1.631793074,0.0,38.68729458,0.255931242,1.985704716,0.0,13985157359.0,11506076750.0,14.85978985
904,603568.SS,"Zhejiang Weiming Environment Protection Co., Ltd.",Industrials,Waste Management,2021,0.98,4.527416506,0.109025803,1.782398481,0.234615,27.97310888,0.22795217,6.055030869,0.008558329,46730672405.0,14720869968.0,27.4136467
905,603569.SS,"Beijing Changjiu Logistics Co.,Ltd",Industrials,Trucking,2021,0.15,3.946522403,0.015400512,2.183227913,0.107,47.77613322,0.328676198,1.815882251,0.014930746,4324984682.0,5594116749.0,7.166419983
906,603577.SS,"Qingdao Huijintong Power Equipment Co.,Ltd.",Industrials,Metal Fabrication,2021,0.2367,5.960052174,0.014434099,2.388856375,0.111,38.55009446,0.288563476,1.530994544,0.01216464,3094578116.0,4936216362.0,9.124807358
907,603578.SS,"Zhejiang Three Stars New Materials Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.58,5.183023274,0.078196989,1.327989747,0.153846,21.46583754,0.05827888,2.402108792,0.012356924,2245478056.0,1259615039.0,12.45018578
908,603579.SS,Shanghai Rongtai Health Technology Corporation Limited,Consumer Cyclical,Leisure,2021,1.346154,10.01437784,0.0720991,1.841383747,0.384615,21.96792515,0.212763319,2.95297529,0.013005961,5245577810.0,3277932921.0,29.57221031
909,603580.SS,"AA Industrial Belting (Shanghai) Co.,Ltd",Industrials,Specialty Industrial Machinery,2021,0.2608,3.532059532,0.061976341,1.145183345,0.082,44.12614129,0.03604113,3.258183376,0.007125417,1503797644.0,549775026.5,11.50809765
910,603583.SS,"Zhejiang Jiecang Linear Motion Technology Co.,Ltd.",Industrials,Specialty Industrial Machinery,2021,0.71,9.689959816,0.04157065,1.750346659,0.285714,67.99033259,0.231185121,4.981768455,0.005918696,18510671578.0,6506379767.0,48.27313614
911,603585.SS,"Suli Co., Ltd.",Basic Materials,Chemicals,2021,1.34,12.00752394,0.062309222,1.433086311,0.3,13.45946184,0.010670604,1.502031472,0.016633696,3315895630.0,3874747210.0,18.03567886
912,603586.SS,"Shandong Gold Phoenix Co.,Ltd",Consumer Cyclical,Auto Parts,2021,-0.26,10.21657218,-0.018461427,1.371548667,0.7,-47.90638043,0.153313567,1.219162229,0.056199355,2441969197.0,2747197639.0,12.45565891
913,603587.SS,"Dazzle Fashion Co., Ltd",Consumer Cyclical,Apparel Manufacturing,2021,1.44,7.874685676,0.146963065,1.248367473,0.8,11.13148001,0.042410519,2.035551877,0.049908508,7646808610.0,4691541561.0,16.02933121
914,603588.SS,"Beijing GeoEnviron Engineering & Technology, Inc.",Industrials,Waste Management,2021,0.58,3.606428135,0.041898964,2.789917061,0.044872,23.09174538,0.452551743,3.713705589,0.003350354,20400942157.0,17333436932.0,13.39321232
915,603589.SS,"Anhui Kouzi Distillery Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2021,2.88,13.7490225,0.1565683,1.337173058,1.2,22.4218554,0.000340389,4.696693423,0.018583059,38744966125.0,11030893473.0,64.57494354
916,603590.SS,"Beijing Konruns Pharmaceutical Co.,Ltd.",Healthcare,Biotechnology,2021,0.94,18.11012868,0.043895536,1.076900336,0.35,33.57213812,0.005524058,1.742550281,0.011090757,5033818056.0,3371320206.0,31.55780983
917,603595.SS,"Zhejiang Tony Electronic Co., Ltd",Industrials,Electrical Equipment & Parts,2021,0.16,6.879317111,0.010213309,2.045986308,0.02247,230.4186821,0.288699364,5.359105932,0.000609488,8569436689.0,3271618504.0,36.86698914
918,603596.SS,"Bethel Automotive Safety Systems Co., Ltd",Consumer Cyclical,Auto Parts,2021,0.885714,5.763029021,0.080701721,1.788498195,0.084286,55.26211645,0.145217037,8.493177811,0.001722005,29688260673.0,6251770751.0,48.94643021
919,603599.SS,"Anhui Guangxin Agrochemical Co., Ltd.",Basic Materials,Agricultural Inputs,2021,1.621429,7.645120665,0.145708174,1.458954737,0.219388,10.57824111,0.035903301,2.243505062,0.012790911,15612812606.0,10153035663.0,17.15186691
920,603600.SS,"UE Furniture Co., Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,0.6,4.367322087,0.056304234,2.209789174,0.25,18.31390858,0.236234881,2.516037271,0.022751379,3639482673.0,3220540330.0,10.98834515
921,603601.SS,"Chongqing Zaisheng Technology Co., Ltd.",Basic Materials,Specialty Chemicals,2021,0.2481,1.942129619,0.085511924,1.443302565,0.142857,33.69602356,0.142388081,4.304544539,0.017088192,8540976952.0,2933050064.0,8.359983444
922,603602.SS,"Hangzhou Freely Communication Co., Ltd.",Communication Services,Telecom Services,2021,0.09,3.22503179,0.010674551,2.259379851,0.03,112.8377703,0.207106634,3.148929991,0.002954094,2328104984.0,1660968263.0,10.15539932
923,603605.SS,"Proya Cosmetics Co.,Ltd.",Consumer Defensive,Household & Personal Products,2021,2.05,7.260543488,0.124349846,1.604885999,0.367347,50.56119593,0.193358226,14.27585302,0.003544095,41071284169.0,4633049783.0,103.6504517
924,603606.SS,"Ningbo Orient Wires & Cables Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,1.81,7.098281921,0.141797668,1.716003472,0.23,27.68273116,0.071915063,7.058855081,0.004590292,34458471729.0,8383954178.0,50.10574341
925,603607.SS,"Zhejiang Jinghua Laser Technology Co.,Ltd",Consumer Cyclical,Packaging & Containers,2021,0.62,5.424815182,0.091082802,1.258233158,0.25,23.44893332,0.001583085,2.679969395,0.017195913,2595340486.0,1220777137.0,14.53833866
926,603609.SS,"Wellhope Foods Co., Ltd.",Consumer Defensive,Farm Products,2021,0.13,7.030802627,0.009137761,1.726632573,0.22,77.77424592,0.239481226,1.438050889,0.02175923,9296077022.0,12971506160.0,10.11065197
927,603610.SS,Keeson Technology Corporation Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,1.0,8.936325177,0.079191841,1.40430989,0.289352,17.95241356,0.139983935,2.008925728,0.016117721,6435742641.0,4509541602.0,17.95241356
928,603611.SS,"Noblelift Intelligent Equipment Co.,Ltd.",Industrials,Farm & Heavy Construction Machinery,2021,1.17,8.011994373,0.039289013,3.636018724,0.3,15.15067011,0.122843325,2.212468357,0.016924021,4566308350.0,7641211963.0,17.72628403
929,603612.SS,"Sunstone Development Co., Ltd.",Basic Materials,Chemicals,2021,1.4,9.060978644,0.051069482,2.262650684,0.2,13.5532747,0.440233877,2.094098808,0.010540415,9451316477.0,12141273143.0,18.97458458
930,603613.SS,"Beijing United Information Technology Co.,Ltd.",Technology,Information Technology Services,2021,0.8,6.005279805,0.060701457,2.070485254,0.043298,62.67336845,0.097132285,8.349102189,0.000863565,36126834045.0,9528820346.0,50.13869476
931,603615.SS,"Chahua Modern Housewares Co., Ltd.",Consumer Cyclical,Packaging & Containers,2021,-0.08,5.058861823,-0.014657819,1.139360233,0.15,-106.8701386,0.016756913,1.690026609,0.017544658,2067466954.0,1395532531.0,8.549611092
932,603617.SS,"Junhe Pumps Holding Co.,Ltd",Industrials,Tools & Accessories,2021,0.32,3.258781793,0.043785614,1.656937754,0.214286,26.6508013,0.257453235,2.617007507,0.02512659,3331827677.0,2109520531.0,8.528256416
933,603618.SS,"Hangzhou Cable Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.14,3.901786074,0.011366525,3.15848522,0.06,50.21611622,0.497294497,1.801804645,0.00853454,4860550460.0,8755014717.0,7.030256271
934,603619.SS,"Zhongman Petroleum and Natural Gas Group Corp.,Ltd.",Energy,Oil & Gas Integrated,2021,0.18,4.304495681,0.012553985,2.96334716,0.0,77.64569388,0.299429185,3.246890213,0.0,6461739644.0,5893026514.0,13.9762249
935,603626.SS,"Kunshan Kersen Science & Technology Co.,Ltd.",Industrials,Metal Fabrication,2021,0.71,5.395760331,0.061181446,2.014592633,0.0,16.6342789,0.259863211,2.188818127,0.0,6553320361.0,6031689322.0,11.81033802
936,603628.SS,"Clenergy Technology Co., Ltd.",Technology,Solar,2021,0.17,3.624361732,0.023064866,2.05504519,0.05,77.33236762,0.210078728,3.627260044,0.003803293,3599512383.0,2053758236.0,13.14650249
937,603629.SS,"Jiangsu Lettall Electronic Co.,Ltd",Technology,Electronic Components,2021,0.292857,6.067374323,0.01840098,1.988909787,0.0,37.88573043,0.235380629,1.828649555,0.0,2883949696.0,3136694923.0,11.09510136
938,603630.SS,"Lafang China Co.,Ltd",Consumer Defensive,Household & Personal Products,2021,0.31,8.305939936,0.033062843,1.099580573,0.09,62.82517833,0.001703471,2.344804493,0.004621118,4386048573.0,2088410520.0,19.47580528
939,603633.SS,"Shanghai Laimu Electronics Co.,Ltd.",Technology,Electronic Components,2021,0.138462,2.59052341,0.025227106,1.711016855,0.074615,86.94144885,0.277322747,4.646970896,0.006198244,5137988000.0,1891809583.0,12.03808689
940,603636.SS,"Linewell Software Co., Ltd.",Technology,Software - Application,2021,0.23,4.488339287,0.029609328,1.668523356,0.12,38.12065539,0.102389882,1.953450971,0.01368652,5088460798.0,4485248973.0,8.76775074
941,603638.SS,"Yantai Eddie Precision Machinery Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.56,3.364856322,0.104794361,1.589115977,0.128571,55.61081682,0.099093421,9.25509277,0.004128533,26107475959.0,4482700302.0,31.14205742
942,603639.SS,"Hailir Pesticides and Chemicals Group Co.,Ltd.",Basic Materials,Agricultural Inputs,2021,1.33,8.941616041,0.087494833,1.690758604,0.214286,16.35707913,0.062011738,2.432995908,0.009850004,7396802058.0,5140249797.0,21.75491524
943,603648.SS,"Shanghai Shine-Link International Logistics Co., Ltd.",Industrials,Integrated Freight & Logistics,2021,0.39,4.993897841,0.06281871,1.271894854,0.18,20.32159047,0.118951211,1.587020908,0.022711729,2872275278.0,2316380465.0,7.925420284
944,603650.SS,"Red Avenue New Materials Group Co., Ltd.",Basic Materials,Specialty Chemicals,2021,0.55,4.645638388,0.054596568,2.10374241,0.34,88.61896862,0.340796824,10.49165446,0.006975728,29199418445.0,5981794020.0,48.74043274
946,603657.SS,"Jinhua Chunguang Technology Co.,Ltd",Technology,Consumer Electronics,2021,0.82,7.321894386,0.06403709,1.702910856,0.5,30.27849895,0.115243091,3.390976137,0.020138254,3387805942.0,1724526747.0,24.82836914
947,603658.SS,"Autobio Diagnostics Co., Ltd.",Healthcare,Medical Devices,2021,1.66,12.52422848,0.105458172,1.247121452,0.653846,31.51043811,0.025569409,4.176490979,0.012500084,30391132943.0,9232694416.0,52.30732727
948,603659.SS,"Shanghai Putailai New Energy Technology Co.,Ltd.",Basic Materials,Specialty Chemicals,2021,0.875862,4.906817189,0.081524775,2.010470845,0.100985,61.60242926,0.107972023,10.99597251,0.001871644,115311000000.0,21450262562.0,53.9552269
949,603661.SS,"Henglin Home Furnishings Co.,Ltd",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,2.47,21.74650463,0.045217296,2.465924814,0.0,11.02753458,0.299041915,1.252523606,0.0,3787908611.0,7467575301.0,27.23801041
950,603662.SS,"Keli Sensing Technology (Ningbo) Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,0.89,7.442362494,0.083762215,1.415998234,0.238333,21.22251532,0.11395546,2.537908984,0.012618197,5319986225.0,2999490405.0,18.88803864
951,603663.SS,"Sanxiang Advanced Materials Co., Ltd.",Basic Materials,Specialty Chemicals,2021,0.257143,2.557916151,0.065361537,1.294420319,0.05102,53.92436105,0.108776993,5.420925142,0.003679432,5871839484.0,1537424715.0,13.86627197
952,603667.SS,"Zhejiang XCC Group Co.,Ltd",Industrials,Tools & Accessories,2021,0.43,5.320053096,0.029207048,2.064575504,0.17,39.231083,0.304787257,3.170901754,0.010077439,6179940162.0,4228788873.0,16.86936569
953,603668.SS,"Fujian Tianma Science and Technology Group Co., Ltd",Consumer Defensive,Farm Products,2021,0.2,3.686499474,0.016360049,2.309103432,0.0,56.63925171,0.286249732,3.072793153,0.0,5690387029.0,5129167647.0,11.32785034
954,603676.SS,"Tibet Weixinkang Medicine Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.23,2.45256744,0.064130161,1.401311304,0.095,37.14325117,0.003219357,3.483267221,0.011120283,3717566100.0,1495569266.0,8.542947769
955,603677.SS,"Qijing Machinery Co., Ltd.",Consumer Cyclical,Auto Parts,2021,0.4627,5.747201279,0.043242301,1.857396433,0.1,25.7755578,0.189406262,2.07515798,0.008384795,2297026955.0,2055983070.0,11.92635059
956,603678.SS,"Fujian Torch Electron Technology Co., Ltd.",Technology,Electronic Components,2021,2.08,10.20372383,0.137722819,1.439415869,0.34,35.27710621,0.195169583,7.191137485,0.004633644,33631330431.0,6940424803.0,73.37638092
957,603679.SS,"Sichuan Huati Lighting Technology Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,-0.39,4.338835611,-0.038716445,1.953950309,0.08,-34.39770723,0.165511536,3.091867732,0.005963427,2189304917.0,1415863473.0,13.41510582
958,603680.SS,"KTK Group Co., Ltd.",Industrials,Railroads,2021,0.44,6.072269141,0.039280683,1.843030171,0.17,19.96445873,0.193516378,1.446635786,0.019352573,6884471066.0,8773814479.0,8.784361839
959,603681.SS,"Shanghai Yongguan Adhesive Products Corp., Ltd.",Basic Materials,Specialty Chemicals,2021,1.31,11.62197039,0.047924899,2.104135464,0.0,29.00183001,0.36714623,3.269015152,0.0,7261525194.0,4705528530.0,37.99239731
960,603682.SS,"Shanghai Golden Union Commercial Management Co.,Ltd.",Real Estate,Real Estate Services,2021,0.26,2.390486277,0.023295497,4.258401325,0.22,20.69306924,0.650823445,2.250670942,0.040890688,2542143556.0,5325671621.0,5.380198002
961,603683.SS,"Shanghai Smith Adhesive New Material Co.,Ltd",Basic Materials,Specialty Chemicals,2021,0.15,3.67204832,0.01799467,1.781885375,0.029762,75.04518509,0.279650614,3.065530947,0.002643918,2954892996.0,1760710611.0,11.25677776
962,603685.SS,"Zhejiang Chenfeng Technology Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.59,6.909249723,0.040434327,2.050175672,0.2,20.67367101,0.392873467,1.765382116,0.016396848,2061469316.0,2486158504.0,12.1974659
963,603686.SS,"FULONGMA GROUP Co.,Ltd.",Industrials,Pollution & Treatment Controls,2021,0.82,7.264956469,0.060886584,1.688495178,0.38,16.14343364,0.052842488,1.822119051,0.028706076,5499302854.0,5588488028.0,13.23761559
964,603687.SS,"Zhejiang Great Shengda Packaging Co.,Ltd.",Basic Materials,Paper & Paper Products,2021,0.24,3.464807202,0.03361339,1.512244607,0.068,44.44329341,0.171993493,3.078494646,0.006375165,5866856055.0,2901976838.0,10.66639042
965,603688.SS,"Jiangsu Pacific Quartz Co., Ltd",Basic Materials,Specialty Chemicals,2021,0.533333,4.025158007,0.114831743,1.122230814,0.113333,67.66540942,0.046965335,8.965659419,0.003140445,19548182302.0,2446844289.0,36.0881958
966,603689.SS,"Anhui Province Natural Gas DevelopmentCo.,Ltd.",Energy,Oil & Gas Midstream,2021,0.44,5.248452734,0.039921141,1.821027049,0.135714,15.60032151,0.340345793,1.30784096,0.019771446,3361980929.0,5169591032.0,6.864141464
967,603690.SS,"PNC Process Systems Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.7425,10.52746288,0.035517931,1.848993967,0.136358,53.30784859,0.276322153,3.75979265,0.00344503,15288151316.0,7933017528.0,39.58107758
968,603693.SS,"Jiangsu New Energy Development Co., Ltd.",Utilities,Utilities - Renewable,2021,0.38,6.353532629,0.019528434,2.457219827,0.115385,55.88824624,0.244907118,3.342633903,0.00543307,18932750797.0,15806561956.0,21.23753357
969,603696.SS,"Anji Foodstuff Co., Ltd",Consumer Defensive,Packaged Foods,2021,0.19,2.333115956,0.07080212,1.168331122,0.25,48.96765759,0.003329949,3.987737909,0.026870582,2188266682.0,641120386.1,9.303854942
970,603697.SS,"YouYou Foods Co., Ltd.",Consumer Defensive,Packaged Foods,2021,0.514286,4.445333629,0.103774986,1.114229477,0.228571,20.61629633,0.001872908,2.385124146,0.021557867,4534678240.0,2118410554.0,10.60267258
971,603699.SS,"Neway Valve (Suzhou) Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.5,3.807517035,0.063892018,1.980785999,0.46,19.70882034,0.139069363,2.588146049,0.046679608,7574532937.0,5907768291.0,9.854410172
972,603700.SS,"Ningbo Water Meter (Group) Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,1.16,7.854157893,0.105975669,1.39130335,0.4,15.04673136,0.002244547,2.22228896,0.022917109,3547428218.0,2220987101.0,17.45420837
974,603703.SS,"Zhejiang Shengyang Science and Technology Co.,Ltd.",Technology,Communication Equipment,2021,0.028571,2.230721753,0.0052675,2.103053892,0.0,579.7722998,0.366700996,7.425701728,0.0,6874041968.0,1981190212.0,16.56467438
975,603706.SS,Xinjiang East Universe Gas Co.Ltd.,Utilities,Utilities - Regulated Gas,2021,0.82,8.387492848,0.060471664,1.492247488,0.6,15.52443039,0.101144374,1.517739944,0.047132635,2410851926.0,2576648555.0,12.73003292
976,603707.SS,"Nanjing King-Friend Biochemical Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.67,3.328683892,0.128916607,1.520869436,0.088758,47.05893673,0.248907307,9.472058218,0.002815079,50939984554.0,8216888052.0,31.52948761
977,603708.SS,"Jiajiayue Group Co., Ltd.",Consumer Cyclical,Department Stores,2021,-0.49,3.383260654,-0.019954555,6.489313888,0.45,-32.59794469,0.40624238,4.721183063,0.028172554,10196168084.0,14701925806.0,15.9729929
978,603709.SS,"ZOY Home Furnishing Co.,Ltd",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,-0.121795,4.88062818,-0.014892494,1.675280214,0.070513,-86.88278007,0.035437403,2.168140618,0.006663556,1332280888.0,1029427609.0,10.5818882
979,603711.SS,"XIANGPIAOPIAO Food Co.,Ltd",Consumer Defensive,Packaged Foods,2021,0.53,7.248858086,0.044408047,1.681851347,0.3,29.52500649,0.244214674,2.158719795,0.019171469,6427457257.0,5011355718.0,15.64825344
980,603712.SS,"TianJin 712 Communication & Broadcasting Co., Ltd.",Technology,Communication Equipment,2021,0.9,4.704799025,0.081326218,2.35677576,0.1,47.60940552,0.030868266,9.107395393,0.002333806,33079014954.0,8577298525.0,42.84846497
981,603713.SS,"Milkyway Chemical Supply Chain Service Co.,Ltd",Industrials,Integrated Freight & Logistics,2021,2.6646,19.61868651,0.059373167,2.258829439,0.26,49.73381424,0.204164892,6.754821295,0.001961957,21295549852.0,7272525202.0,132.5207214
982,603718.SS,"Shanghai Hile Bio-Technology Co., Ltd.",Healthcare,Biotechnology,2021,0.08,1.5285085,0.02920497,1.868017853,0.0042,189.1919732,0.007932589,9.902043627,0.000277496,9957552418.0,1844093008.0,15.13535786
983,603719.SS,"Bestore Co.,Ltd",Consumer Defensive,Packaged Foods,2021,0.7,5.350759601,0.051849986,2.520646762,0.257,57.52338409,0.074288732,7.525355626,0.006382498,16146813915.0,5429789111.0,40.26636887
984,603721.SS,"TVZone Media Co., Ltd.",Communication Services,Broadcasting,2021,0.17,4.16977322,0.031721421,1.304765334,0.0,89.7438442,0.104879711,3.658820926,0.0,1983338957.0,707274821.3,15.25645351
985,603722.SS,"Wuxi Acryl Technology Co., Ltd.",Basic Materials,Specialty Chemicals,2021,1.15,6.907204604,0.113551603,1.331197229,0.4,46.0839114,0.000356868,7.672640546,0.007547669,5071769957.0,884501858.8,52.99649811
986,603725.SS,"Guangdong Tianan New Material Co., Ltd.",Basic Materials,Chemicals,2021,-0.2,2.178107144,-0.018901048,3.680300365,0.071429,-39.89020348,0.371542311,3.662832068,0.008953201,2432169403.0,3053007567.0,7.978040695
987,603726.SS,"Zhejiang Langdi Group Co., Ltd.",Industrials,Building Products & Equipment,2021,0.79,5.861282143,0.070885495,1.887501282,0.4,16.38341131,0.185319291,2.208201997,0.030904987,2402861491.0,2071022641.0,12.94289494
988,603727.SS,BOMESC Offshore Engineering Company Limited,Energy,Oil & Gas Equipment & Services,2021,0.67,11.8315029,0.031482567,1.58349996,0.25,29.29440683,0.117495721,1.658897668,0.012737391,5529370126.0,5278296252.0,19.62725258
989,603728.SS,"Shanghai Moons' Electric Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.6712,5.828354032,0.085839991,1.332294687,0.049,35.08443059,0.019135094,4.040363658,0.002080797,9864113533.0,3257655899.0,23.54866982
990,603730.SS,"Shanghai Daimay Automotive Interior Co., Ltd",Consumer Cyclical,Auto Parts,2021,0.250712,2.410497974,0.079248138,1.317829987,0.175323,47.65135635,0.050562192,4.956140591,0.014675351,19745139149.0,5250201439.0,11.94676685
991,603733.SS,"Xianhe Co.,Ltd.",Basic Materials,Paper & Paper Products,2021,1.44,9.092795234,0.092017804,1.713777375,0.31,27.04771625,0.223150615,4.283469538,0.007959185,27496855476.0,11048662058.0,38.9487114
992,603737.SS,"SKSHU Paint Co.,Ltd.",Basic Materials,Specialty Chemicals,2021,-0.792857,3.686103653,-0.033678235,5.72265097,0.290816,-124.8803029,0.276371183,26.86094359,0.002937173,52180629294.0,12378651811.0,99.01222229
