Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price,Time,SIZE
KDH,2022,1,423.4748848,14825.62002,0.086029902,0.130189505,18.92041007,0.359617602,2.384385946,0.0,0.0,25000600000000.0,17396900000000.0,39.52,2022-03-31,30.48731314535695
KDH,2022,2,463.4022269,15294.48019,0.08303585,0.128172743,13.67666369,0.413602633,1.732651235,0.0,0.0,18996000000000.0,19366300000000.0,29.23,2022-06-30,30.59455555806472
KDH,2022,3,490.5245783,15946.09148,0.077020856,0.125904624,13.27133489,0.45583158,1.643035852,0.0,0.0,18780900000000.0,21470400000000.0,23.18,2022-09-30,30.697696358293104
KDH,2022,4,165.8192093,16123.0211,0.06142544,0.100196837,18.45352269,0.454781512,1.773861103,0.0,0.0,20501300000000.0,21631900000000.0,21.9,2022-12-31,30.705190192997353
KDH,2021,1,329.2459528,13575.33195,0.084926583,0.151007205,18.47941479,0.382775953,2.66660146,0.027624309,0.573480663,22555700000000.0,13550800000000.0,20.76,2021-03-31,30.237466702101838
KDH,2021,2,414.3724741,13445.05919,0.086556567,0.147474733,21.95643303,0.381281295,3.239108091,0.022962113,0.647761194,27999900000000.0,14024200000000.0,28.21,2021-06-30,30.271805524712192
KDH,2021,3,492.3872308,15197.91705,0.083641428,0.133785705,26.81184717,0.324992248,3.322823769,0.01980198,0.619009901,32468300000000.0,14524300000000.0,31.26,2021-09-30,30.30684422473413
KDH,2021,4,644.3760906,15842.35962,0.084958975,0.130850882,24.80571347,0.287675772,3.023539494,0.0,0.0,30796700000000.0,14348900000000.0,38.32,2021-12-31,30.294694400143765
KDH,2020,1,294.4898678,14830.08671,0.080129477,0.130695966,12.70447629,0.424932259,1.584616493,0.042553192,0.509787234,12327600000000.0,13595900000000.0,11.98,2020-03-31,30.240789392630926
KDH,2020,2,454.1758607,13495.29503,0.084691312,0.146320083,12.30147247,0.478124749,1.774692583,0.041753653,0.617118997,13383400000000.0,14508100000000.0,14.78,2020-06-30,30.305728230074276
KDH,2020,3,647.0177761,13859.04979,0.083939912,0.152412209,14.66181734,0.471713084,2.204335828,0.032733224,0.542062193,17071500000000.0,14717500000000.0,16.56,2020-09-30,30.320058377848827
KDH,2020,4,684.6308497,14544.31055,0.084850148,0.145712547,18.54790415,0.412604563,2.54051231,0.0270636,0.541542626,20647900000000.0,13888000000000.0,20.01,2020-12-31,30.262046273846543
LGC,2024,1,649.3252467,18814.17979,0.044733086,0.223524223,14.61265827,0.767437628,3.178453734,0.053511706,3.103678931,11532700000000.0,22964400000000.0,58.0,2024-03-31,30.764966306650432
LGC,2024,2,1243.058699,19516.81396,0.047687964,0.272056222,11.89906564,0.762731899,3.074272272,0.053333333,3.066666665,11571300000000.0,23244400000000.0,57.5,2024-06-30,30.77708535873538
LGC,2024,3,395.5863993,19912.40036,0.040135767,0.251574244,14.23394133,0.759226102,3.435045437,0.046783626,2.895906431,13191300000000.0,23239700000000.0,61.9,2024-09-30,30.77688313905097
LGC,2023,1,140.3497735,18339.91636,0.02091302,0.075668246,39.11800503,0.598427294,2.922586938,0.029850746,1.681194032,10337000000000.0,12179400000000.0,56.32,2023-03-31,30.130767115913187
LGC,2023,2,292.9883055,18612.09886,0.019497324,0.068989634,40.35602757,0.591824211,2.740153079,0.031372549,1.505254901,9835590000000.0,12248600000000.0,47.98,2023-06-30,30.136432760673888
LGC,2023,3,632.5837846,17644.68264,0.024131123,0.085293008,39.81111875,0.609920726,3.502471608,0.025889968,1.263171519,11918400000000.0,12446500000000.0,48.79,2023-09-30,30.152460574818374
LGC,2023,4,2517.444993,18164.85454,0.038784175,0.1972309,16.56398409,0.77378908,3.270050958,0.026936027,1.367272725,11455600000000.0,22912700000000.0,50.76,2023-12-31,30.762712457916066
LGC,2022,1,283.9524027,17402.03581,0.015402811,0.040639587,44.32149206,0.62633004,2.493961078,0.013824885,0.569585254,8369900000000.0,12568100000000.0,41.2,2022-03-31,30.16218297356568
LGC,2022,2,399.449592,17772.77745,0.017480557,0.046326069,43.46321055,0.627345793,2.754212174,0.012257406,0.472400408,9440240000000.0,12790800000000.0,38.54,2022-06-30,30.179747278429502
LGC,2022,3,344.0053714,18116.78282,0.022357734,0.059172294,39.0537472,0.619694923,3.146253978,0.010526316,0.477263158,10992700000000.0,12822700000000.0,45.34,2022-09-30,30.182238153670568
LGC,2022,4,486.408288,18199.56659,0.023366868,0.061111305,39.73007027,0.619965166,3.296781806,0.013333333,0.703999998,11571300000000.0,12750100000000.0,52.8,2022-12-31,30.17656023063948
LGC,2021,1,385.3602113,16432.61641,0.029665774,0.082686156,27.40603452,0.625413069,3.091412756,0.023622047,1.453937005,9797020000000.0,12108300000000.0,61.55,2021-03-31,30.124912283788014
LGC,2021,2,252.4186473,16674.94543,0.026739473,0.072133409,32.58512806,0.620838608,3.292364598,0.021857924,1.120437159,10587700000000.0,12131500000000.0,51.26,2021-06-30,30.126826491585447
LGC,2021,3,10.7181891,16685.66362,0.017870535,0.047432209,42.32816541,0.621620396,2.840762051,0.025316456,1.16278481,9141320000000.0,12165100000000.0,45.93,2021-09-30,30.129592312434397
LGC,2021,4,432.1196724,17118.08341,0.017311181,0.045649115,39.50350136,0.614999434,2.494438132,0.018735363,0.827915691,8234900000000.0,12177100000000.0,44.19,2021-12-31,30.130578254623032
LGC,2020,1,339.4692606,15869.93445,0.032745789,0.093401296,22.68496321,0.653136896,2.684321107,0.028169014,1.046760564,8215610000000.0,11454400000000.0,37.16,2020-03-31,30.06939505158833
LGC,2020,2,421.207327,15091.14178,0.026694427,0.077337159,40.20670638,0.669540334,4.174634427,0.019047619,0.724761903,12149900000000.0,11726000000000.0,38.05,2020-06-30,30.09282971447057
LGC,2020,3,575.7141299,15666.85591,0.028696477,0.083101474,40.07611651,0.645367499,4.461648235,0.017167382,0.881545066,13480500000000.0,12431700000000.0,51.35,2020-09-30,30.151270777988543
LGC,2020,4,471.324696,16047.2562,0.028818396,0.079980523,36.05170953,0.625129257,3.888515221,0.019230769,1.21903846,12034100000000.0,11934600000000.0,63.39,2020-12-31,30.11046286028548
LPB,2024,1,898.7512692,14238.28091,0.017576087,0.216376318,10.72355661,0.911129144,2.194787432,0.0,0.0,79925500000000.0,409764000000000.0,15.03,2024-03-31,33.646602500143906
LPB,2024,2,946.8354929,14989.62188,0.020843907,0.24648224,9.339620964,0.91337736,2.164831125,0.0,0.0,82994700000000.0,442583000000000.0,24.14,2024-06-30,33.723649133408834
LPB,2024,3,780.2346487,13613.87463,0.022894975,0.258899473,9.229847585,0.910776506,2.218325114,0.0,0.0,90215900000000.0,455805000000000.0,27.36,2024-09-30,33.75308620240353
LPB,2023,1,719.0516103,14630.95914,0.013546922,0.18738144,5.906607656,0.924974122,1.073067039,0.076433121,0.780382165,27147000000000.0,337197000000000.0,10.21,2023-03-31,33.45168844521952
LPB,2023,2,276.9101713,11923.87561,0.010857002,0.146841199,8.392406901,0.927202788,1.190887968,0.084507042,0.851830986,36318200000000.0,350243000000000.0,10.08,2023-06-30,33.489648315221466
LPB,2023,3,388.1934733,12312.06908,0.010465598,0.14258135,9.947061452,0.9275153,1.348270538,0.072289157,0.857349397,42456400000000.0,365450000000000.0,11.86,2023-09-30,33.53215058685495
LPB,2023,4,1027.460562,13339.52964,0.015683015,0.191576461,7.535800123,0.910888793,1.465568916,0.061381074,0.828030691,50001400000000.0,382863000000000.0,13.49,2023-12-31,33.57869833876858
LPB,2022,1,944.9296592,13881.91749,0.012608843,0.204875749,5.19756743,0.936042471,0.997700786,0.086642599,0.992057762,20824700000000.0,284918000000000.0,11.45,2022-03-31,33.28322253549982
LPB,2022,2,954.1755554,14897.96314,0.014559926,0.231879242,3.212657382,0.934366535,0.684657353,0.117647059,0.888235294,15336600000000.0,300919000000000.0,7.55,2022-06-30,33.337862241472685
LPB,2022,3,570.750064,13525.63957,0.015101462,0.229628491,4.962741258,0.925394793,1.083128079,0.081911263,0.61105802,25331400000000.0,313480000000000.0,7.46,2022-09-30,33.37875667811321
LPB,2022,4,386.267958,13911.90753,0.014621373,0.22078222,5.239349939,0.926604245,1.063836859,0.081081081,0.706216216,25590800000000.0,327746000000000.0,8.71,2022-12-31,33.42326003407378
LPB,2021,1,816.0638776,14059.32708,0.009868949,0.160138893,13.35413717,0.938384201,1.991560467,0.035714286,0.288571428,30089900000000.0,245208000000000.0,8.08,2021-03-31,33.13312794588578
LPB,2021,2,615.2366739,12916.43324,0.011195858,0.18230212,9.81572307,0.939153551,1.687772437,0.04587156,0.641743119,26238300000000.0,255497000000000.0,13.99,2021-06-30,33.174231783820396
LPB,2021,3,508.2634112,13424.13998,0.010807876,0.176639128,9.443248418,0.936544642,1.575519924,0.047281324,0.535224587,25455900000000.0,254623000000000.0,11.32,2021-09-30,33.1708051357564
LPB,2021,4,428.7815007,13169.73637,0.010811097,0.18517012,8.375903013,0.941900994,1.499650368,0.050632911,0.590379747,29695800000000.0,289194000000000.0,11.66,2021-12-31,33.29811885910997
LPB,2020,1,497.1153443,13373.74326,0.008500742,0.134556166,5.109015324,0.935616086,0.655239137,0.091292936,0.217277188,8561000000000.0,202930000000000.0,2.38,2020-03-31,32.943882207917426
LPB,2020,2,328.1985278,13487.00616,0.007430478,0.11808261,7.99307759,0.938351392,0.915325451,0.064803564,0.225516403,12060400000000.0,213729000000000.0,3.48,2020-06-30,32.99572997330497
LPB,2020,3,548.231589,12809.19461,0.008111867,0.128140877,9.154012113,0.935062919,1.120289014,0.055749129,0.269825784,15421100000000.0,211978000000000.0,4.84,2020-09-30,32.98750361163081
MBB,2024,1,854.2067834,18587.62639,0.023284268,0.214808678,5.966452249,0.887479325,1.237382306,0.0,0.0,122045000000000.0,900647000000000.0,21.61,2024-03-31,34.434134509864904
MBB,2024,2,1135.767236,18909.67043,0.023362821,0.216421122,6.351160964,0.894584835,1.367025412,0.0,0.0,137168000000000.0,988605000000000.0,19.31,2024-06-30,34.52731597444591
MBB,2024,3,948.8523905,17369.64291,0.0220925,0.206999763,5.999582658,0.893058764,1.217641613,0.0,0.0,129063000000000.0,1028820000000000.0,22.35,2024-09-30,34.567188909347365
MBB,2023,1,1108.001183,17847.8208,0.025617408,0.230852686,5.301375981,0.888575469,1.176614234,0.071428571,0.940714285,95213700000000.0,760761000000000.0,13.17,2023-03-31,34.26534036401614
MBB,2023,2,938.5147902,15759.92143,0.024699741,0.223440344,5.248267601,0.893245955,1.164345906,0.081743869,1.222070845,95678400000000.0,806238000000000.0,14.95,2023-06-30,34.32340010020684
MBB,2023,3,1107.244329,16848.31911,0.024586334,0.223539877,4.977228017,0.887528883,1.267188724,0.070257611,1.1058548,111321000000000.0,815881000000000.0,15.74,2023-09-30,34.335289626924606
MBB,2023,4,943.1221352,17760.84039,0.024711038,0.234531246,6.223022975,0.897655128,1.387884776,0.060851927,0.965720081,130327000000000.0,944954000000000.0,15.87,2023-12-31,34.482157364988836
MBB,2022,1,1203.234999,16931.38588,0.023451535,0.224129297,6.982339303,0.896672672,1.494266339,0.059288538,1.163833991,95591500000000.0,649040000000000.0,19.63,2022-03-31,34.10651546401536
MBB,2022,2,1019.677137,14926.03617,0.025453178,0.242459275,5.019284319,0.892283816,1.165748214,0.086206897,1.254310346,78891400000000.0,658274000000000.0,14.55,2022-06-30,34.12064237395174
MBB,2022,3,1076.13761,15995.13869,0.027340177,0.254367786,4.708211122,0.884425415,1.140971664,0.082191781,1.186027397,82745200000000.0,656804000000000.0,14.43,2022-09-30,34.118406764182204
MBB,2022,4,757.4198287,16751.06447,0.02617817,0.246063733,4.7459363,0.890721096,1.092467887,0.081967213,1.01147541,82971900000000.0,728532000000000.0,12.34,2022-12-31,34.222052666474184
MBB,2021,1,940.3140361,13608.70144,0.021788841,0.204233551,11.08623389,0.894856685,2.189775427,0.050335571,0.634731544,112594000000000.0,510957000000000.0,12.61,2021-03-31,33.867306553863564
MBB,2021,2,687.0844129,14106.77151,0.021337958,0.200693378,10.31762014,0.893118507,2.02739514,0.052447552,1.012762237,108060000000000.0,523334000000000.0,19.31,2021-06-30,33.89124099948733
MBB,2021,3,799.8725832,14851.1729,0.021299596,0.203137064,10.15805408,0.894082153,2.013308995,0.050167224,0.840301004,112972000000000.0,555595000000000.0,16.75,2021-09-30,33.95106072748818
MBB,2021,4,933.2354966,15767.53874,0.02304113,0.22555432,9.343477619,0.897081431,1.991433192,0.047770701,0.830254776,118639000000000.0,607140000000000.0,17.38,2021-12-31,34.03978052289827
MBB,2020,1,710.0572333,17420.87134,0.01906027,0.196330698,4.88907507,0.891878663,0.935659284,0.09202454,0.484969325,39306300000000.0,406803000000000.0,5.27,2020-03-31,33.63935015470703
MBB,2020,2,815.8922328,15787.69594,0.019680281,0.192552058,5.913662603,0.891378973,1.114792181,0.085227273,0.548011363,48807300000000.0,421636000000000.0,6.43,2020-06-30,33.675163498504574
MBB,2020,3,842.2021304,16486.06939,0.01967951,0.184393553,8.62140667,0.88703937,1.564957625,0.058139535,0.444767442,72207900000000.0,427175000000000.0,7.65,2020-09-30,33.68821488126289
MBB,2020,4,689.8437729,17117.06525,0.018230413,0.183644621,10.02621605,0.898785252,1.729268398,0.0,0.0,82843200000000.0,494982000000000.0,10.24,2020-12-31,33.8355425141997
MSB,2024,1,596.9735,16152.562,0.017894291,0.149425935,6.254623335,0.884123619,0.894594926,0.0,0.0,28900000000000.0,278790000000000.0,11.19,2024-03-31,33.261479926165904
MSB,2024,2,665.3703846,13030.83769,0.017359224,0.147844721,6.976664094,0.885360935,0.974611172,0.0,0.0,33020000000000.0,295538000000000.0,11.0,2024-06-30,33.319818540107676
MSB,2024,3,376.3426923,13550.99654,0.01536245,0.13219526,6.43166724,0.882831731,0.800679121,0.0,0.0,28210000000000.0,300701000000000.0,13.05,2024-09-30,33.337137531491166
MSB,2023,1,608.79,13998.46,0.022358268,0.178419066,5.498820203,0.881103576,0.925101761,0.0,0.0,25900000000000.0,235473000000000.0,9.62,2023-03-31,33.092617373130714
MSB,2023,2,808.812,14758.9675,0.021843451,0.174974133,5.820610026,0.875879091,0.951963611,0.0,0.0,28100000000000.0,237816000000000.0,9.69,2023-06-30,33.102518381353256
MSB,2023,3,662.651,15283.8095,0.02108191,0.171970287,5.645923774,0.877361795,0.91273056,0.0,0.0,27900000000000.0,249250000000000.0,10.58,2023-09-30,33.1494775247705
MSB,2023,4,241.8545,15649.106,0.019359697,0.160277373,6.3091752,0.882780795,0.936155714,0.0,0.0,29300000000000.0,267006000000000.0,10.0,2023-12-31,33.21829224598642
MSB,2022,1,752.3031097,15132.4707,0.022030785,0.197591871,6.110592015,0.881910878,1.136628667,0.0,0.0,26273000000000.0,195741000000000.0,15.03,2022-03-31,32.90781347273099
MSB,2022,2,751.3498678,12377.27357,0.021250996,0.184441887,5.415970228,0.873995162,0.925082566,0.0,0.0,22736800000000.0,195057000000000.0,10.06,2022-06-30,32.90431293947103
MSB,2022,3,601.3845,12898.3635,0.023281259,0.192202809,5.715343021,0.867151821,1.023385641,0.0,0.0,26400000000000.0,194182000000000.0,9.79,2022-09-30,32.899816979539416
MSB,2022,4,386.155,13326.999,0.022169815,0.189609528,5.4741405,0.875094821,0.952952724,0.0,0.0,25400000000000.0,213394000000000.0,9.62,2022-12-31,32.99416133818725
MSB,2021,1,776.7095938,15368.46154,0.015459639,0.161651388,11.99511001,0.904865974,1.821913009,0.0,0.0,32396000000000.0,186908000000000.0,9.85,2021-03-31,32.86163763311232
MSB,2021,2,1034.549264,13294.83208,0.020837644,0.208950991,8.979592579,0.889103518,1.669821768,0.0,0.0,33910500000000.0,183124000000000.0,13.74,2021-06-30,32.841184634934116
MSB,2021,3,529.9842881,13936.88052,0.0214042,0.20834865,9.558470495,0.891114249,1.818914926,0.0,0.0,38722100000000.0,195513000000000.0,13.33,2021-09-30,32.90664798930688
MSB,2021,4,488.5499182,14427.35516,0.021215205,0.207374454,9.183680421,0.891794176,1.698162951,0.06122449,1.050612245,37423800000000.0,203665000000000.0,17.16,2021-12-31,32.94749760309249
MWG,2024,1,617.2978101,17292.98901,0.017360245,0.044113949,90.38736069,0.590294104,3.747183321,0.0,0.0,94732100000000.0,63543500000000.0,50.7,2024-03-31,31.782745826664907
MWG,2024,2,801.8774014,17868.49659,0.035519944,0.089941898,42.21017296,0.598044173,3.559336941,0.0,0.0,92977800000000.0,65869800000000.0,62.4,2024-06-30,31.81870118229295
MWG,2024,3,547.4913615,18416.79343,0.046253909,0.11666229,28.35593905,0.592293765,3.122150456,0.0,0.0,84035300000000.0,66900000000000.0,68.1,2024-09-30,31.834220083062732
MWG,2023,1,14.53642484,16362.76253,0.046497981,0.114447903,26.87938699,0.55575196,3.003771515,0.0,0.0,71907000000000.0,53919000000000.0,37.93,2023-03-31,31.618504036366556
MWG,2023,2,11.90082123,15875.60064,0.027151633,0.066287081,45.27893288,0.608674749,3.048703548,0.0,0.0,70787900000000.0,59368500000000.0,42.55,2023-06-30,31.71478489860646
MWG,2023,3,26.49020009,15903.1229,0.012230991,0.02953176,88.03198782,0.603201759,2.634702647,0.0,0.0,61274500000000.0,58644800000000.0,52.18,2023-09-30,31.702520025545788
MWG,2023,4,61.7253664,15965.97703,0.002892215,0.00709498,453.7640112,0.611372776,3.256925644,0.0,0.0,76036700000000.0,60107900000000.0,42.46,2023-12-31,31.72716239641859
MWG,2022,1,986.8523468,15023.18679,0.08727105,0.252621356,18.42734203,0.650311581,4.233455982,0.0,0.0,93091900000000.0,62370600000000.0,70.49,2022-03-31,31.764115126429928
MWG,2022,2,772.1017795,15299.15948,0.083892434,0.236082938,16.96028119,0.621655502,3.764912712,0.0,0.0,84300600000000.0,59216900000000.0,70.26,2022-06-30,31.712228090051827
MWG,2022,3,619.2841432,15921.34452,0.0820525,0.229480572,12.12557268,0.619570954,2.641108603,0.0,0.0,61535000000000.0,61282000000000.0,62.89,2022-09-30,31.746507277904023
MWG,2022,4,423.0221424,16344.44033,0.069016384,0.185045654,14.23791967,0.571363478,2.447315367,0.0125,0.527,58535100000000.0,55834200000000.0,42.16,2022-12-31,31.65340770079315
MWG,2021,1,2814.935943,35843.1993,0.094214767,0.26638636,19.61962415,0.660151315,4.927015541,0.0,0.0,83939800000000.0,49885500000000.0,41.98,2021-03-31,31.54075149529681
MWG,2021,2,1701.528799,25597.10584,0.09320635,0.269642927,21.06290441,0.661469941,5.231060138,0.0,0.0,95458100000000.0,53935900000000.0,49.31,2021-06-30,31.61881742036929
MWG,2021,3,1101.779598,26368.36915,0.085526039,0.246221283,21.42926448,0.624809842,4.933941847,0.0,0.0,92739600000000.0,50127300000000.0,62.38,2021-09-30,31.545586885789366
MWG,2021,4,2134.471809,27822.03184,0.089885626,0.273222423,21.69512942,0.676447687,5.362656505,0.0,0.0,109218000000000.0,62983200000000.0,66.34,2021-12-31,31.773889140091537
MWG,2020,1,2498.841586,29527.09732,0.109266402,0.332353453,8.427282747,0.63713601,2.516332682,0.0,0.0,33644300000000.0,36869900000000.0,19.04,2020-03-31,31.238416615938757
MWG,2020,2,1975.033241,31515.5218,0.100218029,0.292851602,12.24091204,0.627789524,3.246019553,0.0,0.0,46301600000000.0,38346300000000.0,25.85,2020-06-30,31.277679159295943
MWG,2020,3,2039.241478,32912.96979,0.097316692,0.27886975,15.60021977,0.626291188,4.031845222,0.0,0.0,61854700000000.0,40727500000000.0,33.37,2020-09-30,31.337924655886734
MWG,2020,4,1980.932743,32739.70873,0.089305073,0.283636401,16.29940586,0.664456861,4.303642441,0.0,0.0,66988300000000.0,46139200000000.0,38.57,2020-12-31,31.46268402998895
NAB,2024,1,603.5165265,12073.67407,0.013495415,0.189836414,6.588055079,0.926132462,1.159547618,0.0,0.0,18515700000000.0,216172000000000.0,13.32,2024-03-31,33.00709550303332
NAB,2024,2,734.7454491,13189.01796,0.014737999,0.203629165,6.819062229,0.925985547,1.239667733,0.0,0.0,21623700000000.0,228917000000000.0,12.76,2024-06-30,33.06438060836872
NAB,2024,3,658.1079249,13848.61241,0.016244601,0.220099937,6.056458229,0.925405141,1.187844638,0.0,0.0,21756000000000.0,238830000000000.0,16.7,2024-09-30,33.106773117697145
NAB,2023,1,575.8752827,12487.58596,0.010366567,0.148677934,6.980847346,0.932024753,0.981855103,0.0,0.0,12972700000000.0,194371000000000.0,6.46,2023-03-31,32.900789819872166
NAB,2023,2,573.8668417,13036.38421,0.010967133,0.157327731,7.098041598,0.931105479,1.052745898,0.0,0.0,14520600000000.0,200205000000000.0,9.02,2023-06-30,32.930362957522775
NAB,2023,3,392.7340797,13436.63217,0.00983493,0.142198489,8.630647712,0.931238364,1.162642529,0.0,0.0,16528700000000.0,206751000000000.0,11.28,2023-09-30,32.962536286580026
NAB,2023,4,935.3261592,14405.664,0.013531811,0.187986464,6.457332841,0.927384156,1.110674246,0.0,0.0,16928700000000.0,209896000000000.0,12.24,2023-12-31,32.97763328587989
NAB,2022,1,785.4116205,17329.0937,0.010424649,0.183003891,4.600524166,0.93008376,0.792309179,0.0,0.0,9012930000000.0,162702000000000.0,9.93,2022-03-31,32.722941422640986
NAB,2022,2,639.4852198,17941.36701,0.009562221,0.155458752,4.287503451,0.931176188,0.638134207,0.0,0.0,7515590000000.0,171124000000000.0,6.75,2022-06-30,32.77340955583857
NAB,2022,3,645.2039657,14598.0624,0.010768626,0.163514001,4.006350212,0.928974767,0.61604066,0.0,0.0,7611990000000.0,173971000000000.0,6.25,2022-09-30,32.789909734585976
NAB,2022,4,334.4794502,14944.78024,0.01092979,0.174888421,4.81131771,0.928765232,0.701783488,0.238367658,1.282418002,8877410000000.0,177579000000000.0,5.38,2022-12-31,32.81043669625209
NAB,2021,1,805.8222017,15262.94049,0.008485758,0.170122191,7.926353473,0.949352209,1.277866478,0.0,0.0,8902540000000.0,137552000000000.0,6.49,2021-03-31,32.555023143360636
NAB,2021,2,1073.036231,16324.46169,0.011155881,0.220814986,5.907503383,0.948842809,1.216334136,0.0,0.0,9063210000000.0,145654000000000.0,9.8,2021-06-30,32.61225506205335
NAB,2021,3,542.6879995,15054.51935,0.011570955,0.226617649,5.98054997,0.946867128,1.260086727,0.0,0.0,9739970000000.0,145477000000000.0,8.69,2021-09-30,32.61103911444346
NAB,2021,4,454.1554005,12224.78191,0.009976349,0.196170823,6.414066585,0.947631346,1.390454253,0.0,0.0,11158200000000.0,153238000000000.0,9.78,2021-12-31,32.66301338425322
NKG,2024,1,570.158193,21168.45335,0.025952317,0.059029442,21.03839288,0.571054149,1.214070748,0.0,0.0,6766240000000.0,12992700000000.0,19.98,2024-03-31,30.195408777206776
NKG,2024,2,834.2307212,21984.8461,0.033076514,0.074929274,13.70666396,0.551269418,0.984769232,0.0,0.0,5699960000000.0,12898900000000.0,18.35,2024-06-30,30.18816315234254
NKG,2024,3,144.889711,16606.61498,0.035218796,0.080759001,9.637141478,0.575320229,0.818950762,0.0,0.0,6086960000000.0,13782100000000.0,17.22,2024-09-30,30.254391764678193
NKG,2023,1,-187.1419314,19983.03608,-0.042666862,-0.11060411,-7.862202374,0.587426926,0.930789492,0.0,0.0,4896970000000.0,12751900000000.0,12.23,2023-03-31,30.176701396038506
NKG,2023,2,476.2832611,20441.48714,-0.051473144,-0.128508865,-7.646952536,0.558107829,0.993078432,0.0,0.0,5344540000000.0,12179000000000.0,13.44,2023-06-30,30.13073427303352
NKG,2023,3,89.8651164,20569.18272,-0.020275634,-0.047875797,-23.96089586,0.554765182,1.135193378,0.0,0.0,6147540000000.0,12163000000000.0,15.39,2023-09-30,30.129419672564847
NKG,2023,4,85.26962805,20598.29516,0.009138218,0.021858248,57.96622483,0.556765276,1.254958228,0.0,0.0,6805730000000.0,12235200000000.0,19.2,2023-12-31,30.135338159236372
NKG,2022,1,1925.235217,23691.1845,0.156818688,0.442618565,2.089955934,0.620535163,0.818869989,0.051546392,1.589175259,5107590000000.0,16437300000000.0,30.83,2022-03-31,30.43057425849213
NKG,2022,2,765.186213,23369.47165,0.110683483,0.302227753,2.572157034,0.621564265,0.740282034,0.057803468,0.801734104,4554710000000.0,16258100000000.0,13.87,2022-06-30,30.41961236205207
NKG,2022,3,-1590.282701,21779.18895,0.046419467,0.12445817,4.980494411,0.638467657,0.645111259,0.071174377,1.014946619,3699050000000.0,15860200000000.0,14.26,2022-09-30,30.394833942396218
NKG,2022,4,-1353.510911,20205.46364,-0.008641065,-0.022581996,-30.93447947,0.602293693,0.725051415,0.068259386,0.65119454,3857020000000.0,13521600000000.0,9.54,2022-12-31,30.235309522736628
NKG,2021,1,1751.581623,19229.72706,0.0,0.0,9.328291836,0.653515468,1.591286236,0.032679739,0.396732027,5569200000000.0,10100900000000.0,12.14,2021-03-31,29.94364564471669
NKG,2021,2,3880.28067,20931.2155,0.140931735,0.391552226,7.30846639,0.672191537,2.31950218,0.020597322,0.381874355,10603300000000.0,13945200000000.0,18.54,2021-06-30,30.26615647896324
NKG,2021,3,2765.163281,24101.30235,0.162668131,0.466274786,3.644545965,0.665804095,1.381668074,0.03003003,0.832732732,7305970000000.0,15792500000000.0,27.73,2021-09-30,30.390556259719265
NKG,2021,4,2061.785691,26131.45449,0.192155798,0.499821454,4.138109086,0.627944049,1.649353273,0.023201856,0.563341066,9456080000000.0,15382600000000.0,24.28,2021-12-31,30.3642581164338
NKG,2020,1,241.2326636,17780.86345,0.023962505,0.063015545,5.590728383,0.615717876,0.348127076,0.0,0.0,1064680000000.0,7958490000000.0,2.41,2020-03-31,29.70526039929734
NKG,2020,2,100.5827989,17419.44828,0.009245686,0.02389121,22.27170943,0.615353418,0.506904688,0.0,0.0,1518760000000.0,7789340000000.0,3.65,2020-06-30,29.68377724821679
NKG,2020,3,480.3589259,17899.80721,0.018701578,0.04891157,19.50623025,0.625751338,0.902244355,0.0,0.0,2777800000000.0,8226520000000.0,4.28,2020-09-30,29.73838419793773
NKG,2020,4,895.2525338,18494.31746,0.037311065,0.095281518,16.58077081,0.578296255,1.454500825,0.0,0.0,4626800000000.0,7543560000000.0,7.83,2020-12-31,29.651715335062477
NLG,2024,1,-199.7183224,24186.36552,0.014292996,0.043491514,41.30667539,0.535717335,1.777861166,0.023255814,0.996744188,16545400000000.0,28821600000000.0,42.86,2024-03-31,30.992146221960994
NLG,2024,2,376.0635971,23975.4302,0.014767,0.045833264,36.00382416,0.552390515,1.655861841,0.025188917,1.04282116,15275700000000.0,29726400000000.0,41.4,2024-06-30,31.023056655798317
NLG,2024,3,-136.0101754,23820.87645,0.010439064,0.032926068,40.5112335,0.555990375,1.349656469,0.031104199,1.292379473,12380200000000.0,29829200000000.0,41.55,2024-09-30,31.026508895456626
NLG,2023,1,17.72937708,23286.81791,0.021484121,0.063843312,22.08875394,0.521157878,1.391345101,0.015432099,0.379783951,12444200000000.0,27264000000000.0,24.61,2023-03-31,30.936588266575452
NLG,2023,2,314.5412782,23485.00084,0.02146049,0.064317718,22.65175155,0.510176134,1.43921647,0.014792899,0.482692307,12981900000000.0,26848800000000.0,32.63,2023-06-30,30.92124224314724
NLG,2023,3,172.3332207,23614.72356,0.023178598,0.070032915,22.15771033,0.52574764,1.541411226,0.013736264,0.475274724,14005900000000.0,27693400000000.0,34.6,2023-09-30,30.9522152335837
NLG,2023,4,753.1829943,24386.08384,0.017370619,0.052656667,33.94917977,0.527019333,1.753049005,0.011695906,0.423859648,16449200000000.0,28601600000000.0,36.24,2023-12-31,30.98448377624549
NLG,2022,1,1.646213831,22993.06891,0.030960852,0.05740316,18.70065191,0.44776699,1.609180581,0.027027027,1.463783782,14168800000000.0,23432100000000.0,54.16,2022-03-31,30.78512799311302
NLG,2022,2,288.9722038,22585.27509,0.032039886,0.058858974,12.62599086,0.485880689,1.155620195,0.038314176,1.333716474,9994730000000.0,24841600000000.0,34.81,2022-06-30,30.84354078315777
