,Revenue,Net Income,EPS (Diluted),Dividend Per Share,Total Assets,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Return on Assets (ROA),Return on Equity (ROE),Earnings Yield,Dividend Yield,Stock Symbol,Date,Stock Price,Symbol
Q1 2024,546096,182571,417.17,-,16480266,11259499,5220767,11929.38,13260478,21.73,7.71,2.54,4.99%,13.97%,4.87%,-,MBS,2024-03-31 00:00:00,25.28,MBS
Q4 2023,427922,172885,314.97,1200.000,15325125,10286929,5038196,11512.21,9934418,18.10,6.94,1.97,5.74%,13.91%,5.88%,6.34%,MBS,2023-12-31 00:00:00,18.94,MBS
Q3 2023,431421,166311,380.02,-,12405738,7540427,4865311,11117.17,9978182,22.04,7.66,2.05,4.86%,10.62%,4.85%,-,MBS,2023-09-30 00:00:00,19.02,MBS
Q2 2023,315451,123588,282.39,-,10760724,6061724,4699000,10736.96,7040410,17.27,5.89,1.50,4.80%,10.67%,6.23%,-,MBS,2023-06-30 00:00:00,13.42,MBS
Q1 2023,256619,121232,277.01,-,9561218,4954953,4606265,10525.07,6012890,14.87,4.69,1.31,2.56%,6.98%,7.24%,-,MBS,2023-03-31 00:00:00,11.46,MBS
Q4 2022,299200,72432,95.01,-,10641370,6156337,4485032,10248.06,4680921,9.68,3.07,1.04,4.18%,12.90%,10.99%,-,MBS,2022-12-31 00:00:00,8.92,MBS
Q3 2022,323234,121188,328.18,-,12034807,8216788,3818019,10339.33,5619346,9.17,3.18,1.47,4.10%,13.18%,10.90%,-,MBS,2022-09-30 00:00:00,12.69,MBS
Q2 2022,402950,120410,326.08,-,11137353,7440521,3696832,10011.15,4441961,6.58,2.38,1.20,6.84%,22.80%,15.20%,-,MBS,2022-06-30 00:00:00,9.24,MBS
Q1 2022,500010,200176,547.88,-,12370710,8759071,3611640,9780.44,9071259,13.20,4.50,2.51,6.30%,20.56%,7.57%,-,MBS,2022-03-31 00:00:00,18.87,MBS
Q4 2021,541203,170976,463.01,-,11047241,7635695,3411546,9238.49,10810706,18.42,5.84,3.17,7.51%,23.34%,5.43%,-,MBS,2021-12-31 00:00:00,22.48,MBS
Q3 2021,419591,183782,497.66,-,10666158,7425367,3240791,8775.75,8696659,16.93,5.40,2.68,6.27%,20.25%,5.91%,-,MBS,2021-09-30 00:00:00,18.09,MBS
Q2 2021,556879,132078,281.05,-,8912752,5855470,3057282,8278.64,5933600,15.08,4.26,1.94,5.35%,18.95%,6.63%,-,MBS,2021-06-30 00:00:00,17.48,MBS
Q1 2021,333829,99975,383.37,-,7939947,5779624,2160324,8284.19,3697216,10.80,3.45,1.71,6.40%,19.45%,9.26%,-,MBS,2021-03-31 00:00:00,9.2,MBS
Q4 2020,299896,97802,321.84,-,7015596,4955228,2060368,7900.84,2711316,10.09,3.00,1.32,5.05%,13.18%,9.91%,-,MBS,2020-12-31 00:00:00,6.75,MBS
Q3 2020,200710,63627,279.94,-,5216541,3253964,1962578,7525.80,1692523,7.37,2.08,0.86,6.70%,16.61%,13.56%,-,MBS,2020-09-30 00:00:00,4.21,MBS
Q2 2020,235890,80857,334.95,-,4871626,2972674,1898952,7281.81,1561068,7.38,1.97,0.82,2.22%,5.77%,13.55%,-,MBS,2020-06-30 00:00:00,3.88,MBS
Q1 2020,167806,26420,123.93,-,4781439,2785230,1996209,7654.75,1128354,5.70,1.48,0.57,Upgrade,Upgrade,17.55%,-,MBS,2020-03-31 00:00:00,3.14,MBS
Q4 2019,,,,,,,,,,,,,,,,,MBS,2019-12-31 00:00:00,4.76,MBS
Q3 2024,4820018,134851,282.13,-,27342455,13400790,13941665,27623.23,19405431,24.07,0.93,1.39,-0.87%,6.00%,5.55%,-,PVS,2024-09-30 00:00:00,39.84,PVS
Q2 2024,5571428,195523,409.07,-,26932272,12987970,13944302,27744.08,19405431,23.89,0.96,1.39,0.30%,8.87%,5.59%,-,PVS,2024-06-30 00:00:00,39.84,PVS
Q1 2024,3709593,300678,629.08,-,25468206,11532609,13935597,27675.23,18736279,22.29,0.97,1.34,1.25%,13.47%,5.94%,-,PVS,2024-03-31 00:00:00,38.47,PVS
Q4 2023,6782499,446686,366.00,700.000,26416009,12871786,13544223,26851.86,18162719,24.06,0.94,1.34,-0.93%,4.33%,5.65%,1.88%,PVS,2023-12-31 00:00:00,37.29,PVS
Q3 2023,4175549,140994,294.99,-,28564169,15164708,13399461,26548.86,18449499,21.66,1.03,1.38,-0.59%,7.16%,6.25%,-,PVS,2023-09-30 00:00:00,37.18,PVS
Q2 2023,4711857,223972,468.59,-,27057181,13924518,13132663,25990.06,15486108,17.15,0.90,1.18,0.14%,6.95%,7.78%,-,PVS,2023-06-30 00:00:00,31.21,PVS
Q1 2023,3703657,214809,449.42,-,25634512,12494304,13140208,25942.56,12140344,17.71,0.74,0.92,2.85%,18.41%,8.14%,-,PVS,2023-03-31 00:00:00,24.47,PVS
Q4 2022,5284494,574233,568.96,700.000,25924030,12869229,13054801,25784.93,10228479,14.89,0.62,0.78,0.13%,6.06%,9.67%,3.40%,PVS,2022-12-31 00:00:00,20.61,PVS
Q3 2022,3502423,192190,402.10,-,25176868,12282989,12893879,25481.73,11088818,34.50,0.71,0.86,-2.26%,0.33%,5.16%,-,PVS,2022-09-30 00:00:00,22.35,PVS
Q2 2022,3810123,6750,14.12,-,25043285,12439222,12604063,24871.71,11423394,32.60,0.71,0.91,0.27%,7.89%,5.26%,-,PVS,2022-06-30 00:00:00,22.28,PVS
Q1 2022,3769373,216247,452.43,-,24645109,11865998,12779111,25141.78,16585430,33.48,1.08,1.30,1.23%,5.46%,4.50%,-,PVS,2022-03-31 00:00:00,32.34,PVS
Q4 2021,4609106,157026,-196.20,800.000,24870939,12263174,12607765,24854.52,13048480,-,0.92,1.03,-0.06%,7.39%,5.17%,3.14%,PVS,2021-12-31 00:00:00,25.44,PVS
Q3 2021,3980465,221141,462.67,-,24882527,11794755,13087772,25862.32,13526446,40.20,0.90,1.03,-0.16%,5.28%,4.19%,-,PVS,2021-09-30 00:00:00,26.38,PVS
Q2 2021,3056742,151826,317.65,-,24588581,11652112,12936469,25581.54,13765429,44.07,0.81,1.06,-0.34%,5.05%,3.94%,-,PVS,2021-06-30 00:00:00,25.87,PVS
Q1 2021,2613675,144609,302.55,-,24600709,11563042,13037667,25698.01,10993225,25.75,0.56,0.84,-5.10%,2.29%,5.98%,-,PVS,2021-03-31 00:00:00,20.66,PVS
Q4 2020,5455038,49279,-378.86,1000.000,26279277,13395160,12884117,25410.89,8507800,-,0.42,0.66,2.30%,6.78%,7.33%,6.25%,PVS,2020-12-31 00:00:00,15.99,PVS
Q3 2020,5966193,197037,412.24,-,27066034,13833621,13232414,26193.32,6500342,8.81,0.36,0.49,1.08%,8.97%,14.74%,-,PVS,2020-09-30 00:00:00,11.44,PVS
Q2 2020,5517582,266431,557.43,-,27188329,14152456,13035873,25824.48,5687799,9.43,0.34,0.44,0.42%,3.73%,14.48%,-,PVS,2020-06-30 00:00:00,10.01,PVS
Q1 2020,3241101,111249,232.75,-,25428383,12466708,12961675,25609.67,4301697,7.75,0.27,0.33,Upgrade,Upgrade,18.02%,-,PVS,2020-03-31 00:00:00,7.57,PVS
Q4 2019,,,,,,,,,,,,,,,,,PVS,2019-12-31 00:00:00,14.72,PVS
Q3 2024,256639,68992,85.00,-,12918981,1896407,11022574,13555.29,12685245,13.24,9.32,1.15,11.71%,13.09%,7.55%,-,SHS,2024-09-30 00:00:00,15.6,SHS
Q2 2024,583722,354161,436.00,-,12262285,1276937,10985349,13509.51,13661033,12.56,8.66,1.24,12.19%,13.62%,7.96%,-,SHS,2024-06-30 00:00:00,16.8,SHS
Q1 2024,549539,356304,438.00,-,11925270,1264450,10660820,13110.41,16344451,18.69,12.70,1.53,6.41%,7.01%,5.35%,-,SHS,2024-03-31 00:00:00,20.1,SHS
Q4 2023,-29023,178501,220.00,-,11457208,1193697,10263511,12621.81,15368663,27.48,11.05,1.50,7.37%,7.98%,3.64%,-,SHS,2023-12-31 00:00:00,18.9,SHS
Q3 2023,473196,198848,245.00,-,10806424,695219,10111205,12434.51,13986296,26.74,7.01,1.38,5.17%,5.83%,3.74%,-,SHS,2023-09-30 00:00:00,17.2,SHS
Q2 2023,293415,141020,173.00,-,10771326,943598,9827727,12085.90,10733669,26.03,6.00,1.09,1.49%,1.73%,3.84%,-,SHS,2023-06-30 00:00:00,13.2,SHS
Q1 2023,652787,40924,50.00,-,11068282,1552014,9516267,11702.87,7481042,-290.60,5.44,0.79,5.11%,6.02%,-0.34%,-,SHS,2023-03-31 00:00:00,9.2,SHS
Q4 2022,576386,142195,193.60,-,10899626,1463766,9435859,11603.99,6830517,42.11,4.98,0.72,3.13%,3.74%,2.37%,-,SHS,2022-12-31 00:00:00,8.4,SHS
Q3 2022,267286,88255,137.60,-,11369393,1921345,9448048,11618.98,8538146,14.49,4.53,0.90,-10.34%,-15.01%,6.90%,-,SHS,2022-09-30 00:00:00,10.5,SHS
Q2 2022,-120379,-297117,-730.40,-,11220413,1813556,9406856,11568.24,4423604,-,2.07,0.47,8.07%,14.67%,16.89%,-,SHS,2022-06-30 00:00:00,10.88,SHS
Q1 2022,648114,228884,419.05,-,11774992,5347404,6427588,15808.86,13173234,9.73,4.67,2.05,21.74%,44.85%,10.28%,-,SHS,2022-03-31 00:00:00,21.32,SHS
Q4 2021,1088216,569062,1400.00,-,10910884,4855304,6055580,14893.90,16458410,11.79,6.02,2.72,9.97%,23.34%,8.48%,-,SHS,2021-12-31 00:00:00,26.63,SHS
Q3 2021,524693,246414,951.20,-,10031335,5936040,4095294,15054.04,7900027,6.72,3.48,1.93,15.06%,30.73%,14.88%,-,SHS,2021-09-30 00:00:00,19.11,SHS
Q2 2021,561380,309998,1139.81,-,9733705,5384134,4349571,15988.75,9119801,8.53,4.49,2.10,15.86%,31.19%,11.72%,-,SHS,2021-06-30 00:00:00,16.58,SHS
Q1 2021,558828,270812,995.81,-,6734431,3013737,3720694,13677.04,5865690,5.99,3.23,1.58,20.06%,46.01%,16.68%,-,SHS,2021-03-31 00:00:00,10.67,SHS
Q4 2020,628140,348590,1281.52,914.286,6929743,3703428,3226315,11859.73,5181705,6.87,3.23,1.61,8.52%,19.34%,14.56%,15.03%,SHS,2020-12-31 00:00:00,9.42,SHS
Q3 2020,284332,139686,513.52,-,6974647,4140311,2834336,10418.84,2487218,5.63,2.17,0.88,14.55%,30.90%,17.75%,-,SHS,2020-09-30 00:00:00,4.52,SHS
Q2 2020,342405,219470,806.86,-,6139057,3195684,2943372,10819.65,2445765,6.02,2.18,0.83,3.10%,6.86%,16.60%,-,SHS,2020-06-30 00:00:00,4.05,SHS
Q1 2020,349976,46567,171.43,-,5931035,3192132,2738903,10068.03,1181429,4.90,1.22,0.43,Upgrade,Upgrade,20.43%,-,SHS,2020-03-31 00:00:00,1.96,SHS
Q4 2019,,,,,,,,,,,,,,,,,SHS,2019-12-31 00:00:00,2.64,SHS
Q3 2024,971618,161950,959.00,-,6407184,1162902,5244282,32776.77,10352000,12.70,2.37,1.97,10.73%,19.64%,8.26%,-,VCS,2024-09-30 00:00:00,62.7,VCS
Q2 2024,1174230,251238,1505.00,2000.000,6130764,1048066,5082698,31766.86,11760000,13.87,2.65,2.31,9.22%,16.16%,7.55%,5.62%,VCS,2024-06-30 00:00:00,71.23,VCS
Q1 2024,1073888,204745,1227.00,-,6424677,1273217,5151460,32196.63,11536000,14.05,2.63,2.24,10.90%,18.81%,7.46%,-,VCS,2024-03-31 00:00:00,68.21,VCS
Q4 2023,1153773,236882,1177.97,-,6468249,1482430,4985818,31161.37,8800000,10.91,2.02,1.77,9.14%,15.61%,9.62%,-,VCS,2023-12-31 00:00:00,52.03,VCS
Q3 2023,1028478,194941,1149.00,2000.000,6437409,1346417,5090992,31818.70,10240000,13.70,2.31,2.01,9.74%,18.05%,7.97%,6.84%,VCS,2023-09-30 00:00:00,58.45,VCS
Q2 2023,1137759,224438,1339.00,2000.000,6660355,1761536,4898820,30617.62,9680000,12.84,2.15,1.98,8.52%,15.33%,8.50%,9.05%,VCS,2023-06-30 00:00:00,55.25,VCS
Q1 2023,1033850,190120,1138.00,-,6653221,1602491,5050731,31567.07,8064000,8.97,1.59,1.60,10.12%,16.52%,12.00%,-,VCS,2023-03-31 00:00:00,44.54,VCS
Q4 2022,1227062,206836,775.49,-,6589905,1721167,4868738,30429.61,8992000,8.33,1.59,1.85,9.49%,15.95%,12.77%,-,VCS,2022-12-31 00:00:00,49.66,VCS
Q3 2022,1095276,201178,1189.00,3000.000,7061537,1915194,5146343,32164.64,10496000,8.60,1.67,2.04,16.13%,29.08%,13.43%,10.95%,VCS,2022-09-30 00:00:00,54.78,VCS
Q2 2022,1725774,369661,2062.00,3000.000,6889963,1944798,4945165,30907.28,11904000,7.92,1.69,2.41,15.53%,29.39%,14.23%,8.05%,VCS,2022-06-30 00:00:00,62.13,VCS
Q1 2022,1612153,371028,2180.00,-,7011386,1785999,5225386,32658.66,18800000,11.88,2.64,3.60,20.19%,38.97%,9.43%,-,VCS,2022-03-31 00:00:00,94.94,VCS
Q4 2021,1863746,467671,1551.20,-,6892914,2018717,4874197,30463.73,18720000,11.83,2.65,3.84,22.24%,43.28%,9.47%,-,VCS,2021-12-31 00:00:00,94.53,VCS
Q3 2021,1861935,485146,2713.00,2000.000,6884388,2157861,4726526,29540.79,20624000,12.45,3.00,4.36,21.02%,42.40%,8.58%,5.86%,VCS,2021-09-30 00:00:00,102.39,VCS
Q2 2021,1793152,448464,2516.00,2000.000,6514587,2273206,4241381,26508.63,17408000,11.06,2.67,4.10,18.39%,36.72%,9.69%,4.63%,VCS,2021-06-30 00:00:00,86.42,VCS
Q1 2021,1551295,370779,2067.00,-,6272064,2052516,4219548,26372.18,15552000,11.25,2.66,3.69,22.61%,49.17%,9.61%,-,VCS,2021-03-31 00:00:00,75.77,VCS
Q4 2020,1659532,464778,2044.25,2000.000,6055334,2197513,3857821,24857.09,13533440,10.28,2.39,3.51,20.84%,45.99%,10.55%,2.94%,VCS,2020-12-31 00:00:00,67.98,VCS
Q3 2020,1505356,402697,2306.00,-,5965227,2261784,3703443,23862.39,11360640,9.16,2.04,3.07,13.88%,30.58%,11.91%,-,VCS,2020-09-30 00:00:00,55.65,VCS
Q2 2020,1126723,256659,1481.00,-,5660569,2359823,3300746,21267.69,9498240,7.99,1.72,2.88,17.60%,35.48%,13.70%,-,VCS,2020-06-30 00:00:00,46.52,VCS
Q1 2020,1367984,304286,1753.00,-,5560093,2147054,3413039,21331.49,8480000,6.32,1.46,2.48,Upgrade,Upgrade,17.15%,-,VCS,2020-03-31 00:00:00,40.29,VCS
Q4 2019,,,,,,,,,,,,,,,,,VCS,2019-12-31 00:00:00,51.89,VCS
Q3 2024,1201375,171889,1206.00,-,5597817,2147981,3449836,24203.89,8737265,13.90,1.69,2.53,13.73%,29.31%,7.83%,-,NTP,2024-09-30 00:00:00,59.88,NTP
Q2 2024,1680360,238229,1671.82,1500.000,5596372,2318425,3277947,22997.83,7411709,12.25,1.40,2.26,6.21%,13.75%,8.91%,4.74%,NTP,2024-06-30 00:00:00,50.8,NTP
Q1 2024,948714,109003,764.76,-,5188853,1964351,3224502,22622.87,5571739,11.26,1.15,1.73,10.50%,21.04%,9.87%,-,NTP,2024-03-31 00:00:00,37.54,NTP
Q4 2023,1350554,164662,768.04,909.091,5453699,2338200,3115499,21858.11,5118226,10.15,0.99,1.64,9.01%,19.30%,10.93%,6.59%,NTP,2023-12-31 00:00:00,34.48,NTP
Q3 2023,1301196,148183,1040.00,-,5176969,2031769,3145201,22066.49,4716542,11.27,0.88,1.50,7.43%,17.25%,9.84%,-,NTP,2023-09-30 00:00:00,30.51,NTP
Q2 2023,1224315,128187,899.09,1363.636,4965698,1968680,2997017,21026.85,4859075,13.72,0.90,1.62,8.43%,16.38%,8.22%,10.12%,NTP,2023-06-30 00:00:00,31.43,NTP
Q1 2023,1299799,118383,830.56,-,5309395,2360195,2949200,20691.37,4042750,10.03,0.69,1.37,5.47%,9.57%,11.09%,-,NTP,2023-03-31 00:00:00,25.78,NTP
Q4 2022,1561674,69236,165.85,1818.182,5063837,2233020,2830817,19860.80,4146411,9.55,0.73,1.46,5.04%,11.45%,11.57%,6.88%,NTP,2022-12-31 00:00:00,26.44,NTP
Q3 2022,1321374,83834,588.18,-,5722041,2766097,2955944,20738.68,4910905,10.10,0.88,1.66,11.08%,24.59%,10.80%,-,NTP,2022-09-30 00:00:00,29.95,NTP
Q2 2022,1717075,177006,1241.85,-,5416186,2514076,2902110,20360.91,4370238,9.10,0.82,1.51,7.79%,21.48%,12.00%,-,NTP,2022-06-30 00:00:00,26.65,NTP
Q1 2022,1084989,149463,1048.62,-,5019297,2161856,2857441,20047.52,6867517,15.50,1.42,2.40,6.84%,17.46%,7.09%,-,NTP,2022-03-31 00:00:00,40.99,NTP
Q4 2021,1467595,120100,532.84,826.446,4898198,2190220,2707978,18998.90,7067771,16.69,1.47,2.61,5.70%,11.28%,6.62%,4.90%,NTP,2021-12-31 00:00:00,42.19,NTP
Q3 2021,1062897,77718,545.45,-,5107066,2312493,2794572,19606.44,5972266,14.76,1.32,2.14,8.47%,20.59%,7.58%,-,NTP,2021-09-30 00:00:00,34.71,NTP
Q2 2021,1231944,139900,981.82,1239.669,4734285,2017431,2716854,19061.18,5984046,12.87,1.29,2.20,9.96%,19.60%,8.57%,9.51%,NTP,2021-06-30 00:00:00,34.78,NTP
Q1 2021,1061088,130041,912.36,-,4327470,1609140,2718330,19071.53,4240663,9.35,0.92,1.56,8.11%,15.96%,11.83%,-,NTP,2021-03-31 00:00:00,23.98,NTP
Q4 2020,1161850,105183,400.01,826.446,3895419,1306130,2589289,18166.19,4240663,10.63,0.95,1.64,10.79%,21.10%,10.55%,8.61%,NTP,2020-12-31 00:00:00,23.98,NTP
Q3 2020,1192302,137880,967.77,1239.669,4146280,1463480,2682799,18830.29,3851935,8.56,0.84,1.44,9.44%,20.19%,11.68%,12.55%,NTP,2020-09-30 00:00:00,20.85,NTP
Q2 2020,1178853,128484,901.52,-,4410299,1865380,2544919,17856.62,3658073,9.28,0.85,1.44,6.39%,11.84%,10.78%,-,NTP,2020-06-30 00:00:00,20.21,NTP
Q1 2020,953107,75642,530.69,-,4222622,1677725,2544897,17854.68,2606040,6.31,0.56,1.02,Upgrade,Upgrade,15.85%,-,NTP,2020-03-31 00:00:00,14.0,NTP
Q4 2019,,,,,,,,,,,,,,,,,NTP,2019-12-31 00:00:00,16.17,NTP
Q3 2024,543452,19225,233.48,-,1926305,869545,1056760,12503.56,5804988,82.75,2.89,5.49,-,6.94%,1.21%,-,DHT,2024-09-30 00:00:00,70.0,DHT
Q2 2024,493768,18678,-,500.000,1765531,709285,1056246,-,4364034,64.48,2.24,4.13,-,6.48%,1.55%,1.43%,DHT,2024-06-30 00:00:00,52.62,DHT
Q1 2024,499724,16661,-,250.000,-,-,1067150,-,2214953,29.87,1.11,2.08,2.44%,6.31%,3.35%,2.81%,DHT,2024-03-31 00:00:00,26.71,DHT
Q4 2023,474192,15583,-,-,1838264,771114,1067150,-,1893826,22.75,0.94,1.77,2.90%,7.41%,4.40%,-,DHT,2023-12-31 00:00:00,22.37,DHT
Q3 2023,476508,16759,-,-,1838264,771114,1067150,-,1567538,15.27,0.75,1.47,-,-,6.55%,-,DHT,2023-09-30 00:00:00,20.62,DHT
Q2 2023,547055,25144,-,500.000,1547375,696068,851307,-,2040757,18.77,0.97,2.40,-,-,5.33%,4.12%,DHT,2023-06-30 00:00:00,26.84,DHT
Q1 2023,523144,25768,-,250.000,-,-,-,-,1048370,10.25,0.54,-,7.61%,18.27%,9.76%,4.40%,DHT,2023-03-31 00:00:00,13.79,DHT
Q4 2022,534312,34986,-,-,1469502,670662,798841,-,1027245,10.79,0.56,1.29,5.11%,11.99%,9.27%,-,DHT,2022-12-31 00:00:00,13.51,DHT
Q3 2022,491595,22842,-,357.143,1241706,453255,788452,-,1043089,13.18,0.60,1.32,3.73%,10.42%,7.59%,5.34%,DHT,2022-09-30 00:00:00,13.37,DHT
Q2 2022,403771,18687,-,-,1219452,454277,765175,-,1080059,16.62,0.68,1.41,3.55%,10.53%,6.02%,-,DHT,2022-06-30 00:00:00,13.84,DHT
Q1 2022,407716,18697,-,-,1243484,496502,746982,-,1090622,16.60,0.67,1.46,3.68%,10.86%,6.02%,-,DHT,2022-03-31 00:00:00,13.98,DHT
Q4 2021,446303,18913,-,357.143,1237591,484245,753345,-,1188329,17.49,0.74,1.58,0.95%,5.04%,5.72%,2.40%,DHT,2021-12-31 00:00:00,14.89,DHT
Q3 2021,325099,8674,-,-,1271542,535458,736084,-,1233222,17.09,0.69,1.68,3.89%,11.17%,5.85%,-,DHT,2021-09-30 00:00:00,15.45,DHT
Q2 2021,458024,19419,-,-,1267538,540704,726834,-,1267551,15.40,0.66,1.74,4.42%,16.61%,6.49%,-,DHT,2021-06-30 00:00:00,15.88,DHT
Q1 2021,379937,20940,-,-,1252046,545457,706589,-,1386384,21.48,0.74,1.96,8.79%,28.05%,4.66%,-,DHT,2021-03-31 00:00:00,17.37,DHT
Q4 2020,618850,23114,-,-,920046,570433,349613,-,1126008,15.02,0.56,3.22,6.39%,24.71%,6.66%,-,DHT,2020-12-31 00:00:00,17.63,DHT
Q3 2020,472407,18831,-,-,806210,477705,328505,-,1130233,15.62,0.58,3.44,7.84%,25.05%,6.40%,-,DHT,2020-09-30 00:00:00,17.38,DHT
Q2 2020,396298,1663,-,-,764851,456160,308691,-,961226,13.39,0.47,3.11,12.21%,39.69%,7.47%,-,DHT,2020-06-30 00:00:00,14.78,DHT
Q1 2020,518920,31377,-,-,724345,386050,338295,-,929537,13.10,0.43,2.75,Upgrade,Upgrade,7.63%,-,DHT,2020-03-31 00:00:00,13.71,DHT
Q4 2019,,,,,,,,,,,,,,,,,DHT,2019-12-31 00:00:00,15.15,DHT
Q1 2024,352271,116841,-,-,5508560,428319,5080242,-,5810000,18.76,3.82,1.14,-1.64%,4.82%,5.33%,-,VIF,2024-03-31 00:00:00,15.82,VIF
Q4 2023,375514,78612,-,-,5482706,497053,4985653,-,6055000,20.63,3.81,1.21,0.50%,5.87%,4.85%,-,VIF,2023-12-31 00:00:00,16.48,VIF
Q3 2023,471448,81093,-,-,5482706,497053,4985653,-,6615000,20.36,3.78,1.33,-1.56%,2.65%,4.91%,-,VIF,2023-09-30 00:00:00,18.01,VIF
Q2 2023,323136,33228,-,-,5697377,834184,4863194,-,6125000,16.09,3.57,1.26,0.05%,8.03%,6.22%,-,VIF,2023-06-30 00:00:00,16.67,VIF
Q1 2023,420025,100642,-,-,5604830,465759,5139071,-,4340000,9.50,2.31,0.84,-1.55%,8.81%,10.53%,-,VIF,2023-03-31 00:00:00,11.16,VIF
Q4 2022,535720,109972,292.57,826.000,5616914,574018,5042897,13153.90,4550000,9.47,2.34,0.90,0.11%,11.19%,10.56%,7.06%,VIF,2022-12-31 00:00:00,11.7,VIF
Q3 2022,435337,136843,-,-,5586375,601115,4985260,-,5670000,12.79,3.07,1.14,-,-,7.82%,-,VIF,2022-09-30 00:00:00,14.58,VIF
Q2 2022,488053,109542,-,-,5685859,835742,4850118,-,6090000,19.36,3.34,1.26,-,10.54%,5.17%,-,VIF,2022-06-30 00:00:00,15.07,VIF
Q1 2022,488362,123927,-,-,-,-,4819222,11709.32,7245000,25.87,3.80,1.50,-,-,3.87%,-,VIF,2022-03-31 00:00:00,17.93,VIF
Q4 2021,437734,72929,180.27,-,5445295,626073,4819222,11709.32,7105000,28.29,3.58,1.47,-,-,3.53%,-,VIF,2021-12-31 00:00:00,17.59,VIF
Q3 2021,410253,8231,-,-,-,-,-,-,5775000,20.33,2.84,-,-,-,4.92%,-,VIF,2021-09-30 00:00:00,14.29,VIF
Q2 2021,569520,74934,-,-,-,-,-,-,5600000,13.88,2.68,-,-,7.99%,7.21%,-,VIF,2021-06-30 00:00:00,13.86,VIF
Q1 2021,566437,95035,-,-,-,-,4914131,-,5950000,12.04,2.97,1.21,-,-,8.30%,-,VIF,2021-03-31 00:00:00,13.94,VIF
Q4 2020,489724,105886,-,889.000,5503667,589536,4914131,-,5880000,11.90,3.28,1.20,-,-,8.40%,6.45%,VIF,2020-12-31 00:00:00,13.78,VIF
Q1 2020,462456,127745,-,-,5887665,496487,5391179,-,5810000,10.26,3.27,1.08,-0.60%,12.97%,9.74%,-,VIF,2020-03-31 00:00:00,12.17,VIF
Q3 2024,,,,,,,,,,,,,,,,,VIF,2024-09-30 00:00:00,17.7,VIF
Q2 2024,,,,,,,,,,,,,,,,,VIF,2024-06-30 00:00:00,17.82,VIF
Q3 2020,,,,,,,,,,,,,,,,,VIF,2020-09-30 00:00:00,13.94,VIF
Q2 2020,,,,,,,,,,,,,,,,,VIF,2020-06-30 00:00:00,12.47,VIF
Q4 2019,,,,,,,,,,,,,,,,,VIF,2019-12-31 00:00:00,16.79,VIF
Q3 2024,112451,58652,4674.00,-,361860,53000,308860,24612.99,926756,6.92,3.35,3.00,57.62%,106.18%,14.46%,-,HGM,2024-09-30 00:00:00,78.45,HGM
Q2 2024,83757,49948,3981.00,2000.000,265581,53693,211889,16888.08,667560,7.12,3.10,3.15,22.45%,41.61%,14.04%,10.07%,HGM,2024-06-30 00:00:00,54.64,HGM
Q1 2024,52486,18828,1501.00,-,206179,41741,164438,13108.92,566234,8.88,2.99,3.44,10.85%,13.02%,11.27%,-,HGM,2024-03-31 00:00:00,46.35,HGM
Q4 2023,27788,6536,492.46,3500.000,238841,41311,197531,14883.22,429146,7.82,2.44,2.17,22.85%,37.85%,12.78%,13.67%,HGM,2023-12-31 00:00:00,32.92,HGM
Q3 2023,51561,18444,1547.00,-,243995,39831,204164,17123.96,590076,10.45,3.28,2.89,24.17%,45.29%,9.57%,-,HGM,2023-09-30 00:00:00,44.31,HGM
Q2 2023,57393,19983,1676.00,1000.000,220986,35266,185720,15576.78,572195,8.69,3.16,3.08,-,-,11.51%,8.15%,HGM,2023-06-30 00:00:00,42.96,HGM
Q1 2023,38940,9889,830.00,-,221566,54335,167231,14036.51,578155,8.61,3.06,3.46,-,-,11.61%,-,HGM,2023-03-31 00:00:00,42.11,HGM
Q3 2022,31801,8135,682.00,-,-,-,-,-,557890,7.64,3.05,-,33.39%,51.68%,13.09%,-,HGM,2022-09-30 00:00:00,38.46,HGM
Q2 2022,53033,27843,2336.00,2500.000,248245,41007,207238,17386.94,721204,8.09,3.82,3.48,27.03%,40.74%,12.37%,5.03%,HGM,2022-06-30 00:00:00,49.72,HGM
Q1 2022,65470,21262,1784.00,-,257672,33931,223741,18773.08,536432,7.33,3.19,2.40,22.86%,32.58%,13.65%,-,HGM,2022-03-31 00:00:00,34.69,HGM
Q4 2021,32649,15782,1120.00,-,227040,33292,193747,13749.84,418417,6.76,2.81,2.16,24.74%,55.07%,14.79%,-,HGM,2021-12-31 00:00:00,27.06,HGM
Q3 2021,37662,24315,1937.21,-,227040,33292,193747,15436.38,441067,8.58,3.22,2.28,19.80%,29.59%,11.65%,-,HGM,2021-09-30 00:00:00,28.53,HGM
Q2 2021,32265,11838,993.00,1000.000,184999,25529,159470,13376.54,429146,15.80,3.73,2.69,17.24%,25.75%,6.33%,6.65%,HGM,2021-06-30 00:00:00,27.08,HGM
Q1 2021,46531,9952,835.00,-,184023,23391,160631,13477.78,445835,25.08,4.40,2.78,4.36%,14.49%,3.99%,-,HGM,2021-03-31 00:00:00,27.54,HGM
Q4 2020,20319,5300,422.00,800.000,175675,27074,148601,11832.13,417225,43.44,5.66,2.81,-0.42%,0.21%,2.30%,3.10%,HGM,2020-12-31 00:00:00,25.77,HGM
